time,x,y,z,mag,lagX0,lagX1,lagX2,lagY0,lagY1,lagY2,lagZ0,lagZ1,lagZ2,jerkMag,jerkX,jerkY,jerkZ,activity,name
1672842768112578300,-0.6936303041167116,0.2859855747701738,-0.5177877334969554,0.9116001781074764,-0.6936303041167116,,,0.2859855747701738,,,-0.5177877334969554,,,0.0019204211452307,4.912371128424974e-05,0.0018186607949894,5.26366389570054e-05,downstairs,wiktor
1672842768122578300,-0.6837183203309853,0.3462957860944511,-0.5280480101946868,0.9307127452085128,-0.6837183203309853,-0.6936303041167116,,0.3462957860944511,0.2859855747701738,,-0.5280480101946868,-0.5177877334969554,,0.0012303486044622,3.1384857580037016e-05,0.0009538730346129,0.0002450907122693,downstairs,wiktor
1672842768132578300,-0.675795586259967,0.3899735386605552,-0.5501880513992263,0.9547177211963574,-0.675795586259967,-0.6837183203309853,-0.6936303041167116,0.3899735386605552,0.3462957860944511,0.2859855747701738,-0.5501880513992263,-0.5280480101946868,-0.5177877334969554,0.000615724603576,5.148133749572226e-05,0.0005148472734416,4.939599263872413e-05,downstairs,wiktor
1672842768142578300,-0.6859426387872503,0.4220623925958894,-0.5402486356579743,0.9698054213503272,-0.6859426387872503,-0.675795586259967,-0.6837183203309853,0.4220623925958894,0.3899735386605552,0.3462957860944511,-0.5402486356579743,-0.5501880513992263,-0.5280480101946868,0.0010580907012441,0.0001646641038056,3.62134397333848e-06,0.0008898052534652,downstairs,wiktor
1672842768152578300,-0.7040900410148754,0.4193711683490684,-0.4980632056266177,0.9590004794043924,-0.7040900410148754,-0.6859426387872503,-0.675795586259967,0.4193711683490684,0.4220623925958894,0.3899735386605552,-0.4980632056266177,-0.5402486356579743,-0.5501880513992263,0.0014752887695231,0.0003653033644922,0.0004401491162296,0.0006698362888013,downstairs,wiktor
1672842768162578300,-0.7311197788786509,0.3897013481194272,-0.461461667713537,0.9483407312578244,-0.7311197788786509,-0.7040900410148754,-0.6859426387872503,0.3897013481194272,0.4193711683490684,0.4220623925958894,-0.461461667713537,-0.4980632056266177,-0.5402486356579743,0.0007277760685024,4.428722224121244e-06,0.0004740179154605,0.0002493294308177,downstairs,wiktor
1672842768172578300,-0.7340959247837171,0.3589111576211344,-0.4391309968405986,0.9276583844472174,-0.7340959247837171,-0.7311197788786509,-0.7040900410148754,0.3589111576211344,0.3897013481194272,0.4193711683490684,-0.4391309968405986,-0.461461667713537,-0.4980632056266177,0.0002748528268497,0.0002300281036343,4.4764780773404114e-05,5.994244205502777e-08,downstairs,wiktor
1672842768182578300,-0.7126470038955085,0.3494491514096162,-0.4387847528744272,0.906924760350724,-0.7126470038955085,-0.7340959247837171,-0.7311197788786509,0.3494491514096162,0.3589111576211344,0.3897013481194272,-0.4387847528744272,-0.4391309968405986,-0.461461667713537,2.347059316108085e-05,4.522753552008303e-06,3.0452885803587807e-06,1.590255102871377e-05,downstairs,wiktor
1672842768192578300,-0.7156545788495232,0.351917060881359,-0.4444243541065559,0.9129732200293128,-0.7156545788495232,-0.7126470038955085,-0.7340959247837171,0.351917060881359,0.3494491514096162,0.3589111576211344,-0.4444243541065559,-0.4387847528744272,-0.4391309968405986,0.0010738478717374,0.0009108528046832,7.19847426335385e-05,9.101032442065048e-05,downstairs,wiktor
1672842768202578300,-0.7583360222338157,0.3639157893667893,-0.4579158569450577,0.9577030627546236,-0.7583360222338157,-0.7156545788495232,-0.7126470038955085,0.3639157893667893,0.351917060881359,0.3494491514096162,-0.4579158569450577,-0.4444243541065559,-0.4387847528744272,0.0015501785786583,0.0003684428083168,6.55520984941458e-07,0.0011810802493565,downstairs,wiktor
1672842768212578300,-0.7854816593903413,0.362770781956384,-0.5065179196452466,1.002568940473222,-0.7854816593903413,-0.7583360222338157,-0.7156545788495232,0.362770781956384,0.3639157893667893,0.351917060881359,-0.5065179196452466,-0.4579158569450577,-0.4444243541065559,0.002958834650843,0.0011984215913941,0.0003743814524361,0.0013860316070127,downstairs,wiktor
1672842768222578300,-0.8344392245134997,0.3354072495661332,-0.5591683062917422,1.058988213923736,-0.8344392245134997,-0.7854816593903413,-0.7583360222338157,0.3354072495661332,0.362770781956384,0.3639157893667893,-0.5591683062917422,-0.5065179196452466,-0.4579158569450577,0.0060442724677386,0.0030454971765438,0.0020759887030312,0.0009227865881634,downstairs,wiktor
1672842768232578300,-0.9124840472315232,0.2709714101127473,-0.5162081715581666,1.0828312509038225,-0.9124840472315232,-0.8344392245134997,-0.7854816593903413,0.2709714101127473,0.3354072495661332,0.362770781956384,-0.5162081715581666,-0.5591683062917422,-0.5065179196452466,0.0027372033760482,0.0009461629184641,0.0013788657318126,0.0004121747257713,downstairs,wiktor
1672842768242578300,-0.8689831755514256,0.2184573028307473,-0.4874966851538935,1.0200531214537598,-0.8689831755514256,-0.9124840472315232,-0.8344392245134997,0.2184573028307473,0.2709714101127473,0.3354072495661332,-0.4874966851538935,-0.5162081715581666,-0.5591683062917422,0.0091951684287246,0.0080768823093872,0.0005049657588535,0.0006133203604839,downstairs,wiktor
1672842768252578300,-0.7418857144486387,0.1866778831112653,-0.5225201161818198,0.9264287976744532,-0.7418857144486387,-0.8689831755514256,-0.9124840472315232,0.1866778831112653,0.2184573028307473,0.2709714101127473,-0.5225201161818198,-0.4874966851538935,-0.5162081715581666,0.0055580469436211,8.789413959045231e-07,0.0011903184103381,0.0043668495918871,downstairs,wiktor
1672842768262578300,-0.7405598627254777,0.2354696531209329,-0.615974378705122,0.9916144931585216,-0.7405598627254777,-0.7418857144486387,-0.8689831755514256,0.2354696531209329,0.1866778831112653,0.2184573028307473,-0.615974378705122,-0.5225201161818198,-0.4874966851538935,0.00690914598971,0.0011474795741548,0.0054183296350374,0.0003433367805177,downstairs,wiktor
1672842768272578300,-0.7884655946195812,0.339568929151436,-0.5897699218125336,1.041543859959159,-0.7884655946195812,-0.7405598627254777,-0.7418857144486387,0.339568929151436,0.2354696531209329,0.1866778831112653,-0.5897699218125336,-0.615974378705122,-0.5225201161818198,0.0280464979214884,0.0093637326848582,0.001829068095491,0.016853697141139,downstairs,wiktor
1672842768282578300,-0.9253139244220182,0.4000514571325161,-0.4061741857991986,1.0868415230808803,-0.9253139244220182,-0.7884655946195812,-0.7405598627254777,0.4000514571325161,0.339568929151436,0.2354696531209329,-0.4061741857991986,-0.5897699218125336,-0.615974378705122,0.0087798050843208,0.0081041309475803,0.0006740132640385,1.660872702027864e-06,downstairs,wiktor
1672842768292578300,-1.0526255966879994,0.4367669379012193,-0.4043516201888417,1.209250279138159,-1.0526255966879994,-0.9253139244220182,-0.7884655946195812,0.4367669379012193,0.4000514571325161,0.339568929151436,-0.4043516201888417,-0.4061741857991986,-0.5897699218125336,0.0585624249814539,2.9546363732535026e-05,0.0042801033558938,0.0542527752618276,downstairs,wiktor
1672842768302578300,-1.0449384172660612,0.5292883230604766,-0.7337534272932582,1.3821854133477445,-1.0449384172660612,-1.0526255966879994,-0.9253139244220182,0.5292883230604766,0.4367669379012193,0.4000514571325161,-0.7337534272932582,-0.4043516201888417,-0.4061741857991986,0.0276652471599111,0.0260381902963083,9.766381060930873e-06,0.0016172904825419,downstairs,wiktor
1672842768312578300,-0.8167359181723469,0.533707911516641,-0.7906268038862111,1.2557835951594554,-0.8167359181723469,-1.0449384172660612,-1.0526255966879994,0.533707911516641,0.5292883230604766,0.4367669379012193,-0.7906268038862111,-0.7337534272932582,-0.4043516201888417,0.0361669020507943,0.0028542541602955,0.0200152165246768,0.0132974313658219,downstairs,wiktor
1672842768322578300,-0.7411812471017171,0.333631843359168,-0.627547489650334,1.0268766721105944,-0.7411812471017171,-0.8167359181723469,-1.0449384172660612,0.333631843359168,0.533707911516641,0.5292883230604766,-0.627547489650334,-0.7906268038862111,-0.7337534272932582,0.0605461804109979,0.001799787188134,0.0163942486144089,0.0423521446084548,downstairs,wiktor
1672842768332578300,-0.8011777001324433,0.1525559000955254,-0.3365074765646592,0.88226769839283,-0.8011777001324433,-0.7411812471017171,-0.8167359181723469,0.1525559000955254,0.333631843359168,0.533707911516641,-0.3365074765646592,-0.627547489650334,-0.7906268038862111,0.0013032152779872,7.572691504097256e-06,3.969270395740108e-06,0.0012916733160873,downstairs,wiktor
1672842768342578300,-0.8050694070854646,0.1553734417174859,-0.3873341096636044,0.9068105475373428,-0.8050694070854646,-0.8011777001324433,-0.7411812471017171,0.1553734417174859,0.1525559000955254,0.333631843359168,-0.3873341096636044,-0.3365074765646592,-0.627547489650334,0.0150760672365488,0.0006109604013855,0.0032712496520698,0.0111938571830934,downstairs,wiktor
1672842768352578300,-0.7701134232948302,0.2362591592709557,-0.5369593560834081,0.968100421012102,-0.7701134232948302,-0.8050694070854646,-0.8011777001324433,0.2362591592709557,0.1553734417174859,0.1525559000955254,-0.5369593560834081,-0.3873341096636044,-0.3365074765646592,0.0036272048317369,0.0009119851235257,0.0027134721530442,1.7475551669240638e-06,downstairs,wiktor
1672842768362578300,-0.812821387974168,0.3099269562116036,-0.5388288775018059,1.023264328589978,-0.812821387974168,-0.7701134232948302,-0.8050694070854646,0.3099269562116036,0.2362591592709557,0.1553734417174859,-0.5388288775018059,-0.5369593560834081,-0.3873341096636044,0.0048617472626769,4.241966620296336e-05,0.0018329320743245,0.0029863955221494,downstairs,wiktor
1672842768372578300,-0.8220322148863365,0.3704733363564901,-0.6161127118030288,1.092054178558613,-0.8220322148863365,-0.812821387974168,-0.7701134232948302,0.3704733363564901,0.3099269562116036,0.2362591592709557,-0.6161127118030288,-0.5388288775018059,-0.5369593560834081,0.0054083908408691,0.0005189741204771,0.001862065513924,0.0030273512064679,downstairs,wiktor
1672842768382578300,-0.7898150107718529,0.4314989951226856,-0.6939246801172666,1.136455276598371,-0.7898150107718529,-0.8220322148863365,-0.812821387974168,0.4314989951226856,0.3704733363564901,0.3099269562116036,-0.6939246801172666,-0.6161127118030288,-0.5388288775018059,0.0026983077087951,0.0016283944656526,0.001045927015608,2.3986227534443534e-05,downstairs,wiktor
1672842768392578300,-0.7327467277128253,0.4772357859066494,-0.6869984650564352,1.1120425591287812,-0.7327467277128253,-0.7898150107718529,-0.8220322148863365,0.4772357859066494,0.4314989951226856,0.3704733363564901,-0.6869984650564352,-0.6939246801172666,-0.6161127118030288,0.0078223549640037,0.0029426261875542,0.0005121919297703,0.0043675368466791,downstairs,wiktor
1672842768402578300,-0.656031329160067,0.4452297886633094,-0.5935368489064974,0.9904002527072344,-0.656031329160067,-0.7327467277128253,-0.7898150107718529,0.4452297886633094,0.4772357859066494,0.4314989951226856,-0.5935368489064974,-0.6869984650564352,-0.6939246801172666,0.0135985773787628,0.003548623093573,0.0036574386534816,0.0063925156317081,downstairs,wiktor
1672842768412578300,-0.5717861738860325,0.3597027326695289,-0.4804659363630129,0.8289589860435447,-0.5717861738860325,-0.656031329160067,-0.7327467277128253,0.3597027326695289,0.4452297886633094,0.4772357859066494,-0.4804659363630129,-0.5935368489064974,-0.6869984650564352,0.0009190201299721,0.0002566170439228,7.441144471668405e-07,0.000661658971602,downstairs,wiktor
1672842768422578300,-0.5944408442179039,0.3584828027968175,-0.5168433736449889,0.8654460757645677,-0.5944408442179039,-0.5717861738860325,-0.656031329160067,0.3584828027968175,0.3597027326695289,0.4452297886633094,-0.5168433736449889,-0.4804659363630129,-0.5935368489064974,0.0185418817584467,0.0092660597984743,0.0067037185075004,0.0025721034524719,downstairs,wiktor
1672842768432578300,-0.730573572086513,0.4742732903810783,-0.5885665003541879,1.05122948186365,-0.730573572086513,-0.5944408442179039,-0.5717861738860325,0.4742732903810783,0.3584828027968175,0.3597027326695289,-0.5885665003541879,-0.5168433736449889,-0.4804659363630129,0.0086267312960871,2.561281978125284e-06,0.0086194415700925,4.728444016498053e-06,downstairs,wiktor
1672842768442578300,-0.7283102638979866,0.6055702177639579,-0.5854912949898267,1.1135309540604188,-0.7283102638979866,-0.730573572086513,-0.5944408442179039,0.6055702177639579,0.4742732903810783,0.3584828027968175,-0.5854912949898267,-0.5885665003541879,-0.5168433736449889,0.0025062423181693,0.0021013956298287,3.680361750138579e-05,0.0003680430708392,downstairs,wiktor
1672842768452578300,-0.6634813254549,0.6141496836565862,-0.6126222024880742,1.0921049702955363,-0.6634813254549,-0.7283102638979866,-0.730573572086513,0.6141496836565862,0.6055702177639579,0.4742732903810783,-0.6126222024880742,-0.5854912949898267,-0.5885665003541879,0.0177053040367902,0.0087393398544877,0.0027605373763841,0.0062054268059182,downstairs,wiktor
1672842768462578300,-0.5312743675859002,0.5398457486815904,-0.7240262132409935,1.047807159492374,-0.5312743675859002,-0.6634813254549,-0.7283102638979866,0.5398457486815904,0.6141496836565862,0.6055702177639579,-0.7240262132409935,-0.6126222024880742,-0.5854912949898267,0.018468096173173,0.0163949210546162,0.0001379096572785,0.0019352654612781,downstairs,wiktor
1672842768472578300,-0.3501947107791993,0.5564535575243366,-0.6618126221008231,0.9328841535320364,-0.3501947107791993,-0.5312743675859002,-0.6634813254549,0.5564535575243366,0.5398457486815904,0.6141496836565862,-0.6618126221008231,-0.7240262132409935,-0.6126222024880742,0.0101383854344504,0.0021846995202035,0.0055278629202704,0.0024258229939765,downstairs,wiktor
1672842768482578300,-0.4162961407214256,0.661599769251345,-0.5921588642125868,0.9806471597463212,-0.4162961407214256,-0.3501947107791993,-0.5312743675859002,0.661599769251345,0.5564535575243366,0.5398457486815904,-0.5921588642125868,-0.6618126221008231,-0.7240262132409935,0.015289121381601,0.009471090503573,0.0009258860903876,0.0048921447876404,downstairs,wiktor
1672842768492578300,-0.5539267369097225,0.6185675466643672,-0.69107443212422,1.0802983432300728,-0.5539267369097225,-0.4162961407214256,-0.3501947107791993,0.6185675466643672,0.661599769251345,0.5564535575243366,-0.69107443212422,-0.5921588642125868,-0.6618126221008231,0.0126840027327063,6.558792178357569e-05,0.0018056119593039,0.0108128028516188,downstairs,wiktor
1672842768502578300,-0.5424735345816768,0.5584740867988546,-0.8381309032611192,1.1439555290082966,-0.5424735345816768,-0.5539267369097225,-0.4162961407214256,0.5584740867988546,0.6185675466643672,0.661599769251345,-0.8381309032611192,-0.69107443212422,-0.5921588642125868,0.0079199656480117,0.0075174808800638,1.0964712639298394e-05,0.0003915200553086,downstairs,wiktor
1672842768512578300,-0.4198563997263573,0.5631569732248313,-0.8101480493927702,1.0722709707988194,-0.4198563997263573,-0.5424735345816768,-0.5539267369097225,0.5631569732248313,0.5584740867988546,0.6185675466643672,-0.8101480493927702,-0.8381309032611192,-0.69107443212422,0.013860489442805,4.898056254437573e-05,0.0054115824844975,0.0083999263957631,downstairs,wiktor
1672842768522578300,-0.4099588684640297,0.6671914144882659,-0.6805338032948729,1.0374665849202784,-0.4099588684640297,-0.4198563997263573,-0.5424735345816768,0.6671914144882659,0.5631569732248313,0.5584740867988546,-0.6805338032948729,-0.8101480493927702,-0.8381309032611192,0.0063436562000287,0.0014309775684983,0.0023648294116292,0.0025478492199012,downstairs,wiktor
1672842768532578300,-0.4634561126640502,0.7359639295161345,-0.6091496423079811,1.061836974605068,-0.4634561126640502,-0.4099588684640297,-0.4198563997263573,0.7359639295161345,0.6671914144882659,0.5631569732248313,-0.6091496423079811,-0.6805338032948729,-0.8101480493927702,0.0056415498137314,9.347846731275356e-05,0.0035008870730932,0.0020471842733254,downstairs,wiktor
1672842768542578300,-0.4771293322785194,0.652287324983048,-0.6731368953092695,1.05178155235804,-0.4771293322785194,-0.4634561126640502,-0.4099588684640297,0.652287324983048,0.7359639295161345,0.6671914144882659,-0.6731368953092695,-0.6091496423079811,-0.6805338032948729,0.0101487809765433,0.0016609770909639,0.0072373638941473,0.001250439991432,downstairs,wiktor
