time,x,y,z,mag,lagX0,lagX1,lagX2,lagY0,lagY1,lagY2,lagZ0,lagZ1,lagZ2,jerkMag,jerkX,jerkY,jerkZ,activity,name
1674934019427890000,-0.9090824458520236,0.0432261540173474,0.0432261540173474,0.9111354971345152,-0.9090824458520236,,,0.0432261540173474,,,0.0432261540173474,,,0.0005200108354939,0.0003923421668224,6.383433433575887e-05,6.383433433575887e-05,downstairs,michal
1674934019437890000,-0.93709466343016,0.0545252101138325,0.0545252101138325,0.9402618812358609,-0.93709466343016,-0.9090824458520236,,0.0545252101138325,0.0432261540173474,,0.0545252101138325,0.0432261540173474,,0.0008246701431076,0.000661369912099,8.165011550430316e-05,8.165011550430316e-05,downstairs,michal
1674934019447890000,-0.9734641537235112,0.0673041079930945,0.0673041079930945,0.978106407549876,-0.9734641537235112,-0.93709466343016,-0.9090824458520236,0.0673041079930945,0.0545252101138325,0.0432261540173474,0.0673041079930945,0.0545252101138325,0.0432261540173474,0.0010331637351554,0.000803925226441,0.0001146192543572,0.0001146192543572,downstairs,michal
1674934019457890000,-1.0135621643086017,0.0824447324423843,0.0824447324423843,1.020246307875177,-1.0135621643086017,-0.9734641537235112,-0.93709466343016,0.0824447324423843,0.0673041079930945,0.0545252101138325,0.0824447324423843,0.0673041079930945,0.0545252101138325,0.0003078646694401,0.0002613996190562,2.3232525191952465e-05,2.3232525191952465e-05,downstairs,michal
1674934019467890000,-1.036426967787149,0.0892612601789892,0.0892612601789892,1.0440862055855091,-1.036426967787149,-1.0135621643086017,-0.9734641537235112,0.0892612601789892,0.0824447324423843,0.0673041079930945,0.0892612601789892,0.0824447324423843,0.0673041079930945,0.0001267352209401,9.86661789486635e-05,1.4034520995727276e-05,1.4034520995727276e-05,downstairs,michal
1674934019477890000,-1.0504744714051348,0.0945592826394413,0.0945592826394413,1.0589520909561816,-1.0504744714051348,-1.036426967787149,-1.0135621643086017,0.0945592826394413,0.0892612601789892,0.0824447324423843,0.0945592826394413,0.0892612601789892,0.0824447324423843,2.423400859936116e-05,2.3301614275242345e-05,4.661971620594104e-07,4.661971620594104e-07,downstairs,michal
1674934019487890000,-1.0573011271420594,0.0955248883167852,0.0955248883167852,1.0658966563563923,-1.0573011271420594,-1.0504744714051348,-1.036426967787149,0.0955248883167852,0.0945592826394413,0.0892612601789892,0.0955248883167852,0.0945592826394413,0.0892612601789892,3.163602480956637e-05,3.057621072076363e-05,5.299070444013674e-07,5.299070444013674e-07,downstairs,michal
1674934019497890000,-1.065121128513001,0.096554361040466,0.096554361040466,1.073838212989589,-1.065121128513001,-1.0573011271420594,-1.0504744714051348,0.096554361040466,0.0955248883167852,0.0945592826394413,0.096554361040466,0.0955248883167852,0.0945592826394413,0.000211894915301,1.7776968655092044e-05,9.705897332295884e-05,9.705897332295884e-05,downstairs,michal
1674934019507890000,-1.0710838407574568,0.1104869827121371,0.1104869827121371,1.0824210551487852,-1.0710838407574568,-1.065121128513001,-1.0573011271420594,0.1104869827121371,0.096554361040466,0.0955248883167852,0.1104869827121371,0.096554361040466,0.0955248883167852,0.0001653783553001,0.000108822409703,2.827797279854985e-05,2.827797279854985e-05,downstairs,michal
1674934019517890000,-1.0858366309818912,0.1180073514263092,0.1180073514263092,1.0985866643844755,-1.0858366309818912,-1.0710838407574568,-1.065121128513001,0.1180073514263092,0.1104869827121371,0.096554361040466,0.1180073514263092,0.1104869827121371,0.096554361040466,2.753039181983861e-05,2.733130381692724e-05,9.954400145568993e-08,9.954400145568993e-08,downstairs,michal
1674934019527890000,-1.0932300474880712,0.1184535442130185,0.1184535442130185,1.1059902445338392,-1.0932300474880712,-1.0858366309818912,-1.0710838407574568,0.1184535442130185,0.1180073514263092,0.1104869827121371,0.1184535442130185,0.1180073514263092,0.1104869827121371,6.15888831034152e-05,5.953278487828026e-05,1.0280491125674742e-06,1.0280491125674742e-06,downstairs,michal
1674934019537890000,-1.0823183304024535,0.1170196340954955,0.1170196340954955,1.0948973275393643,-1.0823183304024535,-1.0932300474880712,-1.0858366309818912,0.1170196340954955,0.1184535442130185,0.1180073514263092,0.1170196340954955,0.1184535442130185,0.1180073514263092,0.000170646659174,0.0001591243940789,5.761132547581486e-06,5.761132547581486e-06,downstairs,michal
1674934019547890000,-1.0644788015925934,0.1204140803088214,0.1204140803088214,1.0780140168445131,-1.0644788015925934,-1.0823183304024535,-1.0932300474880712,0.1204140803088214,0.1170196340954955,0.1184535442130185,0.1204140803088214,0.1170196340954955,0.1184535442130185,1.20295127557319e-05,1.1710262880448082e-05,1.5962493764190953e-07,1.5962493764190953e-07,downstairs,michal
1674934019557890000,-1.0596393258192378,0.1198490582957248,0.1198490582957248,1.073109078505719,-1.0596393258192378,-1.0644788015925934,-1.0823183304024535,0.1198490582957248,0.1204140803088214,0.1170196340954955,0.1198490582957248,0.1204140803088214,0.1170196340954955,0.000110698115435,6.898649155181396e-05,2.0855811941612773e-05,2.0855811941612773e-05,downstairs,michal
1674934019567890000,-1.071385515971948,0.1133906046198651,0.1133906046198651,1.083319796858986,-1.071385515971948,-1.0596393258192378,-1.0644788015925934,0.1133906046198651,0.1198490582957248,0.1204140803088214,0.1133906046198651,0.1198490582957248,0.1204140803088214,0.0003822339879198,2.198929432656386e-05,0.0001801223467966,0.0001801223467966,downstairs,michal
1674934019577890000,-1.0780171514152703,0.0944104915118446,0.0944104915118446,1.0862539576731172,-1.0780171514152703,-1.071385515971948,-1.0596393258192378,0.0944104915118446,0.1133906046198651,0.1198490582957248,0.0944104915118446,0.1133906046198651,0.1198490582957248,0.0002534560152655,8.960246865463517e-05,8.192677330546764e-05,8.192677330546764e-05,downstairs,michal
1674934019587890000,-1.06463040657908,0.0816099623582925,0.0816099623582925,1.07086800051406,-1.06463040657908,-1.0780171514152703,-1.071385515971948,0.0816099623582925,0.0944104915118446,0.1133906046198651,0.0816099623582925,0.0944104915118446,0.1133906046198651,0.0003287274521266,0.0002914129500883,1.865725101915144e-05,1.865725101915144e-05,downstairs,michal
1674934019597890000,-1.040488619151949,0.0755014026231092,0.0755014026231092,1.0459529101163412,-1.040488619151949,-1.06463040657908,-1.0780171514152703,0.0755014026231092,0.0816099623582925,0.0944104915118446,0.0755014026231092,0.0816099623582925,0.0944104915118446,0.0004622163104861,0.0004461070679825,8.054621251812617e-06,8.054621251812617e-06,downstairs,michal
1674934019607890000,-1.0106186654197271,0.079515034706849,0.079515034706849,1.0168556280926084,-1.0106186654197271,-1.040488619151949,-1.06463040657908,0.079515034706849,0.0755014026231092,0.0816099623582925,0.079515034706849,0.0755014026231092,0.0816099623582925,0.0001763143848089,1.736765611894891e-11,8.815718372063275e-05,8.815718372063275e-05,downstairs,michal
1674934019617890000,-1.010624559086857,0.0927933767509923,0.0927933767509923,1.0191090329141468,-1.010624559086857,-1.0106186654197271,-1.040488619151949,0.0927933767509923,0.079515034706849,0.0755014026231092,0.0927933767509923,0.079515034706849,0.0755014026231092,0.000160160182224,0.0001391095267266,1.0525327748702932e-05,1.0525327748702932e-05,downstairs,michal
