time,x,y,z,mag,lagX0,lagX1,lagX2,lagY0,lagY1,lagY2,lagZ0,lagZ1,lagZ2,activity,name
1670850297239987200,0.5348714679945054,0.2471622407939265,0.2077290310725088,0.6247623635424876,0.5348714679945054,,,0.2471622407939265,,,0.2077290310725088,,,downstairs,kasper
1670850297249987200,0.5618484593972659,0.1861861915580089,0.2762815344871508,0.6532001803065669,0.5618484593972659,0.5348714679945054,,0.1861861915580089,0.2471622407939265,,0.2762815344871508,0.2077290310725088,,downstairs,kasper
1670850297259987200,0.6025559701617147,0.0504938753381805,0.3987360126863458,0.724302241082546,0.6025559701617147,0.5618484593972659,0.5348714679945054,0.0504938753381805,0.1861861915580089,0.2471622407939265,0.3987360126863458,0.2762815344871508,0.2077290310725088,downstairs,kasper
1670850297269987200,0.6293742583551505,-0.1581836822729882,0.5193103179731485,0.8311541618562167,0.6293742583551505,0.6025559701617147,0.5618484593972659,-0.1581836822729882,0.0504938753381805,0.1861861915580089,0.5193103179731485,0.3987360126863458,0.2762815344871508,downstairs,kasper
1670850297279987200,0.6106362844477116,-0.3562425649911028,0.5441433192920054,0.8921196046078508,0.6106362844477116,0.6293742583551505,0.6025559701617147,-0.3562425649911028,-0.1581836822729882,0.0504938753381805,0.5441433192920054,0.5193103179731485,0.3987360126863458,downstairs,kasper
1670850297289987200,0.5437572523237714,-0.409623583577584,0.5247858297300442,0.8595717519573862,0.5437572523237714,0.6106362844477116,0.6293742583551505,-0.409623583577584,-0.3562425649911028,-0.1581836822729882,0.5247858297300442,0.5441433192920054,0.5193103179731485,downstairs,kasper
1670850297299987200,0.4753537683406471,-0.3674812090204397,0.4796708622210707,0.7688223332621673,0.4753537683406471,0.5437572523237714,0.6106362844477116,-0.3674812090204397,-0.409623583577584,-0.3562425649911028,0.4796708622210707,0.5247858297300442,0.5441433192920054,downstairs,kasper
1670850297309987200,0.4069519045873886,-0.2459287786884131,0.4384590689791961,0.6467898978838346,0.4069519045873886,0.4753537683406471,0.5437572523237714,-0.2459287786884131,-0.3674812090204397,-0.409623583577584,0.4384590689791961,0.4796708622210707,0.5247858297300442,downstairs,kasper
1670850297319987200,0.3632930853819441,-0.0875808077266236,0.3970922718578262,0.5452839041614836,0.3632930853819441,0.4069519045873886,0.4753537683406471,-0.0875808077266236,-0.2459287786884131,-0.3674812090204397,0.3970922718578262,0.4384590689791961,0.4796708622210707,downstairs,kasper
1670850297329987200,0.3650582509593034,-0.0444328403512203,0.4590467559432277,0.5881885140302759,0.3650582509593034,0.3632930853819441,0.4069519045873886,-0.0444328403512203,-0.0875808077266236,-0.2459287786884131,0.4590467559432277,0.3970922718578262,0.4384590689791961,downstairs,kasper
1670850297339987200,0.3838290721739605,-0.169171418838083,0.8271164050883171,0.9273970418131786,0.3838290721739605,0.3650582509593034,0.3632930853819441,-0.169171418838083,-0.0444328403512203,-0.0875808077266236,0.8271164050883171,0.4590467559432277,0.3970922718578262,downstairs,kasper
1670850297349987200,0.4059036144099335,-0.4081802753756243,1.0772178738300855,1.2213792323008357,0.4059036144099335,0.3838290721739605,0.3650582509593034,-0.4081802753756243,-0.169171418838083,-0.0444328403512203,1.0772178738300855,0.8271164050883171,0.4590467559432277,downstairs,kasper
1670850297359987200,0.4612724854699309,-0.4173641819693491,1.0057832023296225,1.182609409877573,0.4612724854699309,0.4059036144099335,0.3838290721739605,-0.4173641819693491,-0.4081802753756243,-0.169171418838083,1.0057832023296225,1.0772178738300855,0.8271164050883171,downstairs,kasper
1670850297369987200,0.5292336989991921,-0.2298795926202006,0.6493811831133878,0.8686937643619529,0.5292336989991921,0.4612724854699309,0.4059036144099335,-0.2298795926202006,-0.4173641819693491,-0.4081802753756243,0.6493811831133878,1.0057832023296225,1.0772178738300855,downstairs,kasper
1670850297379987200,0.5345128782551939,-0.1873246215286788,0.2897907771879057,0.6362179071628563,0.5345128782551939,0.5292336989991921,0.4612724854699309,-0.1873246215286788,-0.2298795926202006,-0.4173641819693491,0.2897907771879057,0.6493811831133878,1.0057832023296225,downstairs,kasper
1670850297389987200,0.4560663408878899,-0.4089015261973542,0.0885337644912206,0.6188983703907949,0.4560663408878899,0.5345128782551939,0.5292336989991921,-0.4089015261973542,-0.1873246215286788,-0.2298795926202006,0.0885337644912206,0.2897907771879057,0.6493811831133878,downstairs,kasper
1670850297399987200,0.3349696361543787,-0.7259077169561561,0.0605879324418648,0.8017590462473596,0.3349696361543787,0.4560663408878899,0.5345128782551939,-0.7259077169561561,-0.4089015261973542,-0.1873246215286788,0.0605879324418648,0.0885337644912206,0.2897907771879057,downstairs,kasper
1670850297409987200,0.2578442112404132,-0.8720707480456948,0.1116662075926008,0.916220698732179,0.2578442112404132,0.3349696361543787,0.4560663408878899,-0.8720707480456948,-0.7259077169561561,-0.4089015261973542,0.1116662075926008,0.0605879324418648,0.0885337644912206,downstairs,kasper
1670850297419987200,0.2328143931795407,-0.9437746160326892,0.1867856764094584,0.9898494615096514,0.2328143931795407,0.2578442112404132,0.3349696361543787,-0.9437746160326892,-0.8720707480456948,-0.7259077169561561,0.1867856764094584,0.1116662075926008,0.0605879324418648,downstairs,kasper
1670850297429987200,0.2428192669984459,-0.9333367381309288,0.2381950936432107,0.9933859098085912,0.2428192669984459,0.2328143931795407,0.2578442112404132,-0.9333367381309288,-0.9437746160326892,-0.8720707480456948,0.2381950936432107,0.1867856764094584,0.1116662075926008,downstairs,kasper
1670850297439987200,0.1887810761576294,-0.6218237740435701,0.2363153350630996,0.6914824931023248,0.1887810761576294,0.2428192669984459,0.2328143931795407,-0.6218237740435701,-0.9333367381309288,-0.9437746160326892,0.2363153350630996,0.2381950936432107,0.1867856764094584,downstairs,kasper
1670850297449987200,0.0811838468937206,-0.2774901672477502,0.1857554090535259,0.3436519778908455,0.0811838468937206,0.1887810761576294,0.2428192669984459,-0.2774901672477502,-0.6218237740435701,-0.9333367381309288,0.1857554090535259,0.2363153350630996,0.2381950936432107,downstairs,kasper
1670850297459987200,0.0313451079983746,-0.2023827773013871,0.1197095720348843,0.2372165381680371,0.0313451079983746,0.0811838468937206,0.1887810761576294,-0.2023827773013871,-0.2774901672477502,-0.6218237740435701,0.1197095720348843,0.1857554090535259,0.2363153350630996,downstairs,kasper
1670850297469987200,-0.002058359222466,-0.2397009929676257,0.0458203056041373,0.2440497967178236,-0.002058359222466,0.0313451079983746,0.0811838468937206,-0.2397009929676257,-0.2023827773013871,-0.2774901672477502,0.0458203056041373,0.1197095720348843,0.1857554090535259,downstairs,kasper
1670850297479987200,0.0086818154984924,-0.4522437216695095,-0.0248177599430308,0.4530073718146632,0.0086818154984924,-0.002058359222466,0.0313451079983746,-0.4522437216695095,-0.2397009929676257,-0.2023827773013871,-0.0248177599430308,0.0458203056041373,0.1197095720348843,downstairs,kasper
1670850297489987200,0.0873606741218706,-0.7019875688973162,-0.1303983464306689,0.7193206260223911,0.0873606741218706,0.0086818154984924,-0.002058359222466,-0.7019875688973162,-0.4522437216695095,-0.2397009929676257,-0.1303983464306689,-0.0248177599430308,0.0458203056041373,downstairs,kasper
1670850297499987200,0.1885028278602927,-0.9572067228042572,-0.3101146124132714,1.0236938502917885,0.1885028278602927,0.0873606741218706,0.0086818154984924,-0.9572067228042572,-0.7019875688973162,-0.4522437216695095,-0.3101146124132714,-0.1303983464306689,-0.0248177599430308,downstairs,kasper
1670850297509987200,0.2209171580934363,-1.0311493054984435,-0.4849676427578233,1.1607182670622886,0.2209171580934363,0.1885028278602927,0.0873606741218706,-1.0311493054984435,-0.9572067228042572,-0.7019875688973162,-0.4849676427578233,-0.3101146124132714,-0.1303983464306689,downstairs,kasper
1670850297519987200,0.1917834973935721,-0.8449687515057643,-0.643470542737385,1.079262451984903,0.1917834973935721,0.2209171580934363,0.1885028278602927,-0.8449687515057643,-1.0311493054984435,-0.9572067228042572,-0.643470542737385,-0.4849676427578233,-0.3101146124132714,downstairs,kasper
1670850297529987200,0.0329015571997947,-0.4864608166135157,-0.8476370266195192,0.977862550393888,0.0329015571997947,0.1917834973935721,0.2209171580934363,-0.4864608166135157,-0.8449687515057643,-1.0311493054984435,-0.8476370266195192,-0.643470542737385,-0.4849676427578233,downstairs,kasper
1670850297539987200,-0.1722456993250034,-0.2624832378108704,-1.012402901466785,1.0599649361964774,-0.1722456993250034,0.0329015571997947,0.1917834973935721,-0.2624832378108704,-0.4864608166135157,-0.8449687515057643,-1.012402901466785,-0.8476370266195192,-0.643470542737385,downstairs,kasper
1670850297549987200,-0.3136733628766706,-0.0524609590885761,-1.0461673599442964,1.0934391962151675,-0.3136733628766706,-0.1722456993250034,0.0329015571997947,-0.0524609590885761,-0.2624832378108704,-0.4864608166135157,-1.0461673599442964,-1.012402901466785,-0.8476370266195192,downstairs,kasper
1670850297559987200,-0.3645971436678233,0.145062246492207,-0.9999149593320774,1.0741527165278557,-0.3645971436678233,-0.3136733628766706,-0.1722456993250034,0.145062246492207,-0.0524609590885761,-0.2624832378108704,-0.9999149593320774,-1.0461673599442964,-1.012402901466785,downstairs,kasper
1670850297569987200,-0.4015209381928376,0.4409533382658258,-0.8536305141121693,1.041318378287082,-0.4015209381928376,-0.3645971436678233,-0.3136733628766706,0.4409533382658258,0.145062246492207,-0.0524609590885761,-0.8536305141121693,-0.9999149593320774,-1.0461673599442964,downstairs,kasper
1670850297579987200,-0.5449243276151361,0.7338059092396372,-0.5479815642215349,1.065691057477963,-0.5449243276151361,-0.4015209381928376,-0.3645971436678233,0.7338059092396372,0.4409533382658258,0.145062246492207,-0.5479815642215349,-0.8536305141121693,-0.9999149593320774,downstairs,kasper
1670850297589987200,-0.8052193621059203,0.8211548664265208,-0.1078800149232229,1.155124077052356,-0.8052193621059203,-0.5449243276151361,-0.4015209381928376,0.8211548664265208,0.7338059092396372,0.4409533382658258,-0.1078800149232229,-0.5479815642215349,-0.8536305141121693,downstairs,kasper
1670850297599987200,-1.00733303904884,1.048689242470369,0.4300308701281145,1.5163757872294032,-1.00733303904884,-0.8052193621059203,-0.5449243276151361,1.048689242470369,0.8211548664265208,0.7338059092396372,0.4300308701281145,-0.1078800149232229,-0.5479815642215349,downstairs,kasper
1670850297609987200,-1.1409968243808293,1.1851406277636871,0.6390302008891668,1.7648772360908542,-1.1409968243808293,-1.00733303904884,-0.8052193621059203,1.1851406277636871,1.048689242470369,0.8211548664265208,0.6390302008891668,0.4300308701281145,-0.1078800149232229,downstairs,kasper
1670850297619987200,-1.2221707870733198,1.040223249069434,0.5827742877617077,1.7074518181067817,-1.2221707870733198,-1.1409968243808293,-1.00733303904884,1.040223249069434,1.1851406277636871,1.048689242470369,0.5827742877617077,0.6390302008891668,0.4300308701281145,downstairs,kasper
1670850297629987200,-1.2274591363488685,0.8888350629952138,0.5368478538799124,1.6077590985068264,-1.2274591363488685,-1.2221707870733198,-1.1409968243808293,0.8888350629952138,1.040223249069434,1.1851406277636871,0.5368478538799124,0.5827742877617077,0.6390302008891668,downstairs,kasper
1670850297639987200,-1.1379426339046457,0.7347238481936933,0.6251972873198315,1.4918459100170056,-1.1379426339046457,-1.2274591363488685,-1.2221707870733198,0.7347238481936933,0.8888350629952138,1.040223249069434,0.6251972873198315,0.5368478538799124,0.5827742877617077,downstairs,kasper
1670850297649987200,-0.9893919307345428,0.3728760350378146,0.7449747059437931,1.293414180610445,-0.9893919307345428,-1.1379426339046457,-1.2274591363488685,0.3728760350378146,0.7347238481936933,0.8888350629952138,0.7449747059437931,0.6251972873198315,0.5368478538799124,downstairs,kasper
1670850297659987200,-0.8029127078490457,-0.2330218823135454,0.7749971348870232,1.1399949882107068,-0.8029127078490457,-0.9893919307345428,-1.1379426339046457,-0.2330218823135454,0.3728760350378146,0.7347238481936933,0.7749971348870232,0.7449747059437931,0.6251972873198315,downstairs,kasper
1670850297669987200,-0.5535581793991518,-0.8910058836234257,0.7156804909207767,1.2698490885596876,-0.5535581793991518,-0.8029127078490457,-0.9893919307345428,-0.8910058836234257,-0.2330218823135454,0.3728760350378146,0.7156804909207767,0.7749971348870232,0.7449747059437931,downstairs,kasper
1670850297679987200,-0.2634133531546156,-1.459333414959448,0.6079620717475569,1.60270349451199,-0.2634133531546156,-0.5535581793991518,-0.8029127078490457,-1.459333414959448,-0.8910058836234257,-0.2330218823135454,0.6079620717475569,0.7156804909207767,0.7749971348870232,downstairs,kasper
1670850297689987200,-0.0054223208591173,-1.742974115607767,0.4831031782223756,1.8086947918459704,-0.0054223208591173,-0.2634133531546156,-0.5535581793991518,-1.742974115607767,-1.459333414959448,-0.8910058836234257,0.4831031782223756,0.6079620717475569,0.7156804909207767,downstairs,kasper
1670850297699987200,0.0828082982905759,-1.7218901859805482,0.3806058854211444,1.765396235086934,0.0828082982905759,-0.0054223208591173,-0.2634133531546156,-1.7218901859805482,-1.742974115607767,-1.459333414959448,0.3806058854211444,0.4831031782223756,0.6079620717475569,downstairs,kasper
1670850297709987200,0.047716930172536,-1.304039222040249,0.3408238915293686,1.3486868143055493,0.047716930172536,0.0828082982905759,-0.0054223208591173,-1.304039222040249,-1.7218901859805482,-1.742974115607767,0.3408238915293686,0.3806058854211444,0.4831031782223756,downstairs,kasper
1670850297719987200,-0.0810965982745268,-0.8535763494291089,0.3387638708844882,0.9219165920912076,-0.0810965982745268,0.047716930172536,0.0828082982905759,-0.8535763494291089,-1.304039222040249,-1.7218901859805482,0.3387638708844882,0.3408238915293686,0.3806058854211444,downstairs,kasper
1670850297729987200,-0.147422338375802,-0.6757165988608065,0.411288318330328,0.8046641216204403,-0.147422338375802,-0.0810965982745268,0.047716930172536,-0.6757165988608065,-0.8535763494291089,-1.304039222040249,0.411288318330328,0.3387638708844882,0.3408238915293686,downstairs,kasper
1670850297739987200,-0.1321265170089212,-0.644636133091406,0.5110946662514586,0.8332052078897728,-0.1321265170089212,-0.147422338375802,-0.0810965982745268,-0.644636133091406,-0.6757165988608065,-0.8535763494291089,0.5110946662514586,0.411288318330328,0.3387638708844882,downstairs,kasper
1670850297749987200,-0.0321923060342232,-0.6362159165379033,0.5033160414092045,0.8118707252782289,-0.0321923060342232,-0.1321265170089212,-0.147422338375802,-0.6362159165379033,-0.644636133091406,-0.6757165988608065,0.5033160414092045,0.5110946662514586,0.411288318330328,downstairs,kasper
1670850297759987200,0.0667673619692861,-0.5982551056485749,0.3472491051911511,0.6949453166364821,0.0667673619692861,-0.0321923060342232,-0.1321265170089212,-0.5982551056485749,-0.6362159165379033,-0.644636133091406,0.3472491051911511,0.5033160414092045,0.5110946662514586,downstairs,kasper
1670850297769987200,0.1083965316167395,-0.6941308129025168,0.220080567646625,0.73620842819334,0.1083965316167395,0.0667673619692861,-0.0321923060342232,-0.6941308129025168,-0.5982551056485749,-0.6362159165379033,0.220080567646625,0.3472491051911511,0.5033160414092045,downstairs,kasper
1670850297779987200,0.0826709643893148,-0.847149498568267,0.1696563028601019,0.8679170596189962,0.0826709643893148,0.1083965316167395,0.0667673619692861,-0.847149498568267,-0.6941308129025168,-0.5982551056485749,0.1696563028601019,0.220080567646625,0.3472491051911511,downstairs,kasper
1670850297789987200,0.0639206363186033,-0.8863111594444563,0.1568160338370792,0.9023439408404887,0.0639206363186033,0.0826709643893148,0.1083965316167395,-0.8863111594444563,-0.847149498568267,-0.6941308129025168,0.1568160338370792,0.1696563028601019,0.220080567646625,downstairs,kasper
1670850297799987200,0.10892072553853,-0.7613001582092765,0.1410629181534454,0.7818826013023151,0.10892072553853,0.0639206363186033,0.0826709643893148,-0.7613001582092765,-0.8863111594444563,-0.847149498568267,0.1410629181534454,0.1568160338370792,0.1696563028601019,downstairs,kasper
1670850297809987200,0.1918585193401377,-0.6438919470387889,0.1246031003555238,0.6833245667492143,0.1918585193401377,0.10892072553853,0.0639206363186033,-0.6438919470387889,-0.7613001582092765,-0.8863111594444563,0.1246031003555238,0.1410629181534454,0.1568160338370792,downstairs,kasper
1670850297819987200,0.2718100198492377,-0.6179586313062361,0.0683222717333255,0.6785436535044168,0.2718100198492377,0.1918585193401377,0.10892072553853,-0.6179586313062361,-0.6438919470387889,-0.7613001582092765,0.0683222717333255,0.1246031003555238,0.1410629181534454,downstairs,kasper
1670850297829987200,0.2864310446999637,-0.6147279367262006,0.0038920689737177,0.6781949039623201,0.2864310446999637,0.2718100198492377,0.1918585193401377,-0.6147279367262006,-0.6179586313062361,-0.6438919470387889,0.0038920689737177,0.0683222717333255,0.1246031003555238,downstairs,kasper
1670850297839987200,0.220158941797299,-0.6235197274882133,-0.0507267310599628,0.663189272730125,0.220158941797299,0.2864310446999637,0.2718100198492377,-0.6235197274882133,-0.6147279367262006,-0.6179586313062361,-0.0507267310599628,0.0038920689737177,0.0683222717333255,downstairs,kasper
1670850297849987200,0.1157215452318182,-0.5414878497681725,-0.1265297627139925,0.5679879825576047,0.1157215452318182,0.220158941797299,0.2864310446999637,-0.5414878497681725,-0.6235197274882133,-0.6147279367262006,-0.1265297627139925,-0.0507267310599628,0.0038920689737177,downstairs,kasper
1670850297859987200,0.0143698426558371,-0.4367233929363248,-0.1559477050903594,0.4639542014452706,0.0143698426558371,0.1157215452318182,0.220158941797299,-0.4367233929363248,-0.5414878497681725,-0.6235197274882133,-0.1559477050903594,-0.1265297627139925,-0.0507267310599628,downstairs,kasper
