time,x,y,z,mag,lagX0,lagX1,lagX2,lagX0.1,lagX1.1,lagX2.1,lagY0,lagY1,lagY2,activity,name
1672837356647819800,-481.7545040531797,47.92149238149496,-118.62638711535112,498.4537002848268,-481.7545040531797,,,-481.7545040531797,,,47.92149238149496,,,jogging,karol
1672837356657819800,-482.6848243123046,48.35866676216616,-122.08553918381962,500.2280271538357,-482.6848243123046,-481.7545040531797,,-482.6848243123046,-481.7545040531797,,48.35866676216616,47.92149238149496,,jogging,karol
1672837356667819800,-482.7060546875,48.36922454833984,-122.16570281982422,500.2691036440698,-482.7060546875,-482.6848243123046,-481.7545040531797,-482.7060546875,-482.6848243123046,-481.7545040531797,48.36922454833984,48.35866676216616,47.92149238149496,jogging,karol
1672837356677819800,-482.09565317085713,48.546053017153,-119.69798080626934,499.09973420036766,-482.09565317085713,-482.7060546875,-482.6848243123046,-482.09565317085713,-482.7060546875,-482.6848243123046,48.546053017153,48.36922454833984,48.35866676216616,jogging,karol
1672837356687819800,-483.3308318360156,49.92787101891754,-122.82429815930163,501.1858871976559,-483.3308318360156,-482.09565317085713,-482.7060546875,-483.3308318360156,-482.09565317085713,-482.7060546875,49.92787101891754,48.546053017153,48.36922454833984,jogging,karol
1672837356697819800,-483.2316643098363,51.42441562141476,-119.6261494939482,500.4675089917494,-483.2316643098363,-483.3308318360156,-482.09565317085713,-483.2316643098363,-483.3308318360156,-482.09565317085713,51.42441562141476,49.92787101891754,48.546053017153,jogging,karol
1672837356707819800,-482.3371648532896,51.05911401793196,-122.31791102004904,500.2177976435007,-482.3371648532896,-483.2316643098363,-483.3308318360156,-482.3371648532896,-483.2316643098363,-483.3308318360156,51.05911401793196,51.42441562141476,49.92787101891754,jogging,karol
1672837356717819800,-483.00671031142593,52.22777905584929,-120.81275514115674,500.61856229645485,-483.00671031142593,-482.3371648532896,-483.2316643098363,-483.00671031142593,-482.3371648532896,-483.2316643098363,52.22777905584929,51.05911401793196,51.42441562141476,jogging,karol
1672837356727819800,-484.1260905620825,51.84617865856361,-121.26192012507592,501.7674272776599,-484.1260905620825,-483.00671031142593,-482.3371648532896,-484.1260905620825,-483.00671031142593,-482.3371648532896,51.84617865856361,52.22777905584929,51.05911401793196,jogging,karol
1672837356737819800,-483.8728349153936,52.80328903678642,-121.24123727966968,501.6179276294532,-483.8728349153936,-484.1260905620825,-483.00671031142593,-483.8728349153936,-484.1260905620825,-483.00671031142593,52.80328903678642,51.84617865856361,52.22777905584929,jogging,karol
1672837356747819800,-483.8489167275198,52.28390016743052,-120.81199651926563,501.4368543875523,-483.8489167275198,-483.8728349153936,-484.1260905620825,-483.8489167275198,-483.8728349153936,-484.1260905620825,52.28390016743052,52.80328903678642,51.84617865856361,jogging,karol
1672837356757819800,-483.72595589361714,52.65516321905983,-120.61259449073508,501.3090509542053,-483.72595589361714,-483.8489167275198,-483.8728349153936,-483.72595589361714,-483.8489167275198,-483.8728349153936,52.65516321905983,52.28390016743052,52.80328903678642,jogging,karol
