time,x,y,z,mag,lagX0,lagX1,lagX2,lagY0,lagY1,lagY2,lagZ0,lagZ1,lagZ2,jerkMag,jerkX,jerkY,jerkZ,activity,name
1669637333855199500,-0.9588165283203124,-0.26593017578125,0.225555419921875,1.020256458361032,-0.9588165283203124,,,-0.26593017578125,,,0.225555419921875,,,0.0007480365093401,0.0006106248945309,1.4695804511163489e-06,0.000135942034358,downstairs,kuba
1669637333865199500,-0.9238701438283248,-0.267644573897859,0.2420443273664622,0.991844300787487,-0.9238701438283248,-0.9588165283203124,,-0.267644573897859,-0.26593017578125,,0.2420443273664622,0.225555419921875,,0.0006581549063248,0.0004298355612983,0.000153084406126,7.523493890047522e-05,downstairs,kuba
1669637333875199500,-0.8945499950804645,-0.2851422540941601,0.2543109437622313,0.9727280477531192,-0.8945499950804645,-0.9238701438283248,-0.9588165283203124,-0.2851422540941601,-0.267644573897859,-0.26593017578125,0.2543109437622313,0.2420443273664622,0.225555419921875,0.0006218024661852,0.0005402738915768,3.184454499175784e-05,4.968402961661248e-05,downstairs,kuba
1669637333885199500,-0.8616783084314084,-0.2931227985607686,0.2642792966468971,0.9477626437529012,-0.8616783084314084,-0.8945499950804645,-0.9238701438283248,-0.2931227985607686,-0.2851422540941601,-0.267644573897859,0.2642792966468971,0.2543109437622313,0.2420443273664622,0.0001135237685351,4.621628493156403e-05,5.1492076846548216e-05,1.581540675703258e-05,downstairs,kuba
1669637333895199500,-0.8520641225655574,-0.3032709094043245,0.2699034244471934,0.943840225876531,-0.8520641225655574,-0.8616783084314084,-0.8945499950804645,-0.3032709094043245,-0.2931227985607686,-0.2851422540941601,0.2699034244471934,0.2642792966468971,0.2543109437622313,0.0004229148474947,0.0002572621062079,0.000123719410383,4.193333090382659e-05,downstairs,kuba
1669637333905199500,-0.8747472487261159,-0.3190010976030087,0.2607455501410209,0.9669191751869324,-0.8747472487261159,-0.8520641225655574,-0.8616783084314084,-0.3190010976030087,-0.3032709094043245,-0.2931227985607686,0.2607455501410209,0.2699034244471934,0.2642792966468971,0.0005407308653086,0.0002924947343573,5.164478022812249e-05,0.0001965913507231,downstairs,kuba
1669637333915199500,-0.8989338042625026,-0.3291642447758211,0.2409167150404318,0.9871534572043824,-0.8989338042625026,-0.8747472487261159,-0.8520641225655574,-0.3291642447758211,-0.3190010976030087,-0.3032709094043245,0.2409167150404318,0.2607455501410209,0.2699034244471934,0.0002538657400303,0.0001767660877106,1.536122794921578e-05,6.173842437048322e-05,downstairs,kuba
1669637333925199500,-0.917736255576662,-0.334707028904617,0.2298047013281937,1.003533173717027,-0.917736255576662,-0.8989338042625026,-0.8747472487261159,-0.334707028904617,-0.3291642447758211,-0.3190010976030087,0.2298047013281937,0.2409167150404318,0.2607455501410209,0.0005431340796072,0.0004551769055798,5.974679412876261e-05,2.821037989858356e-05,downstairs,kuba
1669637333935199500,-0.9479083256276172,-0.3456383411889461,0.237316076688084,1.0364916675731763,-0.9479083256276172,-0.917736255576662,-0.8989338042625026,-0.3456383411889461,-0.334707028904617,-0.3291642447758211,0.237316076688084,0.2298047013281937,0.2409167150404318,0.0003439698665964,0.0003294565979115,2.239987943982994e-06,1.2273280740893532e-05,downstairs,kuba
1669637333945199500,-0.9735776301726012,-0.3435217458360348,0.2422705253437658,1.0604506585810958,-0.9735776301726012,-0.9479083256276172,-0.917736255576662,-0.3435217458360348,-0.3456383411889461,-0.334707028904617,0.2422705253437658,0.237316076688084,0.2298047013281937,0.0001475173363244,8.043205008459184e-06,0.0001241991096619,1.5275021653996276e-05,downstairs,kuba
