,time,q0,q1,q2,q3
0,1683470332577472500,0.4774129126943323,0.07455085747337921,0.25768324763944517,0.19466823414155973
1,1683470332587472500,0.4736265421089463,0.07681903109084957,0.2603225805629209,0.1995202516659597
2,1683470332597472500,0.47038933935827204,0.07943375856995319,0.26152322397275046,0.20455440150544468
3,1683470332607472500,0.4681877271272058,0.08250079876830947,0.2603295382268363,0.20986750945893384
4,1683470332617472500,0.4666275063069799,0.08635349547651225,0.25763660485925777,0.2150862983052137
5,1683470332627472500,0.465029042546104,0.09114743924361254,0.2547232807401243,0.2200300654733395
6,1683470332637472500,0.46306823037513906,0.09702765970817821,0.25210321554590337,0.2246801628306213
7,1683470332647472500,0.46088160634483694,0.10376972442420332,0.24966900639012887,0.22891630931122167
8,1683470332657472500,0.4586758600980135,0.11127010941287536,0.24714187571152096,0.2326253243464285
9,1683470332667472500,0.4562488095311179,0.11913084484526108,0.24476672638878474,0.23608670635935639
10,1683470332677472500,0.4532420803654108,0.12728843567629614,0.24326264236709727,0.23925604203880638
11,1683470332687472500,0.44938209776251803,0.1355740207312342,0.24352166290346092,0.24182323290022834
12,1683470332697472500,0.44450060366134814,0.14393038033564798,0.24597647830224656,0.24367730474219126
13,1683470332707472500,0.4388548481617063,0.1522571268636983,0.2503618434127792,0.24458783272123255
14,1683470332717472500,0.43305696488070217,0.16009831414653694,0.2563556066203499,0.24396038643297094
15,1683470332727472500,0.42760385606090684,0.16723273091119684,0.26400706866998,0.24094968092799843
16,1683470332737472500,0.4223577530548491,0.1739367688716611,0.2734375917312422,0.23535491361307848
17,1683470332747472500,0.4170677555126151,0.18054720543725933,0.28442212766065456,0.22732753331306754
18,1683470332757472500,0.411564541293071,0.18737798751973042,0.29658699568069014,0.2169475467903722
19,1683470332767472500,0.40583887396435636,0.1948269248016409,0.3092278116814866,0.20429904939927612
20,1683470332777472500,0.40004828047549235,0.20350135601642189,0.32123846685608476,0.1895787583574616
21,1683470332787472500,0.39421886221687513,0.21412246735304966,0.3316220369030585,0.1731161869695199
22,1683470332797472500,0.38809268774185735,0.2267230917772418,0.3400890104167489,0.15548502823868404
23,1683470332807472500,0.38138747905645404,0.24085312503984962,0.34688006130209253,0.13697586670505216
24,1683470332817472500,0.37382237622236,0.25598345171944975,0.35251849870256163,0.1173718749588808
25,1683470332827472500,0.36521002989642665,0.2715031394508409,0.3574139465892363,0.09649133970139086
26,1683470332837472500,0.3555385963176201,0.2866615831556256,0.3618264883398905,0.07438934993376939
27,1683470332847472500,0.3452558934346302,0.30095389259449057,0.3654303059755864,0.051296724294130416
28,1683470332857472500,0.334827150221511,0.3142267806413305,0.36779735568692823,0.027240339878137905
29,1683470332867472500,0.32497677705228484,0.3261063122700111,0.3685365571742466,0.002127875312934794
30,1683470332877472500,0.316730600104995,0.3358987281806892,0.3673436930227534,-0.023666838980340145
31,1683470332887472500,0.31116403953684957,0.34310642001932257,0.36392143270624333,-0.04960076021735535
32,1683470332897472500,0.3087290449574813,0.3472207415843229,0.35867673909315934,-0.07509990909424333
33,1683470332907472500,0.30968075037125303,0.3486787221833321,0.35163387688149794,-0.09815647608018532
34,1683470332917472500,0.3138429195095743,0.3486839964547651,0.3427896870386569,-0.11671586163763241
35,1683470332927472500,0.3198848547726536,0.34849240130228964,0.33302618634291486,-0.12973811100044955
36,1683470332937472500,0.3267060754096135,0.34888386154164563,0.32315983353774946,-0.13722319500799843
37,1683470332947472500,0.33360129342600964,0.35001279150061504,0.3138214379351897,-0.1399662734357397
38,1683470332957472500,0.3399216612357648,0.35160961771727467,0.30557416890536476,-0.13943784298575201
39,1683470332967472500,0.34545289058925155,0.35330628283031723,0.29861345329006117,-0.13696076269558008
40,1683470332977472500,0.3498918917699906,0.35471044431746057,0.29319945048475465,-0.1339698882205506
41,1683470332987472500,0.3532112992812994,0.355460197628753,0.28940624135931187,-0.13163344872679214
42,1683470332997472500,0.3556222574802475,0.3552546887741506,0.28717656837994804,-0.13063424518077532
43,1683470333007472500,0.3575006336489963,0.35382141312268545,0.28626392007403495,-0.13144201452146284
44,1683470333017472500,0.3589509720869956,0.3512458666094549,0.28637578794906066,-0.1342100349611796
45,1683470333027472500,0.35972313395111466,0.3477875327125234,0.28738336156546546,-0.1390718866470011
46,1683470333037472500,0.35987192098608894,0.3439800282658763,0.28883680305348525,-0.14522976972296944
47,1683470333047472500,0.3594094738599273,0.3401864671328641,0.2906542082883199,-0.151764076348573
48,1683470333057472500,0.3581403120261779,0.33652834084630584,0.2932387784512477,-0.15802743274491038
49,1683470333067472500,0.3562503493991744,0.33290897321576635,0.2965190180810542,-0.16392922586088507
50,1683470333077472500,0.3534737489657402,0.32941530611820896,0.30046752734151627,-0.16990198532838227
51,1683470333087472500,0.35031260412803905,0.32588663214299457,0.30467636948022386,-0.17585700243502603
52,1683470333097472500,0.3471426712950734,0.3224453867828753,0.308678753068747,-0.1815911655906581
53,1683470333107472500,0.34421840027130934,0.3193908630860844,0.31229834011150337,-0.18642965371016734
54,1683470333117472500,0.3413282782422026,0.31726805509687916,0.31572254268726335,-0.18964234623500772
55,1683470333127472500,0.338430693861863,0.3160572935290206,0.3192362035117813,-0.19100823152070742
56,1683470333137472500,0.33524226420015246,0.31556555387206037,0.3232316657165107,-0.1907652958939987
