acc_x_mpf1,acc_y_mpf1,acc_z_mpf1,acc_x_iqr,acc_y_iqr,acc_z_iqr,acc_x_wilson_amp,acc_y_wilson_amp,acc_z_wilson_amp,acc_x_crossco,acc_y_crossco,acc_z_crossco,acc_x_three_quarters,acc_y_three_quarters,acc_z_three_quarters,acc_x_one_quarter,acc_y_one_quarter,acc_z_one_quarter,acc_x_corecoef,acc_y_corecoef,acc_z_corecoef,acc_mpf,acc_x_slope_change,acc_y_slope_change,acc_z_slope_change,acc_x_rms,acc_y_rms,acc_z_rms,acc_x_stdev,acc_y_stdev,acc_z_stdev,acc_x_mean,acc_y_mean,acc_z_mean,acc_x_mad,acc_y_mad,acc_z_mad,acc_x_zerocr,acc_y_zerocr,acc_z_zerocr,acc_x_wf,acc_y_wf,acc_z_wf,acc_x_mav,acc_y_mav,acc_z_mav,acc_x_p2p,acc_y_p2p,acc_z_p2p,acc_x_median_frequency,acc_y_median_frequency,acc_z_median_frequency,acc_x_entropy,acc_y_entropy,acc_z_entropy,acc_x_kurtosis_t,acc_y_kurtosis_t,acc_z_kurtosis_t,acc_x_kurtosis_f,acc_y_kurtosis_f,acc_z_kurtosis_f,acc_x_skewness_t,acc_y_skewness_t,acc_z_skewness_t,acc_x_skewness_f,acc_y_skewness_f,acc_z_skewness_f,acc_x_top3,acc_y_top3,acc_z_top3,acc_x_autoregyw_1,acc_x_autoregyw_2,acc_x_autoregyw_3,acc_x_autoregyw_4,acc_y_autoregyw_1,acc_y_autoregyw_2,acc_y_autoregyw_3,acc_y_autoregyw_4,acc_z_autoregyw_1,acc_z_autoregyw_2,acc_z_autoregyw_3,acc_z_autoregyw_4,acc_x_autoregburg_1,acc_x_autoregburg_2,acc_x_autoregburg_3,acc_x_autoregburg_4,acc_y_autoregburg_1,acc_y_autoregburg_2,acc_y_autoregburg_3,acc_y_autoregburg_4,acc_z_autoregburg_1,acc_z_autoregburg_2,acc_z_autoregburg_3,acc_z_autoregburg_4,acc_z_enwacto_1,acc_z_enwacto_2,acc_z_enwacto_3,acc_z_enwacto_4,acc_z_enwacto_5,acc_z_enwacto_6,acc_z_enwacto_7,acc_y_enwacto_1,acc_y_enwacto_2,acc_y_enwacto_3,acc_y_enwacto_4,acc_y_enwacto_5,acc_y_enwacto_6,acc_y_enwacto_7,acc_x_enwacto_1,acc_x_enwacto_2,acc_x_enwacto_3,acc_x_enwacto_4,acc_x_enwacto_5,acc_x_enwacto_6,acc_x_enwacto_7,activity,name
2.7073309402585206,0.41338613089751,0.1490067975913231,0.0,0.0,0.0,228.0,110.0,114.0,-1051330.679205991,2643598.7808347084,-14053221.438544355,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,-0.6420422551062547,-0.2711219643965659,0.0700772620546617,391.0736992161128,0,0,0,19.87908673586093,105.61523629752946,265.5914659138199,0.4566486615450845,0.1242684294081034,0.0194589971434316,19.867620699638703,-105.61464916286164,265.59142935361274,0.3526505807413329,0.2055342079652007,0.0951750272705567,0,0,0,68.03370259537796,40.98546500681731,42.66621318767108,9953.677970518993,52912.939230593685,133061.30610616,2.878806003448087,1.6489074200663083,0.7714963582030236,6,6,6,3.474398972901796,3.474398972901796,3.474398972901796,2.7053117441032595,2.880400606220084,2.8488968989352235,496.8607963807626,498.98180766258974,499.0015738216804,0.6415279881637869,-0.8692957377061067,0.1074234019808728,22.2448102521592,22.315279306685344,22.31594406545044,5,9,18,0.6727960523638509,0.1156134520213899,0.1701015895602126,0.0210137951907843,0.6397170345405864,0.2223986948951462,-0.0054719150053925,0.112925805209606,0.4840673445365981,0.0199852497799804,0.1802956262218981,0.1349821057050513,0.6381095609172978,0.1230307410340364,0.1785928568197841,0.0416281122685515,0.577697676109355,0.2449611408188189,-0.0131512105810397,0.1668844335754053,0.4847366610121736,0.016169778036805,0.1821528605036762,0.139141990334296,11.169872370748962,0.2235285444232391,0.0654093842556843,0.0060997685124384,0.0108280280817378,0.0107469189427417,0.0102831298214671,60.218387901472845,0.1122223182890306,0.0056050669484896,0.0079105993184876,0.0004356112771561,0.0075161675240452,0.0033302117925227,151.78453211246816,0.0118693240790607,0.010501219399174,0.015350538129349,0.0145433833118089,0.0067638231156936,0.0007578413607434,lying,kuba
3.0267805828044367,0.3413817862096472,0.1552292831103911,0.0,0.0,0.0,276.0,96.0,114.0,-1010807.950001045,2551648.063157075,-14002935.552903604,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,-0.5711140574349081,-0.0867226279521944,-0.0972429005860787,390.0231890221209,0,0,0,19.178921613936083,105.22300837150388,265.6263444280326,0.1896679648259698,0.0239439955367851,0.019364168599669,19.17398615018408,-105.2228948211673,265.6263080507693,0.212900433672722,0.098313366256491,0.0897739910926702,0,0,0,77.27698876728043,39.51518461871965,43.782312318221386,9606.167061242222,52716.67030540482,133078.78033343542,2.690838137175998,0.8978056034905961,0.7858995053022682,6,6,6,3.474398972901796,3.474398972901796,3.474398972901796,3.771661404926383,2.869198721216718,2.80750643771832,498.1029217735924,498.9984100980829,499.0015888229468,0.3644696046117531,-0.3316207850028517,0.0173111138857687,22.285871243380168,22.315837587985605,22.31594457010104,7,11,14,0.5532461655671076,0.1065988530504021,0.1746610295505158,0.1148590409090387,0.4204927899921232,0.1527796485454879,0.1749569900550877,0.1591709097808009,0.4239541065689592,0.1204006058574389,0.1701211142928353,0.1076014510679841,0.5515135301966437,0.1078377295931096,0.1742980566942287,0.1150917573989531,0.4228558337233827,0.1528056781386045,0.1725688645314689,0.1580906934139537,0.4230409506614971,0.1195509277044496,0.1740557740591862,0.107038427171698,10.932142329242089,0.045842124333681,0.0121860010914369,0.0401591090287446,0.0070303189350026,0.0017451217100447,0.0008461137335968,60.090480377238926,0.0042975217892871,0.0041284114785644,0.0066933397687013,0.0003411746119345,0.0054045153174461,0.0189716251347581,151.70667890032564,0.0237236442975868,0.0349871597099574,0.0034063091753218,0.0042592127730505,0.0012340051772315,0.0126616680293388,lying,kuba
2.876131563040026,0.3550017263882316,0.147393659794679,0.0,0.0,0.0,228.0,30.0,118.0,-1008514.680263764,2545620.85204587,-14001246.260985993,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,-0.0030785130360759,-0.0531845382262725,0.1539484732754345,389.9487016694457,0,0,0,19.132074714121387,105.22261585337432,265.59530475243537,0.0443743360266789,0.0209741445789819,0.0195758159761367,19.13091730948165,-105.22251638668772,265.59526797327646,0.1423146981352552,0.107359722322414,0.0999454208347856,0,0,0,67.7448095485201,38.5675014835752,42.58458395600769,9584.589572050309,52716.48070973055,133063.2292546115,1.5206193099662322,0.75422689171846,0.7771213798360463,6,6,6,3.474398972901796,3.474398972901796,3.474398972901796,3.632342181201488,2.4512221586648035,2.6504502113366097,498.825956667958,498.998910920721,499.0015707374814,0.1465556194022758,-0.1440219549740297,0.2074978048129681,22.310037053367576,22.315854445298523,22.31594396172317,2,7,11,0.4677890128001239,0.1065093657528964,0.0881418065833672,0.1185973575004199,0.3594788874524385,0.1896233732899543,0.237762445289456,0.1030356526014184,0.4566753065206858,0.0737598457970199,0.2006855206838462,0.1155827793024748,0.4652387670715815,0.1070808729146741,0.0880460572118076,0.1220467561995488,0.3611849629273168,0.1889767350894717,0.236044724217985,0.1032726920149733,0.4559519122394405,0.0739110171021763,0.1982238342864022,0.118175234131174,10.912507478550456,0.0669625615965398,0.0092931885836671,0.00191138351226,0.0216085369644852,0.0010279241599679,0.010497869127563,60.23709820614003,0.0331921955870854,0.004572054876782,0.0158441614182215,0.0037292231302685,0.0051245268522143,0.0045551680462203,151.7314597533156,0.0008204564478059,0.0097695623661065,0.0095306906493632,0.0066297877692517,0.0013201758067332,0.005590707802332,lying,kuba
2.569516070527371,0.3593132487376392,0.1619411990570509,0.0,0.0,0.0,250.0,110.0,82.0,-1023131.1138327358,2585912.29694758,-13976749.28189117,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,-0.14155144737945,0.2126468762681198,0.406807524560877,390.0366229603159,0,0,0,19.439254632384685,105.06138185014706,265.53739466762755,0.0517156344607777,0.0117049451226695,0.0133139819918048,19.437927056480287,-105.06132625605116,265.5373696477847,0.1537455234865774,0.0692419828815786,0.0746672204023752,0,0,0,63.24988551141578,40.59982745105684,44.644713847165576,9738.401455296624,52635.72445428163,133034.22219354013,1.2253763333995025,0.6588655674334234,0.6852903668733461,6,6,6,3.474398972901796,3.474398972901796,3.474398972901796,2.817776169275061,3.16833593519592,3.249628557131734,498.7877364662337,499.0005458035248,499.00174529793406,-0.0379664679410871,0.1478126026188432,-0.251126314159269,22.30875997757961,22.315909449799275,22.31594983858397,4,6,15,0.5155548788378579,0.0885110579143038,0.1073516886938044,0.1616816167800667,0.4231203678294041,0.0543448081596691,0.1286860567898285,0.0772315456892811,0.3390669064031213,0.0548608021822985,0.1902024522300854,0.0832980672647357,0.5134357861083509,0.0870138355949705,0.1107588105119065,0.1619737004417827,0.4216909696026454,0.0555677417013387,0.1285075172171358,0.0781914054494658,0.3403745331656052,0.0535407239984928,0.1890915075974455,0.0834000493525926,11.199176331400238,0.0315245867928013,0.0208581434009846,0.0041240979264992,0.0084997825925068,0.0076721070524204,0.0063434190942009,60.02503939491566,0.0012885618157046,0.0152697838546949,0.0104389134067948,0.0032145084898433,0.0113860983914666,0.0030466252320766,151.7539552248617,0.0178592084480087,0.0271125322726198,0.0183791159035478,0.0054406980071866,0.0096321924845683,0.0033657979765607,lying,kuba
2.8030419374587665,0.3311589227470908,0.1367175528999944,0.0,0.0,0.0,240.0,86.0,90.0,-1010955.8925947972,2556965.187003209,-13970657.213490335,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,-0.408330039780873,0.3768995645984209,0.0226509783276949,389.7929865722935,0,0,0,19.21989527194124,105.00084906059496,265.5746225810335,0.0882864045797235,0.0104108070888785,0.0205262084129155,19.21760297436124,-105.00079958466412,265.5745840132682,0.2228461193817033,0.0755990927371499,0.1029206495314269,0,0,0,66.89895770955216,36.98032119828861,39.4789987421853,9628.01909015498,52605.40059191672,133052.86659064735,1.4860640520715729,0.53503408004633,0.7495428999345677,6,6,6,3.474398972901796,3.474398972901796,3.474398972901796,2.364002545570524,2.565641003300819,2.586806094143807,498.60846146208365,499.0007210110334,499.0015393948776,0.2915738485053042,-0.0513894007533737,0.1177634518978834,22.30276108522384,22.31591534785117,22.31594290664555,7,10,13,0.6075724341125373,0.0557657349949721,0.0868392895083921,0.1535431092386807,0.5026924799850029,-0.0190545868034052,0.0860359352722225,0.1182241390289418,0.5737205223431119,0.0602645875026768,0.1020630431799098,0.1091404251534636,0.6006860745080408,0.05442920599331,0.0849797523216607,0.1669847909559771,0.5032943097324215,-0.0194342630428008,0.0913519701944136,0.1204750463561327,0.5755047189837891,0.0596072684823976,0.099098731426705,0.1098049448298083,10.898074821719016,0.0275216333674582,0.01045942651674,0.0129576047641646,0.0142788089655599,0.0078073795187971,0.0072559375478965,59.97214377287721,0.0397944604889701,0.0019369756953732,0.0132441200646919,0.0043943368795607,0.0053353966473157,0.0075109129988924,151.74039839908173,0.0115292166970907,0.0033286210917974,0.0119640497285108,0.000167409483138,0.0040393018083622,0.0088829027824941,lying,kuba
2.707184612639417,0.3403112867855384,0.1487964778257994,0.0,0.0,0.0,238.0,80.0,136.0,-997415.0457613096,2524956.8819436687,-13965108.895694554,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,-0.3273636728948929,-0.0132734575046797,0.2897068067560155,389.5455921892101,0,0,0,18.973718112493483,104.93338666684272,265.6398504154901,0.0487479270562452,0.0104466813054888,0.0166255415489066,18.97243601614085,-104.93333698850655,265.6398191845625,0.1462288732402363,0.0702217021252096,0.0908633328718906,0,0,0,65.16062820668503,38.27988347523464,43.20965296836874,9505.190444086567,52571.60183124179,133085.54941146582,1.3876816582691551,0.5955848737051213,0.7843096281550856,6,6,6,3.474398972901796,3.474398972901796,3.474398972901796,3.220400983984094,2.7498384082407337,2.781536000601002,498.79198636892886,499.0006666224759,499.0016543630625,-0.1130312765849903,0.0547879397219629,0.0098356947797122,22.308902394790906,22.31591351905661,22.31594677675914,3,7,16,0.4904215589619134,0.1674503036091439,0.097633178276792,0.0791404469059856,0.4357154246541124,0.0719188914097312,0.0476547356778659,0.1240881610241148,0.4658005663338088,0.0691609169147918,0.1935951965555753,0.0601712030117133,0.4910869719620493,0.1703397579779634,0.0952239098972978,0.0768272580828939,0.4390409345699551,0.0733636135417405,0.0430761846321328,0.1238710979469928,0.4635221814864508,0.0724321227654088,0.1914875253071011,0.0616731835729849,10.73728836668539,0.0755373793324303,0.0239360743260475,0.0249070490031039,0.0062423422640722,0.0043555837016467,0.0080048494583969,59.91394634777167,0.0019185891107511,0.0050933872753375,0.0027845393607725,0.0088391047036469,0.0019415239595768,0.0040628769635269,151.80159309287615,0.0018373292882632,0.021077981554492,0.0076674127867377,0.004851554045679,0.0014400789020503,0.0041421963985927,lying,kuba
2.750118403384982,0.3288932008247553,0.1535907577037009,0.0,0.0,0.0,238.0,82.0,130.0,-1000678.8124252234,2534804.932094723,-13966981.730540628,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,-0.0728842660887268,0.0177245811380955,0.3400865655626354,389.68728713813806,0,0,0,19.0399918451107,104.90776651030208,265.7403795614803,0.0292377873331822,0.0121931354836516,0.0141118138123148,19.039225562858537,-104.90770851268358,265.7403530625957,0.1084425940187152,0.0813693014918186,0.0812984241371737,0,0,0,63.72888463422983,37.9618610590735,44.09598222689488,9538.652006992126,52558.76196485448,133135.91688436046,0.9658950936194728,0.6563206771639898,0.6716198932139719,6,6,6,3.474398972901796,3.474398972901796,3.474398972901796,3.1921667660580657,2.8079151495144195,2.9162050044385843,498.89363741593735,499.0004097855419,499.0017210602848,-0.4650116380823044,-0.0125544624446932,-0.0931072420296502,22.31231180587268,22.3159048700692,22.31594902246417,6,9,16,0.4741928975433306,0.0678850873695493,0.0044839807909641,0.0847080225225894,0.4267742836628435,0.1369281011352692,0.0758792277803433,0.1264014308135421,0.4094035766573916,0.069222808291933,0.139037402575822,0.0982840921390045,0.4735871256834293,0.0722284419646683,0.0011737102857822,0.0843440302599778,0.4280819312502418,0.139712378553954,0.0715393821235814,0.1257185816178918,0.4098502769298832,0.0689089120366014,0.1381426510328884,0.0973467257169257,10.819350903798655,0.0376513714675548,0.0320766470707627,0.0069535838811571,0.0103158499346919,0.00538294178004,0.0078811228257966,59.889214113103456,0.018807281486853,0.0252004205110092,0.0063036055688182,0.0011670632393144,0.0016051876678236,0.0029572227948085,151.8840826043411,0.0168114136424953,0.0313411747952829,0.0086520753704277,0.001980307602684,0.0105330593505499,0.0042632615940646,lying,kuba
3.089584676972509,0.304405638210349,0.1458111116644648,0.0,0.0,0.0,246.0,36.0,96.0,-998289.5943590635,2528636.4260521787,-13953092.292957202,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,-0.213134907955145,0.3727284763272355,0.2308163052612719,389.46273080854,0,0,0,19.00378295267945,104.85801086989116,265.60204650742713,0.0392878071625631,0.009884944270633,0.0164108463848782,19.002751304065537,-104.85796382905964,265.60201567541503,0.1306054217046046,0.0634667133089834,0.0874708260596435,0,0,0,73.68023182865707,34.603210109342584,40.61341490580298,9520.378403336834,52533.83987835887,133066.60985338292,1.1755854187360484,0.5640765505846588,0.6701087519689395,6,6,6,3.474398972901796,3.474398972901796,3.474398972901796,2.810818825952249,2.960533777849306,2.6896678401842284,498.8497987125965,499.0007289953648,499.0016563428019,-0.216408239443172,0.2278716874290297,0.2031221039161033,22.310840672097548,22.315915618068555,22.31594684342184,4,6,17,0.3832967620161095,0.0971696514980515,0.1893604306309878,0.0569807552833211,0.5023378485742457,-0.0266950612156856,0.1954232283004782,0.0644582467199002,0.4697420421241507,0.0819118170349888,0.1073325958111981,0.1434468465763839,0.3806380439896936,0.0959426865268747,0.1910914150025956,0.0607706081136355,0.5098823457983883,-0.0335516441464072,0.1950027379741106,0.0636970178696185,0.4673816256399503,0.0813733036874693,0.1080644886227107,0.1468510334827356,10.79391414643812,0.0488484727335401,0.023837178128576,0.0026140891675309,0.0043126812392823,0.0011861709473993,0.0107138494619056,59.89054975011548,0.028006216591209,0.0123120066439284,0.006906618105202,0.003694806587523,0.0024090414430223,0.0062624033562626,151.75312152653626,0.019392763878851,0.0065929560316279,0.0043529638882127,0.003888139725377,0.0036754450085099,0.0012202611456064,lying,kuba
2.844211882374233,0.328117233416651,0.1554579577758546,0.0,0.0,0.0,246.0,34.0,92.0,-1004500.1828221224,2543416.7655100147,-13953084.035103936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,-0.3612972484423609,-0.3744421397224726,0.3358101968724772,389.5478864456328,0,0,0,19.11921689774508,104.87718977205144,265.5533740026769,0.0689136159647467,0.0120310173187306,0.0203757673654884,19.117418202235964,-104.87713252887671,265.5533357145198,0.191182396204077,0.0746455654486482,0.0970945368894717,0,0,0,68.90606392901847,36.355597854944094,42.607299178504206,9577.82651932022,52543.44339696723,133042.22119297442,1.2687029117943815,0.677942682465229,0.8484205441992572,6,6,6,3.474398972901796,3.474398972901796,3.474398972901796,2.4783121325561366,2.841529554945184,2.9138835079792207,498.6955661888471,499.00047136613847,499.0015535661592,-0.2585379718515003,-0.131160534104669,-0.0901077141515851,22.30569381888994,22.31590694319072,22.31594338355314,4,7,23,0.5893845735904253,0.0628638968927377,0.0992753929205102,0.1031768859623457,0.5402624469402969,-0.0296395524930787,0.1092068128236005,0.1340598965710132,0.4503243181100956,0.121106176222497,0.1082397339086557,0.155061145487975,0.5857269565328743,0.0669783403138968,0.1035654629933468,0.0994930743696192,0.5415184073337163,-0.02926902312374,0.1147019842452233,0.1284514748813327,0.4526326087738169,0.1209894705141312,0.1061486160133832,0.1529623321387571,11.047449293997124,0.0066396596629857,0.002469738082789,0.0242304592775821,0.0088893411594619,0.001789661256189,0.0084368519674066,59.93136147833001,0.017690640296251,0.004976411580645,0.0052044869545996,0.0035073567411754,0.0089201034826054,0.0023988456194809,151.70315265883164,0.0051147596549918,0.014578283983738,0.0131998192480488,0.0038771591917828,0.0050112122191904,0.0019492529951417,lying,kuba
2.8767950031761105,0.3396203819373694,0.1368330608005011,0.0,0.0,0.0,218.0,94.0,134.0,-1011729.110213679,2562242.351745048,-13960772.931814156,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,0.1996007984031936,-0.4142078276175308,0.0282838579650309,0.1180012852202084,389.8002980105914,0,0,0,19.25320564067773,104.89551866002266,265.653241772168,0.0610900192996898,0.0130603869721665,0.0120018530980539,19.251622252659423,-104.89545652999855,265.65321922793385,0.1402641995743181,0.0750863109107626,0.0757337641861113,0,0,0,66.35775505273159,38.65239455426497,40.4274948707793,9645.062748582372,52552.623721529286,133092.2628331949,1.3985688000448242,0.6987492249862441,0.6237912147432212,6,6,6,3.474398972901796,3.474398972901796,3.474398972901796,3.343621069793271,2.849212290297498,2.806596705403526,498.748478485505,499.000275497776,499.0017625623189,-0.7058672645165303,0.1305480540298467,-0.0607202551383145,22.30744258032016,22.315900352161098,22.315950419899927,2,5,12,0.5747854353877927,0.0500584302706518,0.1025684709261482,0.115830319185157,0.4936849674434905,0.0651996900252351,0.0945986105636211,0.0926544226221434,0.4847217698133113,-0.004091115743632,0.1828782391587659,0.0332178385906224,0.5621611417244733,0.0520604640962094,0.1081868158498857,0.1291930587517969,0.4897816651328027,0.0713174577380323,0.0918311545255924,0.096053129119398,0.4825792093847918,0.0011395347123213,0.1820004363810455,0.0344015911919975,11.101508239651338,0.0247132754758806,0.0186016148599383,0.0180308005742387,0.0019858385981586,0.0091226035118823,0.0069376054274189,59.993606470431054,0.0156003470534637,0.0143956767738759,0.0052301576123782,0.0007346975072039,0.0078775997334311,0.0028776864349547,151.8064439783324,0.0086640666888198,0.0116072905980603,0.0087780731817354,0.0064525336461339,0.0092122015072388,0.0060046682451374,lying,kuba
