,time,x,y,z,mag,lagX0,lagX1,lagX2,lagX0,lagX1,lagX2,lagY0,lagY1,lagY2
0,1683470487305352700,44.21461486816406,-181.8994903564453,-375.9381713867188,419.9665051709059,44.21461486816406,,,44.21461486816406,,,-181.8994903564453,,
1,1683470487315352700,43.680597643561704,-182.08012362366415,-376.1596436681802,420.18715300908457,43.680597643561704,44.21461486816406,,43.680597643561704,44.21461486816406,,-182.08012362366415,-181.8994903564453,
2,1683470487325352700,43.424906051401294,-181.66374239608933,-376.319421290373,420.1234873311024,43.424906051401294,43.680597643561704,44.21461486816406,43.424906051401294,43.680597643561704,44.21461486816406,-181.66374239608933,-182.08012362366415,-181.8994903564453
3,1683470487335352700,43.00598017672105,-181.94777366924995,-377.2032370105459,420.99499840899676,43.00598017672105,43.424906051401294,43.680597643561704,43.00598017672105,43.424906051401294,43.680597643561704,-181.94777366924995,-181.66374239608933,-182.08012362366415
4,1683470487345352700,42.52763629268417,-181.9432514019477,-377.81605562588476,421.49367547812244,42.52763629268417,43.00598017672105,43.424906051401294,42.52763629268417,43.00598017672105,43.424906051401294,-181.9432514019477,-181.94777366924995,-181.66374239608933
5,1683470487355352700,42.08265788082662,-181.4749360131768,-377.276231733553,420.76294695038314,42.08265788082662,42.52763629268417,43.00598017672105,42.08265788082662,42.52763629268417,43.00598017672105,-181.4749360131768,-181.9432514019477,-181.94777366924995
6,1683470487365352700,42.228317013958716,-181.31050672032165,-377.4554603991037,420.8673843268335,42.228317013958716,42.08265788082662,42.52763629268417,42.228317013958716,42.08265788082662,42.52763629268417,-181.31050672032165,-181.4749360131768,-181.9432514019477
7,1683470487375352700,42.07174960941505,-181.38573589346606,-377.54471149119314,420.9641629352549,42.07174960941505,42.228317013958716,42.08265788082662,42.07174960941505,42.228317013958716,42.08265788082662,-181.38573589346606,-181.31050672032165,-181.4749360131768
8,1683470487385352700,42.10331078883883,-180.8291407320056,-378.11066155589185,421.23572889712386,42.10331078883883,42.07174960941505,42.228317013958716,42.10331078883883,42.07174960941505,42.228317013958716,-180.8291407320056,-181.38573589346606,-181.31050672032165
9,1683470487395352700,41.58279120498614,-181.05768715194745,-378.2526519717742,421.4096383863213,41.58279120498614,42.10331078883883,42.07174960941505,41.58279120498614,42.10331078883883,42.07174960941505,-181.05768715194745,-180.8291407320056,-181.38573589346606
10,1683470487405352700,41.415721033295995,-181.12870893027437,-377.75638268718916,420.9783317563577,41.415721033295995,41.58279120498614,42.10331078883883,41.415721033295995,41.58279120498614,42.10331078883883,-181.12870893027437,-181.05768715194745,-180.8291407320056
11,1683470487415352700,41.375939774472464,-180.85562628072543,-378.01031422223446,421.0849363347098,41.375939774472464,41.415721033295995,41.58279120498614,41.375939774472464,41.415721033295995,41.58279120498614,-180.85562628072543,-181.12870893027437,-181.05768715194745
12,1683470487425352700,41.19533748297041,-180.8503961877173,-378.3244225013867,421.34699511518755,41.19533748297041,41.375939774472464,41.415721033295995,41.19533748297041,41.375939774472464,41.415721033295995,-180.8503961877173,-180.85562628072543,-181.12870893027437
