,time,q0,q1,q2,q3
0,1683470592836390100,0.44637609713074117,0.16092436616205036,0.32695859663458676,0.2928291006023957
1,1683470592846390100,0.4447417358648193,0.16851546548433224,0.32248472311873083,0.29605735949855183
2,1683470592856390100,0.44364523570442516,0.17557752301158494,0.3169675213759285,0.29960809910022257
3,1683470592866390100,0.4430765654137132,0.1816583486972901,0.31084694975524285,0.30328209053152955
4,1683470592876390100,0.44289304438580684,0.18670568042174235,0.3052740156885497,0.30617972009831546
5,1683470592886390100,0.4430706994210012,0.1908412466364103,0.30092007154684475,0.30771125983327335
6,1683470592896390100,0.44298759330136206,0.19476675550621447,0.2992452933101385,0.30704003788185646
7,1683470592906390100,0.44178819781251766,0.19890569525361496,0.30170319343970076,0.30379908206681966
8,1683470592916390100,0.4388796635667487,0.20339503996671066,0.3086645826140965,0.2982646182672415
9,1683470592926390100,0.4331760433374215,0.20851720454454709,0.32020162235140626,0.2913327855854722
10,1683470592936390100,0.42424050041250616,0.21408475256210197,0.3355525159024715,0.28386994266869925
11,1683470592946390100,0.41392871485514443,0.218252061322042,0.3519518504228408,0.27686597650179073
12,1683470592956390100,0.4043153848568839,0.21917306206465875,0.3672575498045408,0.2711913297940843
13,1683470592966390100,0.39997704225673597,0.21505928585808798,0.3752306955760161,0.27031451989663347
14,1683470592976390100,0.4005878464924931,0.20760556409159148,0.37712952134201566,0.27282520327851373
15,1683470592986390100,0.3997502354994923,0.20390724663638662,0.37799586815902175,0.2757248061862455
16,1683470592996390100,0.39509695833597747,0.20745118456367728,0.37855100819739856,0.2790289011448527
17,1683470593006390100,0.3901291265835523,0.21341167298160532,0.3768605817029414,0.28381160783845144
18,1683470593016390100,0.3864146714272934,0.21932373524014162,0.3726723517911626,0.2898943411888241
19,1683470593026390100,0.3825105375804503,0.2258212535566075,0.3682572102566974,0.29571557413575067
20,1683470593036390100,0.37614797930819477,0.23445837147625653,0.36585280979708634,0.30019460122863856
21,1683470593046390100,0.36672990581863146,0.2455268172802053,0.36633661577571863,0.30260780615971994
22,1683470593056390100,0.35629704884086405,0.2573649524658739,0.3681015403931038,0.30336476999416995
23,1683470593066390100,0.3468891180016564,0.2688924937826462,0.3700953456677616,0.3021031653343211
24,1683470593076390100,0.3391895730491136,0.2803511009904351,0.37203706827073074,0.29829586988906703
25,1683470593086390100,0.3328435287873879,0.29181701782758457,0.374013227896327,0.2922365889565168
