,time,x,y,z,mag,lagX0,lagX1,lagX2,lagX0,lagX1,lagX2,lagY0,lagY1,lagY2
0,1683473007820671200,-121.69615173339844,-21.288818359375,-378.2234191894531,397.88958513288276,-121.69615173339844,,,-121.69615173339844,,,-21.288818359375,,
1,1683473007830671200,-121.76566204066968,-21.310453032328034,-378.19354555906585,397.88361333835155,-121.76566204066968,-121.69615173339844,,-121.76566204066968,-121.69615173339844,,-21.310453032328034,-21.288818359375,
2,1683473007840671200,-121.46354553184102,-21.243934257411773,-378.3514586904351,397.93783927779333,-121.46354553184102,-121.76566204066968,-121.69615173339844,-121.46354553184102,-121.76566204066968,-121.69615173339844,-21.243934257411773,-21.310453032328034,-21.288818359375
3,1683473007850671200,-121.37052285275385,-21.406466752795495,-378.63242719540233,398.18532815797096,-121.37052285275385,-121.46354553184102,-121.76566204066968,-121.37052285275385,-121.46354553184102,-121.76566204066968,-21.406466752795495,-21.243934257411773,-21.310453032328034
4,1683473007860671200,-121.27019197407112,-21.080426122778107,-378.57237282835564,398.08024981884927,-121.27019197407112,-121.37052285275385,-121.46354553184102,-121.27019197407112,-121.37052285275385,-121.46354553184102,-21.080426122778107,-21.406466752795495,-21.243934257411773
5,1683473007870671200,-121.40861660131131,-21.3425976009878,-378.6370615016382,398.19791938180344,-121.40861660131131,-121.27019197407112,-121.37052285275385,-121.40861660131131,-121.27019197407112,-121.37052285275385,-21.3425976009878,-21.080426122778107,-21.406466752795495
6,1683473007880671200,-121.55704060399087,-20.929685498876637,-378.9880959107148,398.55506858840886,-121.55704060399087,-121.40861660131131,-121.27019197407112,-121.55704060399087,-121.40861660131131,-121.27019197407112,-20.929685498876637,-21.3425976009878,-21.080426122778107
7,1683473007890671200,-121.11428607114745,-20.79038074861324,-379.2248942532318,398.63822024935206,-121.11428607114745,-121.55704060399087,-121.40861660131131,-121.11428607114745,-121.55704060399087,-121.40861660131131,-20.79038074861324,-20.929685498876637,-21.3425976009878
8,1683473007900671200,-121.3924642383066,-21.093731465336546,-379.0011749201696,398.5259922161279,-121.3924642383066,-121.11428607114745,-121.55704060399087,-121.3924642383066,-121.11428607114745,-121.55704060399087,-21.093731465336546,-20.79038074861324,-20.929685498876637
9,1683473007910671200,-121.70152012513465,-20.90227615501985,-379.02007391069185,398.6281244173516,-121.70152012513465,-121.3924642383066,-121.11428607114745,-121.70152012513465,-121.3924642383066,-121.11428607114745,-20.90227615501985,-21.093731465336546,-20.79038074861324
10,1683473007920671200,-122.12795194112854,-21.003478044962957,-379.2233371982151,398.9570430648781,-122.12795194112854,-121.70152012513465,-121.3924642383066,-122.12795194112854,-121.70152012513465,-121.3924642383066,-21.003478044962957,-20.90227615501985,-21.093731465336546
11,1683473007930671200,-122.48938128809378,-21.16827084005541,-379.037055104007,398.89952790222253,-122.48938128809378,-122.12795194112854,-121.70152012513465,-122.48938128809378,-122.12795194112854,-121.70152012513465,-21.16827084005541,-21.003478044962957,-20.90227615501985
12,1683473007940671200,-122.54881719130556,-21.29468217435939,-379.5398427207849,399.4022637597503,-122.54881719130556,-122.48938128809378,-122.12795194112854,-122.54881719130556,-122.48938128809378,-122.12795194112854,-21.29468217435939,-21.16827084005541,-21.003478044962957
13,1683473007950671200,-122.85981640853349,-21.68825211640864,-379.9505564950334,399.9091648720857,-122.85981640853349,-122.54881719130556,-122.48938128809378,-122.85981640853349,-122.54881719130556,-122.48938128809378,-21.68825211640864,-21.29468217435939,-21.16827084005541
14,1683473007960671200,-123.30247441347257,-21.59660726371634,-379.55421388543306,399.6640025320986,-123.30247441347257,-122.85981640853349,-122.54881719130556,-123.30247441347257,-122.85981640853349,-122.54881719130556,-21.59660726371634,-21.68825211640864,-21.29468217435939
15,1683473007970671200,-123.83493919098395,-21.868392743041618,-379.91176253587025,400.1827908327769,-123.83493919098395,-123.30247441347257,-122.85981640853349,-123.83493919098395,-123.30247441347257,-122.85981640853349,-21.868392743041618,-21.59660726371634,-21.68825211640864
16,1683473007980671200,-124.28326452790796,-21.866302466321006,-379.69922884768886,400.1199437828514,-124.28326452790796,-123.83493919098395,-123.30247441347257,-124.28326452790796,-123.83493919098395,-123.30247441347257,-21.866302466321006,-21.868392743041618,-21.59660726371634
17,1683473007990671200,-124.93856893104658,-21.623585081014966,-380.94378298420895,401.49145848026933,-124.93856893104658,-124.28326452790796,-123.83493919098395,-124.93856893104658,-124.28326452790796,-123.83493919098395,-21.623585081014966,-21.866302466321006,-21.868392743041618
18,1683473008000671200,-125.64394284684042,-21.608193949652122,-380.78493888477215,401.56006288143936,-125.64394284684042,-124.93856893104658,-124.28326452790796,-125.64394284684042,-124.93856893104658,-124.28326452790796,-21.608193949652122,-21.623585081014966,-21.866302466321006
19,1683473008010671200,-126.47353024258332,-21.74231936338566,-380.750364490734,401.79487597920894,-126.47353024258332,-125.64394284684042,-124.93856893104658,-126.47353024258332,-125.64394284684042,-124.93856893104658,-21.74231936338566,-21.608193949652122,-21.623585081014966
20,1683473008020671200,-127.23219359871177,-21.414999642119437,-381.64796407961296,402.86697777768484,-127.23219359871177,-126.47353024258332,-125.64394284684042,-127.23219359871177,-126.47353024258332,-125.64394284684042,-21.414999642119437,-21.74231936338566,-21.608193949652122
21,1683473008030671200,-127.63832760177158,-21.581468282233498,-381.95473530690475,403.29483293189105,-127.63832760177158,-127.23219359871177,-126.47353024258332,-127.63832760177158,-127.23219359871177,-126.47353024258332,-21.581468282233498,-21.414999642119437,-21.74231936338566
22,1683473008040671200,-128.75425888591326,-21.46561254805129,-382.6607607391752,404.3113769272491,-128.75425888591326,-127.63832760177158,-127.23219359871177,-128.75425888591326,-127.63832760177158,-127.23219359871177,-21.46561254805129,-21.581468282233498,-21.414999642119437
23,1683473008050671200,-129.38895822615007,-21.373660187394147,-382.91627819517095,404.75080230617965,-129.38895822615007,-128.75425888591326,-127.63832760177158,-129.38895822615007,-128.75425888591326,-127.63832760177158,-21.373660187394147,-21.46561254805129,-21.581468282233498
