,time,x,y,z,mag,lagX0,lagX1,lagX2,lagY0,lagY1,lagY2,lagZ0,lagZ1,lagZ2
2676,1683470359337472500,1.0959266714442173,0.9518420425557249,-0.26308921175138117,1.4752201450967983,1.0959266714442173,1.1008023262826991,1.0436079056870569,0.9518420425557249,0.4313132133818057,-0.2525359728229022,-0.26308921175138117,-0.217123776777702,-0.15957339377137764
2677,1683470359347472500,0.9528995720267095,1.1530211549696123,-0.2599371209359827,1.5182367025653913,0.9528995720267095,1.0959266714442173,1.1008023262826991,1.1530211549696123,0.9518420425557249,0.4313132133818057,-0.2599371209359827,-0.26308921175138117,-0.217123776777702
2678,1683470359357472500,0.7020820395811845,1.0313452865059256,-0.19647397417430823,1.2630100208740676,0.7020820395811845,0.9528995720267095,1.0959266714442173,1.0313452865059256,1.1530211549696123,0.9518420425557249,-0.19647397417430823,-0.2599371209359827,-0.26308921175138117
2679,1683470359367472500,0.3966689412845125,0.6451708561818277,-0.11791928976934007,0.7664832950207552,0.3966689412845125,0.7020820395811845,0.9528995720267095,0.6451708561818277,1.0313452865059256,1.1530211549696123,-0.11791928976934007,-0.19647397417430823,-0.2599371209359827
2680,1683470359377472500,0.05488121406148307,0.14664063582359194,-0.08590202128315673,0.17859054004101546,0.05488121406148307,0.3966689412845125,0.7020820395811845,0.14664063582359194,0.6451708561818277,1.0313452865059256,-0.08590202128315673,-0.11791928976934007,-0.19647397417430823
2681,1683470359387472500,-0.25662033667718837,-0.18557672314291923,-0.11318479545651758,0.33630866074383353,-0.25662033667718837,0.05488121406148307,0.3966689412845125,-0.18557672314291923,0.14664063582359194,0.6451708561818277,-0.11318479545651758,-0.08590202128315673,-0.11791928976934007
2682,1683470359397472500,-0.4629881715259801,-0.24551607575080614,-0.16397536888858238,0.5491121124389742,-0.4629881715259801,-0.25662033667718837,0.05488121406148307,-0.24551607575080614,-0.18557672314291923,0.14664063582359194,-0.16397536888858238,-0.11318479545651758,-0.08590202128315673
2683,1683470359407472500,-0.4907326658174772,0.009502610477369259,-0.20970942207072152,0.5337479654401021,-0.4907326658174772,-0.4629881715259801,-0.25662033667718837,0.009502610477369259,-0.24551607575080614,-0.18557672314291923,-0.20970942207072152,-0.16397536888858238,-0.11318479545651758
2684,1683470359417472500,-0.352866300019304,0.48422237690785214,-0.23870441583710203,0.6449540558270299,-0.352866300019304,-0.4907326658174772,-0.4629881715259801,0.48422237690785214,0.009502610477369259,-0.24551607575080614,-0.23870441583710203,-0.20970942207072152,-0.16397536888858238
2685,1683470359427472500,-0.1612382085664186,0.8472103346358023,-0.2467594191200357,0.8970247053118846,-0.1612382085664186,-0.352866300019304,-0.4907326658174772,0.8472103346358023,0.48422237690785214,0.009502610477369259,-0.2467594191200357,-0.23870441583710203,-0.20970942207072152
