,time,x,y,z,mag,lagX0,lagX1,lagX2,lagY0,lagY1,lagY2,lagZ0,lagZ1,lagZ2
0,1683470280168339700,1.5903170108795166,-1.0505661964416504,0.8068912029266357,2.0697514202336063,1.5903170108795166,,,-1.0505661964416504,,,0.8068912029266357,,
1,1683470280178339700,2.2862007934448405,-1.8447263002818808,0.40191466826057193,2.9650066764617073,2.2862007934448405,1.5903170108795166,,-1.8447263002818808,-1.0505661964416504,,0.40191466826057193,0.8068912029266357,
2,1683470280188339700,2.7659207647087816,-3.033499005305316,-0.03543337384431562,4.105324520158857,2.7659207647087816,2.2862007934448405,1.5903170108795166,-3.033499005305316,-1.8447263002818808,-1.0505661964416504,-0.03543337384431562,0.40191466826057193,0.8068912029266357
3,1683470280198339700,2.8132125214188592,-4.342831985528054,-0.4561829979957825,5.194464098716423,2.8132125214188592,2.7659207647087816,2.2862007934448405,-4.342831985528054,-3.033499005305316,-1.8447263002818808,-0.4561829979957825,-0.03543337384431562,0.40191466826057193
4,1683470280208339700,2.55353049621856,-5.217395957571415,-0.709656057755269,5.851952690641774,2.55353049621856,2.8132125214188592,2.7659207647087816,-5.217395957571415,-4.342831985528054,-3.033499005305316,-0.709656057755269,-0.4561829979957825,-0.03543337384431562
5,1683470280218339700,2.1355279207105884,-5.438308032975905,-0.7690397395040386,5.892970039173896,2.1355279207105884,2.55353049621856,2.8132125214188592,-5.438308032975905,-5.217395957571415,-4.342831985528054,-0.7690397395040386,-0.709656057755269,-0.4561829979957825
6,1683470280228339700,1.72695413279804,-5.009079553865243,-0.678573367833912,5.341695458304649,1.72695413279804,2.1355279207105884,2.55353049621856,-5.009079553865243,-5.438308032975905,-5.217395957571415,-0.678573367833912,-0.7690397395040386,-0.709656057755269
7,1683470280238339700,1.2582716542458008,-3.9747487890683484,-0.6124873177552318,4.2139074748373115,1.2582716542458008,1.72695413279804,2.1355279207105884,-3.9747487890683484,-5.009079553865243,-5.438308032975905,-0.6124873177552318,-0.678573367833912,-0.7690397395040386
8,1683470280248339700,0.8343389795248835,-2.578917071040908,-0.7590983978053059,2.8148117467446063,0.8343389795248835,1.2582716542458008,1.72695413279804,-2.578917071040908,-3.9747487890683484,-5.009079553865243,-0.7590983978053059,-0.6124873177552318,-0.678573367833912
9,1683470280258339700,0.5225538149596485,-1.0336134692323788,-0.7941592212134506,1.4043176855490465,0.5225538149596485,0.8343389795248835,1.2582716542458008,-1.0336134692323788,-2.578917071040908,-3.9747487890683484,-0.7941592212134506,-0.7590983978053059,-0.6124873177552318
10,1683470280268339700,0.08276776245283286,-0.04258757833518123,-0.6040671712576384,0.6111966555218613,0.08276776245283286,0.5225538149596485,0.8343389795248835,-0.04258757833518123,-1.0336134692323788,-2.578917071040908,-0.6040671712576384,-0.7941592212134506,-0.7590983978053059
11,1683470280278339700,-0.5551296514859787,-0.21355469267884086,-0.37423955857739916,0.7027302355301819,-0.5551296514859787,0.08276776245283286,0.5225538149596485,-0.21355469267884086,-0.04258757833518123,-1.0336134692323788,-0.37423955857739916,-0.6040671712576384,-0.7941592212134506
12,1683470280288339700,-1.2439201007409204,-1.0062806854147783,-0.03664825738843148,1.6004003029354084,-1.2439201007409204,-0.5551296514859787,0.08276776245283286,-1.0062806854147783,-0.21355469267884086,-0.04258757833518123,-0.03664825738843148,-0.37423955857739916,-0.6040671712576384
