time,x,y,z,mag,lagX0,lagX1,lagX2,lagY0,lagY1,lagY2,lagZ0,lagZ1,lagZ2,activity,name
1674923810190430200,0.0076057906262576,-0.02092195302248,0.0286985877901315,0.0363205879698169,0.0076057906262576,,,-0.02092195302248,,,0.0286985877901315,,,sitting,michal
1674923810200430200,0.0054752635769546,-0.0198490285228726,0.0362147287364417,0.0416589608847003,0.0054752635769546,0.0076057906262576,,-0.0198490285228726,-0.02092195302248,,0.0362147287364417,0.0286985877901315,,sitting,michal
1674923810210430200,0.0054748197109217,-0.0176954441501115,0.0565648095680208,0.0595204173036721,0.0054748197109217,0.0054752635769546,0.0076057906262576,-0.0176954441501115,-0.0198490285228726,-0.02092195302248,0.0565648095680208,0.0362147287364417,0.0286985877901315,sitting,michal
1674923810220430200,0.0033022597261886,-0.0133573901452864,0.0692373968057972,0.0705913727535881,0.0033022597261886,0.0054748197109217,0.0054752635769546,-0.0133573901452864,-0.0176954441501115,-0.0198490285228726,0.0692373968057972,0.0565648095680208,0.0362147287364417,sitting,michal
1674923810230430200,0.0001557982815122,-0.0004971888020252,0.0713085343807775,0.0713104378428846,0.0001557982815122,0.0033022597261886,0.0054748197109217,-0.0004971888020252,-0.0133573901452864,-0.0176954441501115,0.0713085343807775,0.0692373968057972,0.0565648095680208,sitting,michal
1674923810240430200,0.0066560847126074,0.0057025262264022,0.0701815608671423,0.0707267541656805,0.0066560847126074,0.0001557982815122,0.0033022597261886,0.0057025262264022,-0.0004971888020252,-0.0133573901452864,0.0701815608671423,0.0713085343807775,0.0692373968057972,sitting,michal
1674923810250430200,0.009736318141222,0.0013590653949557,0.0603306406966641,0.0611263376668751,0.009736318141222,0.0066560847126074,0.0001557982815122,0.0013590653949557,0.0057025262264022,-0.0004971888020252,0.0603306406966641,0.0701815608671423,0.0713085343807775,sitting,michal
1674923810260430200,0.0097407475709541,-0.0008103630962075,0.0495169765250515,0.0504724659172825,0.0097407475709541,0.009736318141222,0.0066560847126074,-0.0008103630962075,0.0013590653949557,0.0057025262264022,0.0495169765250515,0.0603306406966641,0.0701815608671423,sitting,michal
1674923810270430200,0.0108015816658735,-0.0059927661040594,0.0348155521727178,0.0369419826911569,0.0108015816658735,0.0097407475709541,0.009736318141222,-0.0059927661040594,-0.0008103630962075,0.0013590653949557,0.0348155521727178,0.0495169765250515,0.0603306406966641,sitting,michal
1674923810280430200,0.0107561213052414,-0.0015348691132237,0.0305435963490436,0.0324185324569313,0.0107561213052414,0.0108015816658735,0.0097407475709541,-0.0015348691132237,-0.0059927661040594,-0.0008103630962075,0.0305435963490436,0.0348155521727178,0.0495169765250515,sitting,michal
1674923810290430200,0.0019695900746868,0.0026050195289532,0.0217647233183042,0.022008375517763,0.0019695900746868,0.0107561213052414,0.0108015816658735,0.0026050195289532,-0.0015348691132237,-0.0059927661040594,0.0217647233183042,0.0305435963490436,0.0348155521727178,sitting,michal
1674923810300430200,-0.0019647062619664,0.0035791080445051,0.0098677193834023,0.010679043539551,-0.0019647062619664,0.0019695900746868,0.0107561213052414,0.0035791080445051,0.0026050195289532,-0.0015348691132237,0.0098677193834023,0.0217647233183042,0.0305435963490436,sitting,michal
1674923810310430200,0.0002379374600027,0.0035023540225231,-0.0013500477296525,0.003761080537066,0.0002379374600027,-0.0019647062619664,0.0019695900746868,0.0035023540225231,0.0035791080445051,0.0026050195289532,-0.0013500477296525,0.0098677193834023,0.0217647233183042,sitting,michal
1674923810320430200,0.001287192850883,-0.0027461395086601,-0.0034182413747413,0.0045697397882574,0.001287192850883,0.0002379374600027,-0.0019647062619664,-0.0027461395086601,0.0035023540225231,0.0035791080445051,-0.0034182413747413,-0.0013500477296525,0.0098677193834023,sitting,michal
1674923810330430200,0.002394399958646,0.0053407895280407,-0.0053492902241781,0.0079291922569251,0.002394399958646,0.001287192850883,0.0002379374600027,0.0053407895280407,-0.0027461395086601,0.0035023540225231,-0.0053492902241781,-0.0034182413747413,-0.0013500477296525,sitting,michal
1674923810340430200,0.0045949746327612,0.0141931411602462,-0.0006471052345133,0.0149324409610395,0.0045949746327612,0.002394399958646,0.001287192850883,0.0141931411602462,0.0053407895280407,-0.0027461395086601,-0.0006471052345133,-0.0053492902241781,-0.0034182413747413,sitting,michal
1674923810350430200,0.006527783166738,0.009251213610983,0.0066956347366864,0.0131540271732694,0.006527783166738,0.0045949746327612,0.002394399958646,0.009251213610983,0.0141931411602462,0.0053407895280407,0.0066956347366864,-0.0006471052345133,-0.0053492902241781,sitting,michal
1674923810360430200,0.0053175454721701,-0.0074571290681814,0.0098409432402703,0.0134435571054068,0.0053175454721701,0.006527783166738,0.0045949746327612,-0.0074571290681814,0.009251213610983,0.0141931411602462,0.0098409432402703,0.0066956347366864,-0.0006471052345133,sitting,michal
1674923810370430200,0.0033607957602856,-0.0198566894978284,0.0127005583572161,0.0238093941237607,0.0033607957602856,0.0053175454721701,0.006527783166738,-0.0198566894978284,-0.0074571290681814,0.009251213610983,0.0127005583572161,0.0098409432402703,0.0066956347366864,sitting,michal
1674923810380430200,0.0045895949421422,-0.019687173385395,0.0115352818974563,0.0232747052847791,0.0045895949421422,0.0033607957602856,0.0053175454721701,-0.019687173385395,-0.0198566894978284,-0.0074571290681814,0.0115352818974563,0.0127005583572161,0.0098409432402703,sitting,michal
1674923810390430200,0.0065405271016061,-0.0103867694573367,0.0106315112946032,0.0162386116073383,0.0065405271016061,0.0045895949421422,0.0033607957602856,-0.0103867694573367,-0.019687173385395,-0.0198566894978284,0.0106315112946032,0.0115352818974563,0.0127005583572161,sitting,michal
1674923810400430200,0.0064648761250064,-0.0021555855222981,0.0130191591783591,0.0146948861161655,0.0064648761250064,0.0065405271016061,0.0045895949421422,-0.0021555855222981,-0.0103867694573367,-0.019687173385395,0.0130191591783591,0.0106315112946032,0.0115352818974563,sitting,michal
1674923810410430200,0.004410000052303,0.0011590339072098,0.0163645030130252,0.0169878903611568,0.004410000052303,0.0064648761250064,0.0065405271016061,0.0011590339072098,-0.0021555855222981,-0.0103867694573367,0.0163645030130252,0.0130191591783591,0.0106315112946032,sitting,michal
1674923810420430200,0.0045106811387123,-0.0060082636773586,0.0206824953762574,0.022004797016576,0.0045106811387123,0.004410000052303,0.0064648761250064,-0.0060082636773586,0.0011590339072098,-0.0021555855222981,0.0206824953762574,0.0163645030130252,0.0130191591783591,sitting,michal
1674923810430430200,0.0079169107019404,-0.0058760730872639,0.0252960308822225,0.0271494914940173,0.0079169107019404,0.0045106811387123,0.004410000052303,-0.0058760730872639,-0.0060082636773586,0.0011590339072098,0.0252960308822225,0.0206824953762574,0.0163645030130252,sitting,michal
1674923810440430200,0.0101525397652495,0.0006023310636607,0.0356155645869392,0.0370392401007588,0.0101525397652495,0.0079169107019404,0.0045106811387123,0.0006023310636607,-0.0058760730872639,-0.0060082636773586,0.0356155645869392,0.0252960308822225,0.0206824953762574,sitting,michal
1674923810450430200,0.0125655334383022,0.0147931204691107,0.0481063188964937,0.0518743381796227,0.0125655334383022,0.0101525397652495,0.0079169107019404,0.0147931204691107,0.0006023310636607,-0.0058760730872639,0.0481063188964937,0.0356155645869392,0.0252960308822225,sitting,michal
1674923810460430200,0.0052161705988339,0.0232000890537687,0.0549233757815006,0.0598500607773698,0.0052161705988339,0.0125655334383022,0.0101525397652495,0.0232000890537687,0.0147931204691107,0.0006023310636607,0.0549233757815006,0.0481063188964937,0.0356155645869392,sitting,michal
1674923810470430200,0.0044445332336968,0.0253586923095165,0.0572108461631708,0.0627367362079043,0.0044445332336968,0.0052161705988339,0.0125655334383022,0.0253586923095165,0.0232000890537687,0.0147931204691107,0.0572108461631708,0.0549233757815006,0.0481063188964937,sitting,michal
1674923810480430200,0.0058626275223681,0.027875876068765,0.0515556453751727,0.0589017778858817,0.0058626275223681,0.0044445332336968,0.0052161705988339,0.027875876068765,0.0253586923095165,0.0232000890537687,0.0515556453751727,0.0572108461631708,0.0549233757815006,sitting,michal
1674923810490430200,0.0085220701747047,0.023278705679383,0.0482879174303302,0.0542793403416836,0.0085220701747047,0.0058626275223681,0.0044445332336968,0.023278705679383,0.027875876068765,0.0253586923095165,0.0482879174303302,0.0515556453751727,0.0572108461631708,sitting,michal
1674923810500430200,0.0066197213333076,0.0197814874892224,0.0441899900909423,0.048865971616806,0.0066197213333076,0.0085220701747047,0.0058626275223681,0.0197814874892224,0.023278705679383,0.027875876068765,0.0441899900909423,0.0482879174303302,0.0515556453751727,sitting,michal
1674923810510430200,0.0073394131704976,0.0110824054215864,0.0428133910663613,0.0448293782046647,0.0073394131704976,0.0066197213333076,0.0085220701747047,0.0110824054215864,0.0197814874892224,0.023278705679383,0.0428133910663613,0.0441899900909423,0.0482879174303302,sitting,michal
1674923810520430200,0.0028621900956299,-0.0035415093364877,0.0473275207728865,0.0475460686390784,0.0028621900956299,0.0073394131704976,0.0066197213333076,-0.0035415093364877,0.0110824054215864,0.0197814874892224,0.0473275207728865,0.0428133910663613,0.0441899900909423,sitting,michal
1674923810530430200,0.000946523056852,-0.0117523068361132,0.0489385947585105,0.0503388386715964,0.000946523056852,0.0028621900956299,0.0073394131704976,-0.0117523068361132,-0.0035415093364877,0.0110824054215864,0.0489385947585105,0.0473275207728865,0.0428133910663613,sitting,michal
1674923810540430200,0.0001489459536969,-0.0213697123181265,0.0486466802888467,0.0531336644000945,0.0001489459536969,0.000946523056852,0.0028621900956299,-0.0213697123181265,-0.0117523068361132,-0.0035415093364877,0.0486466802888467,0.0489385947585105,0.0473275207728865,sitting,michal
1674923810550430200,0.000647680119465,-0.0385150093021488,0.0439033621122617,0.0584065975369404,0.000647680119465,0.0001489459536969,0.000946523056852,-0.0385150093021488,-0.0213697123181265,-0.0117523068361132,0.0439033621122617,0.0486466802888467,0.0489385947585105,sitting,michal
1674923810560430200,0.0074151507894316,-0.0517512237336398,0.0416567034427037,0.0668464999896974,0.0074151507894316,0.000647680119465,0.0001489459536969,-0.0517512237336398,-0.0385150093021488,-0.0213697123181265,0.0416567034427037,0.0439033621122617,0.0486466802888467,sitting,michal
1674923810570430200,0.0096680179197773,-0.0645608792559825,0.0438763066825864,0.078655629098667,0.0096680179197773,0.0074151507894316,0.000647680119465,-0.0645608792559825,-0.0517512237336398,-0.0385150093021488,0.0438763066825864,0.0416567034427037,0.0439033621122617,sitting,michal
1674923810580430200,0.0083165865883648,-0.0666688998617192,0.0449013197924099,0.080808640258044,0.0083165865883648,0.0096680179197773,0.0074151507894316,-0.0666688998617192,-0.0645608792559825,-0.0517512237336398,0.0449013197924099,0.0438763066825864,0.0416567034427037,sitting,michal
1674923810590430200,0.0060039109799013,-0.065072556315783,0.0459432187727274,0.0798828134439695,0.0060039109799013,0.0083165865883648,0.0096680179197773,-0.065072556315783,-0.0666688998617192,-0.0645608792559825,0.0459432187727274,0.0449013197924099,0.0438763066825864,sitting,michal
1674923810600430200,0.004410000052303,-0.0580598997325024,0.0476695391373132,0.0752514785168596,0.004410000052303,0.0060039109799013,0.0083165865883648,-0.0580598997325024,-0.065072556315783,-0.0666688998617192,0.0476695391373132,0.0459432187727274,0.0449013197924099,sitting,michal
1674923810610430200,0.0041380025467834,-0.0432413309296916,0.0563798150672352,0.0711731642732283,0.0041380025467834,0.004410000052303,0.0060039109799013,-0.0432413309296916,-0.0580598997325024,-0.065072556315783,0.0563798150672352,0.0476695391373132,0.0459432187727274,sitting,michal
1674923810620430200,0.0003691617438086,-0.0355614577133549,0.0653879906408533,0.0744334795313248,0.0003691617438086,0.0041380025467834,0.004410000052303,-0.0355614577133549,-0.0432413309296916,-0.0580598997325024,0.0653879906408533,0.0563798150672352,0.0476695391373132,sitting,michal
1674923810630430200,-0.0047963034955092,-0.0433365255229939,0.0698094979689556,0.0823068950836062,-0.0047963034955092,0.0003691617438086,0.0041380025467834,-0.0433365255229939,-0.0355614577133549,-0.0432413309296916,0.0698094979689556,0.0653879906408533,0.0563798150672352,sitting,michal
1674923810640430200,-0.0129888168119156,-0.0482848121447677,0.0718254555338581,0.0875158757522042,-0.0129888168119156,-0.0047963034955092,0.0003691617438086,-0.0482848121447677,-0.0433365255229939,-0.0355614577133549,0.0718254555338581,0.0698094979689556,0.0653879906408533,sitting,michal
1674923810650430200,-0.0158300064504146,-0.0564619624949588,0.0740658805118719,0.0944684972305646,-0.0158300064504146,-0.0129888168119156,-0.0047963034955092,-0.0564619624949588,-0.0482848121447677,-0.0433365255229939,0.0740658805118719,0.0718254555338581,0.0698094979689556,sitting,michal
