time,q0,q1,q2,q3,activity,name
1674924376602679800,0.1902239929738375,0.0651529066427613,0.0873187593030697,0.2515595059517506,squats,michal
1674924376612679800,0.1888554568876899,0.0663289982764007,0.0872651981489134,0.2523069164608731,squats,michal
1674924376622679800,0.1875670845589734,0.0675268963853414,0.0867907975686029,0.253118154488452,squats,michal
1674924376632679800,0.1862453707221188,0.0687301265746525,0.08591763864758,0.2540713679191221,squats,michal
1674924376642679800,0.1847650606858217,0.0699964303302286,0.0847283968179142,0.2552075706408316,squats,michal
1674924376652679800,0.1881242286533017,0.0696910969057895,0.0846595254152409,0.2528526784693965,squats,michal
1674924376662679800,0.1859952502559848,0.0712090219128339,0.0829660069079337,0.2545638430259937,squats,michal
1674924376672679800,0.1886105993455224,0.0711746086560765,0.0826952590500079,0.2527341889532339,squats,michal
1674924376682679800,0.185774038208086,0.0728829725346867,0.0811064055488792,0.2548578129189423,squats,michal
1674924376692679800,0.1812691329747194,0.0749503617355728,0.0792919635725137,0.2580561883159545,squats,michal
1674924376702679800,0.1765663456300832,0.0768352434375352,0.077764306674899,0.2612103210745735,squats,michal
1674924376712679800,0.1785033904028628,0.0764326225131445,0.0785409057994815,0.2597771251063846,squats,michal
1674924376722679800,0.1804794351840881,0.075683448622519,0.0795504073473124,0.2583210328931671,squats,michal
1674924376732679800,0.1825212061544518,0.0747009264298174,0.0807138036403167,0.2568082595360721,squats,michal
1674924376742679800,0.1846087605849142,0.0736736454257295,0.0819349907317919,0.2552222200843704,squats,michal
1674924376752679800,0.1868201911128475,0.0727185133986602,0.0832064440179533,0.2534704022595629,squats,michal
1674924376762679800,0.1839749033510264,0.0735111966129367,0.0829849808695436,0.2553888522947181,squats,michal
1674924376772679800,0.1862837783505343,0.0727222564964082,0.084245285974279,0.2535221951803161,squats,michal
1674924376782679800,0.1885595585311079,0.0720053681880089,0.0854107933286107,0.2516480158345717,squats,michal
1674924376792679800,0.1922782315551829,0.0706967017292089,0.0868374232083586,0.2486999220232033,squats,michal
1674924376802679800,0.1897195091141346,0.071361117946857,0.0862659520390359,0.2506664321414661,squats,michal
1674924376812679800,0.1925157484513167,0.0697226706345058,0.0867961684972883,0.2488069106476641,squats,michal
1674924376822679800,0.1956103784731619,0.0675751069003362,0.0870072422853828,0.2469089975215069,squats,michal
1674924376832679800,0.1940556136955151,0.0667165211458651,0.0855995530646952,0.2488622385273087,squats,michal
1674924376842679800,0.19283148846796,0.0654376602420739,0.0840178756747423,0.2506993067359694,squats,michal
1674924376852679800,0.1918984032845754,0.0638166344073591,0.0823218612371197,0.2524090095284302,squats,michal
1674924376862679800,0.1911956388021713,0.0619878124260163,0.0806161195341119,0.2539666152255974,squats,michal
1674924376872679800,0.1906028557124426,0.0600895580729545,0.0790466600155335,0.255381638785595,squats,michal
1674924376882679800,0.1897302087255597,0.0585748705160578,0.0779814067390202,0.2567240441989553,squats,michal
1674924376892679800,0.1934959709022577,0.0558167812243354,0.0785446663442471,0.2543554939861549,squats,michal
1674924376902679800,0.1916697344211478,0.0546268311859814,0.0781393483184342,0.2561236490212007,squats,michal
1674924376912679800,0.1894919302044267,0.0533501945364072,0.077757449388666,0.2581296732164305,squats,michal
