,time,x,y,z,mag,lagX0,lagX1,lagX2,lagX0,lagX1,lagX2,lagY0,lagY1,lagY2
0,1683467026560318000,14.003555297851562,-230.7752227783203,-363.2024230957031,430.54535551083757,14.003555297851562,,,14.003555297851562,,,-230.7752227783203,,
1,1683467026570318000,12.933363885290904,-231.11810789294506,-362.5698196893835,430.16244123237493,12.933363885290904,14.003555297851562,,12.933363885290904,14.003555297851562,,-231.11810789294506,-230.7752227783203,
2,1683467026580318000,11.535432504448407,-231.14235166041524,-362.5275701102223,430.10009535478355,11.535432504448407,12.933363885290904,14.003555297851562,11.535432504448407,12.933363885290904,14.003555297851562,-231.14235166041524,-231.11810789294506,-230.7752227783203
3,1683467026590318000,10.07747926343213,-231.42956064732883,-361.86086452608833,429.65623747978873,10.07747926343213,11.535432504448407,12.933363885290904,10.07747926343213,11.535432504448407,12.933363885290904,-231.42956064732883,-231.14235166041524,-231.11810789294506
4,1683467026600318000,8.690415338138388,-231.38791920852947,-361.11083161395584,428.9719398554235,8.690415338138388,10.07747926343213,11.535432504448407,8.690415338138388,10.07747926343213,11.535432504448407,-231.38791920852947,-231.42956064732883,-231.14235166041524
5,1683467026610318000,7.193133013332688,-231.8306089381496,-360.5114083962424,428.67895678120595,7.193133013332688,8.690415338138388,10.07747926343213,7.193133013332688,8.690415338138388,10.07747926343213,-231.8306089381496,-231.38791920852947,-231.42956064732883
6,1683467026620318000,5.342344687043421,-231.35933524986785,-359.4288850144748,427.48661503813713,5.342344687043421,7.193133013332688,8.690415338138388,5.342344687043421,7.193133013332688,8.690415338138388,-231.35933524986785,-231.8306089381496,-231.38791920852947
7,1683467026630318000,3.514422906110852,-231.31063732204308,-358.0832789556583,426.31044647572094,3.514422906110852,5.342344687043421,7.193133013332688,3.514422906110852,5.342344687043421,7.193133013332688,-231.31063732204308,-231.35933524986785,-231.8306089381496
8,1683467026640318000,0.9295279295083688,-231.1275796276341,-356.8925110963549,425.1977029140231,0.9295279295083688,3.514422906110852,5.342344687043421,0.9295279295083688,3.514422906110852,5.342344687043421,-231.1275796276341,-231.31063732204308,-231.35933524986785
9,1683467026650318000,-1.9996629905085388,-230.45225911552302,-354.8559857439382,423.12529232111126,-1.9996629905085388,0.9295279295083688,3.514422906110852,-1.9996629905085388,0.9295279295083688,3.514422906110852,-230.45225911552302,-231.1275796276341,-231.31063732204308
10,1683467026660318000,-4.4369883531563605,-229.9972824292549,-351.92248904047733,420.4377184351249,-4.4369883531563605,-1.9996629905085388,0.9295279295083688,-4.4369883531563605,-1.9996629905085388,0.9295279295083688,-229.9972824292549,-230.45225911552302,-231.1275796276341
11,1683467026670318000,-7.329513408941007,-229.22307792045672,-349.39654254333755,417.9412460614265,-7.329513408941007,-4.4369883531563605,-1.9996629905085388,-7.329513408941007,-4.4369883531563605,-1.9996629905085388,-229.22307792045672,-229.9972824292549,-230.45225911552302
12,1683467026680318000,-9.950728753588207,-228.17255698041765,-346.0212078450336,414.59909435531256,-9.950728753588207,-7.329513408941007,-4.4369883531563605,-9.950728753588207,-7.329513408941007,-4.4369883531563605,-228.17255698041765,-229.22307792045672,-229.9972824292549
13,1683467026690318000,-12.148302622108796,-226.99512763636196,-342.96483110989146,411.4598942855585,-12.148302622108796,-9.950728753588207,-7.329513408941007,-12.148302622108796,-9.950728753588207,-7.329513408941007,-226.99512763636196,-228.17255698041765,-229.22307792045672
14,1683467026700318000,-14.634882120724452,-226.1367294894413,-340.1150277493272,408.6933230428335,-14.634882120724452,-12.148302622108796,-9.950728753588207,-14.634882120724452,-12.148302622108796,-9.950728753588207,-226.1367294894413,-226.99512763636196,-228.17255698041765
15,1683467026710318000,-15.95927279480388,-224.3412353946495,-337.0314511416165,405.1837698442033,-15.95927279480388,-14.634882120724452,-12.148302622108796,-15.95927279480388,-14.634882120724452,-12.148302622108796,-224.3412353946495,-226.1367294894413,-226.99512763636196
16,1683467026720318000,-17.73425063283712,-223.29805354912648,-335.5018822187869,403.40802834931975,-17.73425063283712,-15.95927279480388,-14.634882120724452,-17.73425063283712,-15.95927279480388,-14.634882120724452,-223.29805354912648,-224.3412353946495,-226.1367294894413
17,1683467026730318000,-18.836041061195594,-221.51883766284226,-333.054476803541,400.43810558092014,-18.836041061195594,-17.73425063283712,-15.95927279480388,-18.836041061195594,-17.73425063283712,-15.95927279480388,-221.51883766284226,-223.29805354912648,-224.3412353946495
18,1683467026740318000,-19.43393385160672,-219.68664271144468,-331.43496391511275,398.10681239610386,-19.43393385160672,-18.836041061195594,-17.73425063283712,-19.43393385160672,-18.836041061195594,-17.73425063283712,-219.68664271144468,-221.51883766284226,-223.29805354912648
19,1683467026750318000,-20.46426774869837,-218.25534970530282,-328.9436118219996,395.2949325351601,-20.46426774869837,-19.43393385160672,-18.836041061195594,-20.46426774869837,-19.43393385160672,-18.836041061195594,-218.25534970530282,-219.68664271144468,-221.51883766284226
20,1683467026760318000,-21.617905134691828,-216.71825093305256,-327.6674015437095,393.4463878907781,-21.617905134691828,-20.46426774869837,-19.43393385160672,-21.617905134691828,-20.46426774869837,-19.43393385160672,-216.71825093305256,-218.25534970530282,-219.68664271144468
21,1683467026770318000,-22.15145095502559,-214.5310866090692,-325.87389353346595,390.77879725970496,-22.15145095502559,-21.617905134691828,-20.46426774869837,-22.15145095502559,-21.617905134691828,-20.46426774869837,-214.5310866090692,-216.71825093305256,-218.25534970530282
22,1683467026780318000,-22.926780085804744,-212.8896565899587,-324.02897057791154,388.3843674787574,-22.926780085804744,-22.15145095502559,-21.617905134691828,-22.926780085804744,-22.15145095502559,-21.617905134691828,-212.8896565899587,-214.5310866090692,-216.71825093305256
23,1683467026790318000,-22.966143788195566,-211.41212946992206,-322.03480553192026,385.91313559075553,-22.966143788195566,-22.926780085804744,-22.15145095502559,-22.966143788195566,-22.926780085804744,-22.15145095502559,-211.41212946992206,-212.8896565899587,-214.5310866090692
24,1683467026800318000,-23.683903603445785,-209.04401531198465,-320.67600681478035,383.52761174956834,-23.683903603445785,-22.966143788195566,-22.926780085804744,-23.683903603445785,-22.966143788195566,-22.926780085804744,-209.04401531198465,-211.41212946992206,-212.8896565899587
25,1683467026810318000,-23.419588532847495,-207.17422862038916,-319.4577198745922,381.4746032424368,-23.419588532847495,-23.683903603445785,-22.966143788195566,-23.419588532847495,-23.683903603445785,-22.966143788195566,-207.17422862038916,-209.04401531198465,-211.41212946992206
26,1683467026820318000,-23.99853244806591,-205.45992481971783,-318.86529729640944,380.0852379223805,-23.99853244806591,-23.419588532847495,-23.683903603445785,-23.99853244806591,-23.419588532847495,-23.683903603445785,-205.45992481971783,-207.17422862038916,-209.04401531198465
27,1683467026830318000,-24.14286275506076,-203.57505315627046,-318.1417579564994,378.47041924731695,-24.14286275506076,-23.99853244806591,-23.419588532847495,-24.14286275506076,-23.99853244806591,-23.419588532847495,-203.57505315627046,-205.45992481971783,-207.17422862038916
28,1683467026840318000,-24.364497224461417,-201.42958525403682,-317.12291403930294,376.47635934995066,-24.364497224461417,-24.14286275506076,-23.99853244806591,-24.364497224461417,-24.14286275506076,-23.99853244806591,-201.42958525403682,-203.57505315627046,-205.45992481971783
29,1683467026850318000,-24.771613973048808,-199.74237446594543,-316.4794360271034,375.0598384846839,-24.771613973048808,-24.364497224461417,-24.14286275506076,-24.771613973048808,-24.364497224461417,-24.14286275506076,-199.74237446594543,-201.42958525403682,-203.57505315627046
30,1683467026860318000,-24.427179552988374,-197.82096565421315,-316.05339479443217,373.6570217651001,-24.427179552988374,-24.771613973048808,-24.364497224461417,-24.427179552988374,-24.771613973048808,-24.364497224461417,-197.82096565421315,-199.74237446594543,-201.42958525403682
31,1683467026870318000,-24.58257613877848,-195.23749271400052,-315.63044503516994,371.94698472224195,-24.58257613877848,-24.427179552988374,-24.771613973048808,-24.58257613877848,-24.427179552988374,-24.771613973048808,-195.23749271400052,-197.82096565421315,-199.74237446594543
32,1683467026880318000,-23.898892255324768,-193.5156848826086,-314.1091909798222,369.7080756551243,-23.898892255324768,-24.58257613877848,-24.427179552988374,-23.898892255324768,-24.58257613877848,-24.427179552988374,-193.5156848826086,-195.23749271400052,-197.82096565421315
33,1683467026890318000,-23.799094500324138,-191.5211190923883,-313.9243234855985,368.50402553205146,-23.799094500324138,-23.898892255324768,-24.58257613877848,-23.799094500324138,-23.898892255324768,-24.58257613877848,-191.5211190923883,-193.5156848826086,-195.23749271400052
34,1683467026900318000,-23.363784743169088,-190.5929261344821,-313.4442596717918,367.58513823497674,-23.363784743169088,-23.799094500324138,-23.898892255324768,-23.363784743169088,-23.799094500324138,-23.898892255324768,-190.5929261344821,-191.5211190923883,-193.5156848826086
35,1683467026910318000,-23.220735476026007,-189.85904698323134,-312.92885924358285,366.75622861093785,-23.220735476026007,-23.363784743169088,-23.799094500324138,-23.220735476026007,-23.363784743169088,-23.799094500324138,-189.85904698323134,-190.5929261344821,-191.5211190923883
36,1683467026920318000,-23.016766844872343,-189.16811360053703,-312.52518779721134,366.04144542231705,-23.016766844872343,-23.220735476026007,-23.363784743169088,-23.016766844872343,-23.220735476026007,-23.363784743169088,-189.16811360053703,-189.85904698323134,-190.5929261344821
37,1683467026930318000,-22.75323674354082,-189.08652304259633,-312.1731370799472,365.68222611029574,-22.75323674354082,-23.016766844872343,-23.220735476026007,-22.75323674354082,-23.016766844872343,-23.220735476026007,-189.08652304259633,-189.16811360053703,-189.85904698323134
38,1683467026940318000,-22.557645228715728,-188.8876636740378,-311.72781303795654,365.18711131134984,-22.557645228715728,-22.75323674354082,-23.016766844872343,-22.557645228715728,-22.75323674354082,-23.016766844872343,-188.8876636740378,-189.08652304259633,-189.16811360053703
39,1683467026950318000,-21.698314851935145,-189.2473482748489,-310.3779624006655,364.170091084461,-21.698314851935145,-22.557645228715728,-22.75323674354082,-21.698314851935145,-22.557645228715728,-22.75323674354082,-189.2473482748489,-188.8876636740378,-189.08652304259633
40,1683467026960318000,-21.60650431844036,-190.00154897254814,-309.42766154435026,363.74841218847314,-21.60650431844036,-21.698314851935145,-22.557645228715728,-21.60650431844036,-21.698314851935145,-22.557645228715728,-190.00154897254814,-189.2473482748489,-188.8876636740378
41,1683467026970318000,-21.094144189207515,-190.0119197465878,-308.4082056525869,362.8568779542523,-21.094144189207515,-21.60650431844036,-21.698314851935145,-21.094144189207515,-21.60650431844036,-21.698314851935145,-190.0119197465878,-190.00154897254814,-189.2473482748489
42,1683467026980318000,-20.74001926858744,-190.78430421165038,-307.8304972233737,362.75117388311014,-20.74001926858744,-21.094144189207515,-21.60650431844036,-20.74001926858744,-21.094144189207515,-21.60650431844036,-190.78430421165038,-190.0119197465878,-190.00154897254814
