time,x,y,z,mag,lagX0,lagX1,lagX2,lagY0,lagY1,lagY2,lagZ0,lagZ1,lagZ2,activity,name
1672333063332657700,1.038818120956421,-0.6974667310714722,-1.3284869194030762,1.8249603898178253,1.038818120956421,,,-0.6974667310714722,,,-1.3284869194030762,,,standing,karol
1672333063342657700,1.1140982089908118,-0.9541275127050272,-1.491940444370067,2.092238136380362,1.1140982089908118,1.038818120956421,,-0.9541275127050272,-0.6974667310714722,,-1.491940444370067,-1.3284869194030762,,standing,karol
1672333063352657700,1.2794191043016958,-1.152417753958308,-1.6200617799362236,2.3642292813728094,1.2794191043016958,1.1140982089908118,1.038818120956421,-1.152417753958308,-0.9541275127050272,-0.6974667310714722,-1.6200617799362236,-1.491940444370067,-1.3284869194030762,standing,karol
1672333063362657700,1.5372777012424534,-1.2051513702548595,-1.9050102725799527,2.728493484434148,1.5372777012424534,1.2794191043016958,1.1140982089908118,-1.2051513702548595,-1.152417753958308,-0.9541275127050272,-1.9050102725799527,-1.6200617799362236,-1.491940444370067,standing,karol
1672333063372657700,1.6859423663460806,-0.9579564246248804,-2.2810796948198124,2.993894912691485,1.6859423663460806,1.5372777012424534,1.2794191043016958,-0.9579564246248804,-1.2051513702548595,-1.152417753958308,-2.2810796948198124,-1.9050102725799527,-1.6200617799362236,standing,karol
1672333063382657700,1.851831888250938,-0.7828701860464314,-2.49740002579216,3.2061150882914498,1.851831888250938,1.6859423663460806,1.5372777012424534,-0.7828701860464314,-0.9579564246248804,-1.2051513702548595,-2.49740002579216,-2.2810796948198124,-1.9050102725799527,standing,karol
1672333063392657700,2.037445276996919,-1.0164463857121009,-2.540143679176261,3.411257308184675,2.037445276996919,1.851831888250938,1.6859423663460806,-1.0164463857121009,-0.7828701860464314,-0.9579564246248804,-2.540143679176261,-2.49740002579216,-2.2810796948198124,standing,karol
1672333063402657700,2.208681914447624,-1.1282081699355355,-2.0998607644517606,3.249699171308207,2.208681914447624,2.037445276996919,1.851831888250938,-1.1282081699355355,-1.0164463857121009,-0.7828701860464314,-2.0998607644517606,-2.540143679176261,-2.49740002579216,standing,karol
1672333063412657700,2.290959774873343,-0.9624556452463644,-1.8217638009982693,3.0811752474959904,2.290959774873343,2.208681914447624,2.037445276996919,-0.9624556452463644,-1.1282081699355355,-1.0164463857121009,-1.8217638009982693,-2.0998607644517606,-2.540143679176261,standing,karol
1672333063422657700,2.205120565110976,-1.0312919599383532,-2.1573520119062377,3.2527353898810665,2.205120565110976,2.290959774873343,2.208681914447624,-1.0312919599383532,-0.9624556452463644,-1.1282081699355355,-2.1573520119062377,-1.8217638009982693,-2.0998607644517606,standing,karol
1672333063432657700,1.8834426943764992,-1.0543063143024656,-2.2027642548838218,3.084005277228321,1.8834426943764992,2.205120565110976,2.290959774873343,-1.0543063143024656,-1.0312919599383532,-0.9624556452463644,-2.2027642548838218,-2.1573520119062377,-1.8217638009982693,standing,karol
1672333063442657700,1.1916364609716157,-1.0008610934785456,-1.2129271229727208,1.9730465248439808,1.1916364609716157,1.8834426943764992,2.205120565110976,-1.0008610934785456,-1.0543063143024656,-1.0312919599383532,-1.2129271229727208,-2.2027642548838218,-2.1573520119062377,standing,karol
1672333063452657700,0.5620868364013203,-0.5330096381008432,0.5301727321666413,0.9386820611352268,0.5620868364013203,1.1916364609716157,1.8834426943764992,-0.5330096381008432,-1.0008610934785456,-1.0543063143024656,0.5301727321666413,-1.2129271229727208,-2.2027642548838218,standing,karol
1672333063462657700,0.3748934378041509,0.4263060555141884,0.8462898859469984,1.0190625661522772,0.3748934378041509,0.5620868364013203,1.1916364609716157,0.4263060555141884,-0.5330096381008432,-1.0008610934785456,0.8462898859469984,0.5301727321666413,-1.2129271229727208,standing,karol
1672333063472657700,0.4169340421223761,1.1006667232790406,0.5841539320565062,1.3139775673699303,0.4169340421223761,0.3748934378041509,0.5620868364013203,1.1006667232790406,0.4263060555141884,-0.5330096381008432,0.5841539320565062,0.8462898859469984,0.5301727321666413,standing,karol
1672333063482657700,0.6074380397116177,1.1441971702510636,0.2577693395206238,1.3208380555148058,0.6074380397116177,0.4169340421223761,0.3748934378041509,1.1441971702510636,1.1006667232790406,0.4263060555141884,0.2577693395206238,0.5841539320565062,0.8462898859469984,standing,karol
1672333063492657700,0.9095660851464192,0.8543322464648962,0.0146896145048336,1.247962273216879,0.9095660851464192,0.6074380397116177,0.4169340421223761,0.8543322464648962,1.1441971702510636,1.1006667232790406,0.0146896145048336,0.2577693395206238,0.5841539320565062,standing,karol
1672333063502657700,0.948410153388977,0.2039237732613195,0.0764034700142531,0.9730900341605888,0.948410153388977,0.9095660851464192,0.6074380397116177,0.2039237732613195,0.8543322464648962,1.1441971702510636,0.0764034700142531,0.0146896145048336,0.2577693395206238,standing,karol
1672333063512657700,0.7598483001916292,-0.195527904626717,0.2096333963148023,0.8121248436307694,0.7598483001916292,0.948410153388977,0.9095660851464192,-0.195527904626717,0.2039237732613195,0.8543322464648962,0.2096333963148023,0.0764034700142531,0.0146896145048336,standing,karol
1672333063522657700,0.6038000120784993,0.0467547609771102,0.1592528644454869,0.6261964045681796,0.6038000120784993,0.7598483001916292,0.948410153388977,0.0467547609771102,-0.195527904626717,0.2039237732613195,0.1592528644454869,0.2096333963148023,0.0764034700142531,standing,karol
1672333063532657700,0.481034525842383,0.3120381094455911,0.0009162682209476,0.5733784407755821,0.481034525842383,0.6038000120784993,0.7598483001916292,0.3120381094455911,0.0467547609771102,-0.195527904626717,0.0009162682209476,0.1592528644454869,0.2096333963148023,standing,karol
1672333063542657700,0.3770969477085767,0.1546770685161029,-0.1170318246745812,0.4240560711539479,0.3770969477085767,0.481034525842383,0.6038000120784993,0.1546770685161029,0.3120381094455911,0.0467547609771102,-0.1170318246745812,0.0009162682209476,0.1592528644454869,standing,karol
1672333063552657700,0.3290243198834079,-0.1400572026791403,-0.0724219121475089,0.3648533355420318,0.3290243198834079,0.3770969477085767,0.481034525842383,-0.1400572026791403,0.1546770685161029,0.3120381094455911,-0.0724219121475089,-0.1170318246745812,0.0009162682209476,standing,karol
1672333063562657700,0.1707757669895802,-0.2390243349344439,0.0117494113280091,0.2939983740572171,0.1707757669895802,0.3290243198834079,0.3770969477085767,-0.2390243349344439,-0.1400572026791403,0.1546770685161029,0.0117494113280091,-0.0724219121475089,-0.1170318246745812,standing,karol
1672333063572657700,0.0045156922931901,-0.0816064349217996,0.0100795503482823,0.0823504646784476,0.0045156922931901,0.1707757669895802,0.3290243198834079,-0.0816064349217996,-0.2390243349344439,-0.1400572026791403,0.0100795503482823,0.0117494113280091,-0.0724219121475089,standing,karol
1672333063582657700,-0.0361063775853686,-0.0638448646520608,-0.030430573704285,0.0794094267750945,-0.0361063775853686,0.0045156922931901,0.1707757669895802,-0.0638448646520608,-0.0816064349217996,-0.2390243349344439,-0.030430573704285,0.0100795503482823,0.0117494113280091,standing,karol
1672333063592657700,-0.0757493430828144,-0.0745873786057153,-0.0951317200240994,0.1426579271526608,-0.0757493430828144,-0.0361063775853686,0.0045156922931901,-0.0745873786057153,-0.0638448646520608,-0.0816064349217996,-0.0951317200240994,-0.030430573704285,0.0100795503482823,standing,karol
1672333063602657700,-0.0966807518974549,-0.0628801778061878,-0.1606780532665011,0.1977840270343073,-0.0966807518974549,-0.0757493430828144,-0.0361063775853686,-0.0628801778061878,-0.0745873786057153,-0.0638448646520608,-0.1606780532665011,-0.0951317200240994,-0.030430573704285,standing,karol
1672333063612657700,-0.0983160418224074,-0.10470461637172,-0.2117664694377668,0.2558791479337679,-0.0983160418224074,-0.0966807518974549,-0.0757493430828144,-0.10470461637172,-0.0628801778061878,-0.0745873786057153,-0.2117664694377668,-0.1606780532665011,-0.0951317200240994,standing,karol
1672333063622657700,-0.0953130877728692,-0.1225032033556319,-0.2499439059475677,0.2942168853983683,-0.0953130877728692,-0.0983160418224074,-0.0966807518974549,-0.1225032033556319,-0.10470461637172,-0.0628801778061878,-0.2499439059475677,-0.2117664694377668,-0.1606780532665011,standing,karol
1672333063632657700,-0.0631289854094616,-0.1124914141010311,-0.2811681092364187,0.3093462343343788,-0.0631289854094616,-0.0953130877728692,-0.0983160418224074,-0.1124914141010311,-0.1225032033556319,-0.10470461637172,-0.2811681092364187,-0.2499439059475677,-0.2117664694377668,standing,karol
1672333063642657700,-0.0450197068879352,-0.0896525258983334,-0.2747911464026591,0.2925312351690236,-0.0450197068879352,-0.0631289854094616,-0.0953130877728692,-0.0896525258983334,-0.1124914141010311,-0.1225032033556319,-0.2747911464026591,-0.2811681092364187,-0.2499439059475677,standing,karol
1672333063652657700,-0.0375553304242417,-0.03628687043666,-0.1907842167990124,0.1978023184620785,-0.0375553304242417,-0.0450197068879352,-0.0631289854094616,-0.03628687043666,-0.0896525258983334,-0.1124914141010311,-0.1907842167990124,-0.2747911464026591,-0.2811681092364187,standing,karol
1672333063662657700,-0.0357065156971556,8.777023258790253e-07,-0.0922216768853222,0.0988928356937061,-0.0357065156971556,-0.0375553304242417,-0.0450197068879352,8.777023258790253e-07,-0.03628687043666,-0.0896525258983334,-0.0922216768853222,-0.1907842167990124,-0.2747911464026591,standing,karol
1672333063672657700,-0.0351203021885986,0.0239040764436122,0.0100074004593006,0.0436461746364255,-0.0351203021885986,-0.0357065156971556,-0.0375553304242417,0.0239040764436122,8.777023258790253e-07,-0.03628687043666,0.0100074004593006,-0.0922216768853222,-0.1907842167990124,standing,karol
