,time,x,y,z,mag,lagX0,lagX1,lagX2,lagX0,lagX1,lagX2,lagY0,lagY1,lagY2
0,1683473421373035800,13.5126953125,-243.4258575439453,-344.0785522460937,421.697511459792,13.5126953125,,,13.5126953125,,,-243.4258575439453,,
1,1683473421383035800,13.126754902809258,-243.1593019550685,-343.7401326032096,421.255310451544,13.126754902809258,13.5126953125,,13.126754902809258,13.5126953125,,-243.1593019550685,-243.4258575439453,
2,1683473421393035800,12.882998681045933,-243.9086168912577,-342.83427680122526,420.9426640275862,12.882998681045933,13.126754902809258,13.5126953125,12.882998681045933,13.126754902809258,13.5126953125,-243.9086168912577,-243.1593019550685,-243.4258575439453
3,1683473421403035800,12.853869068371017,-243.24989623888368,-342.41552372623386,420.21913909169524,12.853869068371017,12.882998681045933,13.126754902809258,12.853869068371017,12.882998681045933,13.126754902809258,-243.24989623888368,-243.9086168912577,-243.1593019550685
4,1683473421413035800,12.88489103150548,-243.54109379860145,-341.96084174967945,420.0184544465424,12.88489103150548,12.853869068371017,12.882998681045933,12.88489103150548,12.853869068371017,12.882998681045933,-243.54109379860145,-243.24989623888368,-243.9086168912577
5,1683473421423035800,12.72412482494508,-243.6534322401548,-342.4612207183565,420.4861306760015,12.72412482494508,12.88489103150548,12.853869068371017,12.72412482494508,12.88489103150548,12.853869068371017,-243.6534322401548,-243.54109379860145,-243.24989623888368
6,1683473421433035800,13.371873702522034,-243.70261534690223,-341.90706344728767,420.0835771229149,13.371873702522034,12.72412482494508,12.88489103150548,13.371873702522034,12.72412482494508,12.88489103150548,-243.70261534690223,-243.6534322401548,-243.54109379860145
7,1683473421443035800,13.426857894594363,-243.7860752205218,-341.1925599953386,419.5524925209243,13.426857894594363,13.371873702522034,12.72412482494508,13.426857894594363,13.371873702522034,12.72412482494508,-243.7860752205218,-243.70261534690223,-243.6534322401548
8,1683473421453035800,13.482259396901355,-243.76550562666068,-340.6654338819187,419.11374457755835,13.482259396901355,13.426857894594363,13.371873702522034,13.482259396901355,13.426857894594363,13.371873702522034,-243.76550562666068,-243.7860752205218,-243.70261534690223
9,1683473421463035800,12.86144524631679,-243.69431982121367,-339.43041366326815,418.0494516281122,12.86144524631679,13.482259396901355,13.426857894594363,12.86144524631679,13.482259396901355,13.426857894594363,-243.69431982121367,-243.76550562666068,-243.7860752205218
10,1683473421473035800,12.045266555612704,-243.55114720840675,-340.57905164900603,418.87508898842754,12.045266555612704,12.86144524631679,13.482259396901355,12.045266555612704,12.86144524631679,13.482259396901355,-243.55114720840675,-243.69431982121367,-243.76550562666068
11,1683473421483035800,11.316880028678714,-243.5716567676631,-340.0433831273541,418.43126814666266,11.316880028678714,12.045266555612704,12.86144524631679,11.316880028678714,12.045266555612704,12.86144524631679,-243.5716567676631,-243.55114720840675,-243.69431982121367
12,1683473421493035800,10.167573502488656,-243.31315446456995,-340.52861743609674,418.6459243553766,10.167573502488656,11.316880028678714,12.045266555612704,10.167573502488656,11.316880028678714,12.045266555612704,-243.31315446456995,-243.5716567676631,-243.55114720840675
13,1683473421503035800,9.325150201085536,-243.70604593119512,-340.92968782971934,419.180924295656,9.325150201085536,10.167573502488656,11.316880028678714,9.325150201085536,10.167573502488656,11.316880028678714,-243.70604593119512,-243.31315446456995,-243.5716567676631
14,1683473421513035800,8.594485482390258,-243.0994647255394,-341.35308568995026,419.1576601239697,8.594485482390258,9.325150201085536,10.167573502488656,8.594485482390258,9.325150201085536,10.167573502488656,-243.0994647255394,-243.70604593119512,-243.31315446456995
15,1683473421523035800,8.11815711606158,-242.67186940224371,-341.2197935812608,418.79170025894604,8.11815711606158,8.594485482390258,9.325150201085536,8.11815711606158,8.594485482390258,9.325150201085536,-242.67186940224371,-243.0994647255394,-243.70604593119512
16,1683473421533035800,6.817475773237638,-242.7034290276004,-340.55839329338596,418.2480743293945,6.817475773237638,8.11815711606158,8.594485482390258,6.817475773237638,8.11815711606158,8.594485482390258,-242.7034290276004,-242.67186940224371,-243.0994647255394
17,1683473421543035800,5.967245708803387,-242.65334005265575,-339.665810958442,417.47947805145475,5.967245708803387,6.817475773237638,8.11815711606158,5.967245708803387,6.817475773237638,8.11815711606158,-242.65334005265575,-242.7034290276004,-242.67186940224371
18,1683473421553035800,5.1173573974510855,-242.20661393541778,-339.1412019068877,416.7817006679182,5.1173573974510855,5.967245708803387,6.817475773237638,5.1173573974510855,5.967245708803387,6.817475773237638,-242.20661393541778,-242.65334005265575,-242.7034290276004
19,1683473421563035800,3.9294883252855906,-242.24994538515415,-338.64453994146874,416.3899630752136,3.9294883252855906,5.1173573974510855,5.967245708803387,3.9294883252855906,5.1173573974510855,5.967245708803387,-242.24994538515415,-242.20661393541778,-242.65334005265575
20,1683473421573035800,3.502731994107773,-241.38966415301732,-337.7476309063572,415.15623718569606,3.502731994107773,3.9294883252855906,5.1173573974510855,3.502731994107773,3.9294883252855906,5.1173573974510855,-241.38966415301732,-242.24994538515415,-242.20661393541778
21,1683473421583035800,2.5326239371938497,-241.4027074732982,-337.7651389881716,415.1710135295393,2.5326239371938497,3.502731994107773,3.9294883252855906,2.5326239371938497,3.502731994107773,3.9294883252855906,-241.4027074732982,-241.38966415301732,-242.24994538515415
22,1683473421593035800,1.3725037022475595,-240.74455388193428,-336.7583189083145,413.9637536598806,1.3725037022475595,2.5326239371938497,3.502731994107773,1.3725037022475595,2.5326239371938497,3.502731994107773,-240.74455388193428,-241.4027074732982,-241.38966415301732
23,1683473421603035800,0.07445605075504064,-240.2945641860982,-336.64860715006887,413.61064761097697,0.07445605075504064,1.3725037022475595,2.5326239371938497,0.07445605075504064,1.3725037022475595,2.5326239371938497,-240.2945641860982,-240.74455388193428,-241.4027074732982
24,1683473421613035800,-1.3474394934134697,-239.82600137225714,-335.67608684283385,412.54910229633515,-1.3474394934134697,0.07445605075504064,1.3725037022475595,-1.3474394934134697,0.07445605075504064,1.3725037022475595,-239.82600137225714,-240.2945641860982,-240.74455388193428
25,1683473421623035800,-2.7707838171590113,-239.3293850411827,-335.1772467207525,411.8616497156009,-2.7707838171590113,-1.3474394934134697,0.07445605075504064,-2.7707838171590113,-1.3474394934134697,0.07445605075504064,-239.3293850411827,-239.82600137225714,-240.2945641860982
26,1683473421633035800,-3.6736475205727004,-238.81457995459817,-334.29967212271873,410.8554126044268,-3.6736475205727004,-2.7707838171590113,-1.3474394934134697,-3.6736475205727004,-2.7707838171590113,-1.3474394934134697,-238.81457995459817,-239.3293850411827,-239.82600137225714
27,1683473421643035800,-4.637637717714123,-238.0823971597336,-333.9995355451431,410.1955939125836,-4.637637717714123,-3.6736475205727004,-2.7707838171590113,-4.637637717714123,-3.6736475205727004,-2.7707838171590113,-238.0823971597336,-238.81457995459817,-239.3293850411827
28,1683473421653035800,-6.105177565409075,-237.2456922145751,-332.975849276616,408.8957175967507,-6.105177565409075,-4.637637717714123,-3.6736475205727004,-6.105177565409075,-4.637637717714123,-3.6736475205727004,-237.2456922145751,-238.0823971597336,-238.81457995459817
