,time,q0,q1,q2,q3
0,1683473007820671200,0.27732650963875904,-0.08695329515705447,0.09590803883415908,-0.06641053827378325
1,1683473007830671200,0.2776186223275455,-0.08583550005380197,0.09533161385305494,-0.06748183599007819
2,1683473007840671200,0.27793886223663256,-0.08455588452193592,0.0946727374387634,-0.0687167464139676
3,1683473007850671200,0.2782717936889687,-0.08312378418877457,0.0939498457465155,-0.07012107753130042
4,1683473007860671200,0.27858035768233713,-0.08157463172441122,0.09317733269732659,-0.07175890232217379
5,1683473007870671200,0.2788371582467078,-0.0799212021635434,0.09240916003071009,-0.07362830629433122
6,1683473007880671200,0.27901291229643294,-0.0781987889870181,0.091679041743206,-0.07573607194479602
7,1683473007890671200,0.2790881903358571,-0.07645177349264747,0.09102309307632234,-0.07804240189775087
8,1683473007900671200,0.2790544674458169,-0.07470203155819394,0.09046739870489055,-0.08051000893522546
9,1683473007910671200,0.27888942372216236,-0.0729768358564121,0.09002436780104273,-0.0831639055440457
10,1683473007920671200,0.27859243796498356,-0.07127931476787572,0.08968426107630893,-0.08599939697642288
11,1683473007930671200,0.2781500730807932,-0.06962606877733558,0.08946711448836556,-0.0890090756918024
12,1683473007940671200,0.277568183268199,-0.0680090335037119,0.08937389310427929,-0.09216419978205714
13,1683473007950671200,0.27688030341967945,-0.06638930719493537,0.08941831122004149,-0.09536633705360184
14,1683473007960671200,0.2761041989397648,-0.06475799914904075,0.08956320460057332,-0.09859732844141596
15,1683473007970671200,0.27524502167186415,-0.0631340706582557,0.08984498580384916,-0.10179254970335912
16,1683473007980671200,0.2742856602035178,-0.061557639125412636,0.09030654991452701,-0.10493610041541893
17,1683473007990671200,0.2732265376107658,-0.06003634973573531,0.0909700863774273,-0.10800596786380488
18,1683473008000671200,0.27206696952660325,-0.058569049753391854,0.09182693744563733,-0.11101406987548826
19,1683473008010671200,0.27083699944281053,-0.057120513226237464,0.09284430922536879,-0.11393298874322214
20,1683473008020671200,0.2695423980243721,-0.05565786307218477,0.0940292594381185,-0.11676079737163693
21,1683473008030671200,0.2682098454682162,-0.0541489132032779,0.09544141088850579,-0.119403886363269
22,1683473008040671200,0.26685073199575515,-0.05258135196543675,0.09711175883254565,-0.12181982249723246
23,1683473008050671200,0.2655117962943484,-0.05090849258861099,0.09902770720108191,-0.12393821144923496
24,1683473008060671200,0.2644977232170896,-0.04894729052546231,0.10030437059936292,-0.12588931528072514
25,1683473008070671200,0.26456392501339254,-0.04855596250337133,0.09771608369235528,-0.12795317735719622
26,1683473008080671200,0.26389324522089924,-0.04915949342859813,0.09694040269151964,-0.1296906054828672
27,1683473008090671200,0.26296222096017635,-0.04982196058167033,0.09678765073081962,-0.13143506222208742
28,1683473008100671200,0.26214186386661686,-0.05019734862662869,0.0965863917064889,-0.13307111965670224
29,1683473008110671200,0.26137323122562456,-0.05033821690795114,0.09659605479059832,-0.1345163844266222
30,1683473008120671200,0.2606222700822542,-0.05052626203182407,0.09688277691556804,-0.13569280017886784
31,1683473008130671200,0.26005712341628945,-0.05076812395445791,0.09701488609872728,-0.13658980713633878
32,1683473008140671200,0.25952166806535154,-0.050981386363719024,0.09715431845267564,-0.13742754677541413
33,1683473008150671200,0.2589404931832197,-0.05111414831011862,0.09734031506495781,-0.13834042219633488
34,1683473008160671200,0.2584780564423149,-0.05117343539568614,0.0973963269724192,-0.13914196275132434
35,1683473008170671200,0.25811807356939714,-0.05116322570250039,0.09731960356816641,-0.13986648759443818
