time,q0,q1,q2,q3,activity,name
1674934019427890000,0.370854027319217,0.059291171734196,0.1875052838517085,0.4847472322355605,downstairs,michal
1674934019437890000,0.3757379502345579,0.0556928116028809,0.1869128260140243,0.4816360193528259,downstairs,michal
1674934019447890000,0.3805035047611665,0.0522332256019107,0.1864526476821542,0.4784535354775272,downstairs,michal
1674934019457890000,0.3877925790064669,0.0479662465194081,0.1864434696345425,0.4730230776043694,downstairs,michal
1674934019467890000,0.3827751374328047,0.0487154396998269,0.1853596501600727,0.4774401728476415,downstairs,michal
1674934019477890000,0.3776813005667043,0.0497246166426407,0.1844171851205198,0.4817393718734015,downstairs,michal
1674934019487890000,0.3726021230527219,0.0509184255180002,0.1835200732065909,0.4858952001712135,downstairs,michal
1674934019497890000,0.3800797178436206,0.0475061555856966,0.1839158869983778,0.4802672702635735,downstairs,michal
1674934019507890000,0.372649188753453,0.0499143088866962,0.1827966924061381,0.4862363937421969,downstairs,michal
1674934019517890000,0.3779030622273935,0.0476747913385149,0.1830197656975313,0.482306601267596,downstairs,michal
1674934019527890000,0.3859672992530349,0.0444955421454754,0.183579362251765,0.4759704254925422,downstairs,michal
1674934019537890000,0.3818295129277647,0.0460742502140173,0.1830473080423914,0.4793510955625809,downstairs,michal
1674934019547890000,0.3777774117800783,0.0476546739975121,0.1825787309587347,0.4825758992663306,downstairs,michal
1674934019557890000,0.3738065798758946,0.0493436357862681,0.1821835737141642,0.4856391781973679,downstairs,michal
1674934019567890000,0.3671885412205098,0.0522661568242437,0.1815624193108451,0.490591480457245,downstairs,michal
1674934019577890000,0.3732413461237538,0.0507247640035384,0.1822772583689269,0.485900457387957,downstairs,michal
1674934019587890000,0.382003774156435,0.0483053697037931,0.1832092710630917,0.4789397244763066,downstairs,michal
1674934019597890000,0.3784497476893225,0.0506516575252992,0.1828000198049762,0.4816708290447714,downstairs,michal
1674934019607890000,0.3749071617501133,0.0531771539496802,0.1824407642668495,0.484302012839257,downstairs,michal
1674934019617890000,0.3712425525435424,0.0560708563689889,0.1822647746831083,0.4868628953734187,downstairs,michal
1674934019627890000,0.3673275392523525,0.0594338457888349,0.1823100970001638,0.489415823819422,downstairs,michal
1674934019637890000,0.3729832399089112,0.0596297797968178,0.1837612359195901,0.4845554973318048,downstairs,michal
1674934019647890000,0.3810234897912197,0.0591800282897122,0.1856658553969166,0.4775887652529241,downstairs,michal
1674934019657890000,0.3888776423023622,0.0591566249007908,0.1875279051531181,0.4704935268923427,downstairs,michal
1674934019667890000,0.3844711803350258,0.0647090273636301,0.1873886228601003,0.473448125881173,downstairs,michal
1674934019677890000,0.3795859592359237,0.0712924881857054,0.1875088128938041,0.4764153160047467,downstairs,michal
1674934019687890000,0.3739956598094938,0.0787729617320316,0.1886479715197714,0.479242647742638,downstairs,michal
1674934019697890000,0.3674840642610759,0.0870739983510992,0.1914643133787334,0.4817866745194722,downstairs,michal
1674934019707890000,0.3696781246888518,0.0916639602095469,0.1977011795001774,0.4768017930033009,downstairs,michal
1674934019717890000,0.3587598919415642,0.1008283370048751,0.2025390776948467,0.4813400892261953,downstairs,michal
1674934019727890000,0.3596631590804338,0.1040590078158527,0.2103248125046308,0.4767148630938727,downstairs,michal
1674934019737890000,0.3628755135444151,0.104863679527751,0.2187134859735836,0.4703737876850188,downstairs,michal
1674934019747890000,0.3539913858800553,0.110004741720273,0.2241373123876727,0.4734784217494818,downstairs,michal
1674934019757890000,0.3550346233709329,0.1094249183449649,0.2312928544631253,0.469428277479862,downstairs,michal
1674934019767890000,0.3444842336550124,0.1136281722858981,0.2348525924719099,0.4745343481293286,downstairs,michal
1674934019777890000,0.3491662863382863,0.1095348686367974,0.2411866286523277,0.4688921612176673,downstairs,michal
1674934019787890000,0.3420989569334072,0.1109044574471281,0.2443161016362528,0.4721728073625889,downstairs,michal
1674934019797890000,0.347496485007451,0.1057762267605846,0.2500417497928548,0.4663971329067036,downstairs,michal
1674934019807890000,0.3412299363308648,0.1069268554601691,0.2529222426337059,0.4692204950710268,downstairs,michal
1674934019817890000,0.3354280051750244,0.1076965190945056,0.2557890887956241,0.4716881474564337,downstairs,michal
1674934019827890000,0.3276142719274192,0.108926248098127,0.2578660667551828,0.4757721154327694,downstairs,michal
1674934019837890000,0.3206055005049801,0.1085749282344879,0.2594404607096144,0.4797849546305649,downstairs,michal
1674934019847890000,0.3291429553654805,0.0982736343573354,0.2637186392062661,0.4739026673090363,downstairs,michal
1674934019857890000,0.3252909340140386,0.0938689255151939,0.2656520450525978,0.4764291340501032,downstairs,michal
1674934019867890000,0.3208752899948881,0.0897994991498448,0.2688147236695127,0.47849433123323,downstairs,michal
1674934019877890000,0.3159413493533657,0.0863918256997127,0.2731041955171087,0.4800418861892103,downstairs,michal
1674934019887890000,0.3080989920690897,0.0849050200331227,0.2773859425881548,0.4830103648256654,downstairs,michal
1674934019897890000,0.3029130461504181,0.082195769727362,0.2820952355632522,0.4840961486780042,downstairs,michal
1674934019907890000,0.2977676895995822,0.0803973210883186,0.2864987549926899,0.4850565784791857,downstairs,michal
1674934019917890000,0.2925603459202022,0.0801111677433882,0.2905623837691976,0.4858925615856627,downstairs,michal
1674934019927890000,0.2873800647192017,0.0812351865860867,0.2938380142562326,0.4868491165464666,downstairs,michal
1674934019937890000,0.2921203055909536,0.0774779837143718,0.297482638272113,0.4824160407111363,downstairs,michal
1674934019947890000,0.2846217997347925,0.0820860739034208,0.2975799877297583,0.4860640332097684,downstairs,michal
