,time,x,y,z,mag,lagX0,lagX1,lagX2,lagX0,lagX1,lagX2,lagY0,lagY1,lagY2
63,1683472979009798300,-92.76050286356826,17.502678722605538,-369.8386303790412,381.69551631452765,-92.76050286356826,-93.64504802117816,-94.29396357196097,-92.76050286356826,-93.64504802117816,-94.29396357196097,17.502678722605538,19.162486374282206,20.22889283630314
64,1683472979019798300,-92.32750802924409,15.731738807217415,-368.79941311438876,380.5060623147892,-92.32750802924409,-92.76050286356826,-93.64504802117816,-92.32750802924409,-92.76050286356826,-93.64504802117816,15.731738807217415,17.502678722605538,19.162486374282206
65,1683472979029798300,-91.14914291555893,13.646864631700018,-366.75454148983664,378.1577671712393,-91.14914291555893,-92.32750802924409,-92.76050286356826,-91.14914291555893,-92.32750802924409,-92.76050286356826,13.646864631700018,15.731738807217415,17.502678722605538
66,1683472979039798300,-90.436711292564,12.018717873996117,-364.79966886869147,376.03463502110577,-90.436711292564,-91.14914291555893,-92.32750802924409,-90.436711292564,-91.14914291555893,-92.32750802924409,12.018717873996117,13.646864631700018,15.731738807217415
67,1683472979049798300,-89.65383387459856,10.084630982794948,-363.46745975716465,374.49713485259053,-89.65383387459856,-90.436711292564,-91.14914291555893,-89.65383387459856,-90.436711292564,-91.14914291555893,10.084630982794948,12.018717873996117,13.646864631700018
68,1683472979059798300,-89.33956650168611,8.298400075378993,-362.2442251663187,373.1907022594036,-89.33956650168611,-89.65383387459856,-90.436711292564,-89.33956650168611,-89.65383387459856,-90.436711292564,8.298400075378993,10.084630982794948,12.018717873996117
69,1683472979069798300,-89.27437527950103,6.287491470069628,-360.9458076465513,371.8754128577911,-89.27437527950103,-89.33956650168611,-89.65383387459856,-89.27437527950103,-89.33956650168611,-89.65383387459856,6.287491470069628,8.298400075378993,10.084630982794948
70,1683472979079798300,-89.35070142552897,5.083095039991883,-360.19722503966227,371.14879310957315,-89.35070142552897,-89.27437527950103,-89.33956650168611,-89.35070142552897,-89.27437527950103,-89.33956650168611,5.083095039991883,6.287491470069628,8.298400075378993
71,1683472979089798300,-89.44940351068213,3.8226687355913325,-359.38344632658584,370.3677497815555,-89.44940351068213,-89.35070142552897,-89.27437527950103,-89.44940351068213,-89.35070142552897,-89.27437527950103,3.8226687355913325,5.083095039991883,6.287491470069628
72,1683472979099798300,-89.4104841322944,2.2779277238123234,-358.9204293867309,369.89633447581156,-89.4104841322944,-89.44940351068213,-89.35070142552897,-89.4104841322944,-89.44940351068213,-89.35070142552897,2.2779277238123234,3.8226687355913325,5.083095039991883
73,1683472979109798300,-89.11388233336106,1.2949553972513133,-358.37413062456443,369.28982985578864,-89.11388233336106,-89.4104841322944,-89.44940351068213,-89.11388233336106,-89.4104841322944,-89.44940351068213,1.2949553972513133,2.2779277238123234,3.8226687355913325
74,1683472979119798300,-89.5111636983732,0.43847907782356127,-357.8257838214878,368.85191101307953,-89.5111636983732,-89.11388233336106,-89.4104841322944,-89.5111636983732,-89.11388233336106,-89.4104841322944,0.43847907782356127,1.2949553972513133,2.2779277238123234
75,1683472979129798300,-89.95840109998947,0.1122258136238163,-357.37962026989476,368.5277730475059,-89.95840109998947,-89.5111636983732,-89.11388233336106,-89.95840109998947,-89.5111636983732,-89.11388233336106,0.1122258136238163,0.43847907782356127,1.2949553972513133
76,1683472979139798300,-89.8814085694343,-0.701005843444013,-357.02462417441313,368.1653721936639,-89.8814085694343,-89.95840109998947,-89.5111636983732,-89.8814085694343,-89.95840109998947,-89.5111636983732,-0.701005843444013,0.1122258136238163,0.43847907782356127
77,1683472979149798300,-90.09774800569835,-1.2833862407292669,-357.00794661255657,368.20364639755434,-90.09774800569835,-89.8814085694343,-89.95840109998947,-90.09774800569835,-89.8814085694343,-89.95840109998947,-1.2833862407292669,-0.701005843444013,0.1122258136238163
78,1683472979159798300,-90.34579341290028,-1.3913730870667378,-356.5333201132028,367.8047126634152,-90.34579341290028,-90.09774800569835,-89.8814085694343,-90.34579341290028,-90.09774800569835,-89.8814085694343,-1.3913730870667378,-1.2833862407292669,-0.701005843444013
79,1683472979169798300,-90.43483402572777,-1.970342896648212,-355.97909475883347,367.2920600308559,-90.43483402572777,-90.34579341290028,-90.09774800569835,-90.43483402572777,-90.34579341290028,-90.09774800569835,-1.970342896648212,-1.3913730870667378,-1.2833862407292669
80,1683472979179798300,-90.2366554782331,-2.3689449160660914,-355.0862761024549,366.3803070147487,-90.2366554782331,-90.43483402572777,-90.34579341290028,-90.2366554782331,-90.43483402572777,-90.34579341290028,-2.3689449160660914,-1.970342896648212,-1.3913730870667378
81,1683472979189798300,-90.13124621365856,-2.549430792421048,-354.6719936478953,365.9540465954232,-90.13124621365856,-90.2366554782331,-90.43483402572777,-90.13124621365856,-90.2366554782331,-90.43483402572777,-2.549430792421048,-2.3689449160660914,-1.970342896648212
