time,q0,q1,q2,q3,activity,name
1672605252652530200,0.4178642281274519,-0.3602094384018676,0.0326720264969033,-0.2669917534703035,sitting,wiktor
1672605252662530200,0.4176052564475365,-0.3599206546937399,0.0319149634716401,-0.2678780498177006,sitting,wiktor
1672605252672530200,0.4173263428841536,-0.3595963344621072,0.0311161004284201,-0.2688428132676965,sitting,wiktor
1672605252682530200,0.4170297598775278,-0.3593496477992198,0.0303409652152026,-0.269722274216324,sitting,wiktor
1672605252692530200,0.4166574329222625,-0.3592468658284162,0.0295268680446964,-0.2705254348709783,sitting,wiktor
1672605252702530200,0.4161536337593005,-0.3593242316932749,0.0286119127210735,-0.2712962330860482,sitting,wiktor
1672605252712530200,0.4157642734323811,-0.359561600188411,0.0279524642791368,-0.2716474605390878,sitting,wiktor
1672605252722530200,0.4154702228836993,-0.3599433685640276,0.0275681292907725,-0.2716310502412896,sitting,wiktor
1672605252732530200,0.4152020511570256,-0.360473541832455,0.0274057607640805,-0.2713545935638341,sitting,wiktor
1672605252742530200,0.4148307537437737,-0.3611241309966869,0.0273110602860928,-0.2710675893179213,sitting,wiktor
1672605252752530200,0.4144738522214885,-0.3618153372833728,0.0273778343434501,-0.2706860178076444,sitting,wiktor
1672605252762530200,0.4140568082657643,-0.3624848521318516,0.0273912063490486,-0.2704283430819142,sitting,wiktor
1672605252772530200,0.4136400250175262,-0.3630761631278488,0.0273468436250136,-0.2702784081204308,sitting,wiktor
1672605252782530200,0.4133013981344717,-0.3635285711989992,0.02725509896002,-0.2701980821733473,sitting,wiktor
1672605252792530200,0.4129027695367568,-0.3638290011281,0.0269114904798383,-0.2704376158516921,sitting,wiktor
1672605252802530200,0.4125091265423262,-0.3639855733152709,0.026439288457732,-0.270873884008548,sitting,wiktor
1672605252812530200,0.4121326080887792,-0.3640289497198648,0.0258644646563581,-0.2714437611644485,sitting,wiktor
1672605252822530200,0.4117757099817692,-0.3640132503311792,0.0252534721760123,-0.2720636570225895,sitting,wiktor
1672605252832530200,0.4112746197399436,-0.3640289468346526,0.0244630452175208,-0.2728721050281044,sitting,wiktor
1672605252842530200,0.4108727850259623,-0.3640754107351601,0.0237982027759688,-0.273474027487771,sitting,wiktor
1672605252852530200,0.4104669079941657,-0.3641877162110466,0.023091577830715,-0.2739943382357073,sitting,wiktor
1672605252862530200,0.4100224349058552,-0.3644040476669009,0.0223377984499774,-0.274434440699864,sitting,wiktor
1672605252872530200,0.4095872748331442,-0.3647347378465352,0.0216522299125819,-0.2746998187205163,sitting,wiktor
1672605252882530200,0.4090844551705667,-0.3652180146178495,0.0210182747223165,-0.2748564011916367,sitting,wiktor
1672605252892530200,0.4087269372943942,-0.3658289074061195,0.0207670878067375,-0.27459540927496,sitting,wiktor
1672605252902530200,0.4083897058701679,-0.3664843706006807,0.0206496084576308,-0.2742325931307617,sitting,wiktor
1672605252912530200,0.4081006442541444,-0.3671581604142613,0.0206715746008685,-0.2737604628964011,sitting,wiktor
1672605252922530200,0.4076878670997311,-0.3678241595730904,0.0205283596112615,-0.2734927941506387,sitting,wiktor
1672605252932530200,0.407323470643826,-0.3683689561321344,0.0203241600315497,-0.2733179513725332,sitting,wiktor
1672605252942530200,0.406813071619688,-0.3687233604189375,0.0196951828795723,-0.2736461023769268,sitting,wiktor
1672605252952530200,0.4063716295757067,-0.3688581679345601,0.0188905630146316,-0.2741767362093982,sitting,wiktor
1672605252962530200,0.4059538761758167,-0.3688863370011221,0.0179745684921144,-0.2748191027348276,sitting,wiktor
1672605252972530200,0.4055133568859733,-0.3689034123384983,0.016975322537849,-0.2755099746201773,sitting,wiktor
1672605252982530200,0.4050247164903314,-0.3690136679371507,0.0159631382792221,-0.2761414614253135,sitting,wiktor
1672605252992530200,0.4046593995858549,-0.3692476003806352,0.0152107458268565,-0.2764069034058323,sitting,wiktor
1672605253002530200,0.40422437095444,-0.3696487812997034,0.0145321502364497,-0.2765438451807932,sitting,wiktor
1672605253012530200,0.4038411226311205,-0.370161878592659,0.0140363507891044,-0.2764434870405311,sitting,wiktor
1672605253022530200,0.4034547013672349,-0.3706973578907335,0.013608362517667,-0.276312312661457,sitting,wiktor
1672605253032530200,0.40326066134092,-0.3711597423942527,0.0134703408472208,-0.2759822626222638,sitting,wiktor
1672605253042530200,0.4030863458597662,-0.3715402534417269,0.0134364122631867,-0.2757271405812054,sitting,wiktor
1672605253052530200,0.4028492489603975,-0.3718381883591319,0.0133930883629936,-0.2756745248635966,sitting,wiktor
1672605253062530200,0.4025751048995796,-0.3720234742416731,0.0132761582622657,-0.2758307413569225,sitting,wiktor
1672605253072530200,0.4022862312847483,-0.3720604799366913,0.012985119850755,-0.2762158901515705,sitting,wiktor
1672605253082530200,0.4020232364375395,-0.3719431299218704,0.0125382884012381,-0.2767771638843006,sitting,wiktor
1672605253092530200,0.4018001283919404,-0.371714204852532,0.0120284355784486,-0.2774312070481364,sitting,wiktor
1672605253102530200,0.401426784077338,-0.3714384965995514,0.0113154481800744,-0.2783704504244046,sitting,wiktor
1672605253112530200,0.4009850676260019,-0.3711842801327348,0.0105987285804263,-0.2793738984318846,sitting,wiktor
1672605253122530200,0.4004076550899476,-0.3710078062529701,0.0098735002069769,-0.2804622361781821,sitting,wiktor
1672605253132530200,0.3998355715378762,-0.3709317421196048,0.0093666920792113,-0.2813959551013277,sitting,wiktor
1672605253142530200,0.3992852288555859,-0.3710067328027341,0.0091031041659037,-0.2820871460704693,sitting,wiktor
1672605253152530200,0.3987353946492672,-0.3712496526737476,0.0090457304705667,-0.2825473131925367,sitting,wiktor
1672605253162530200,0.3981242259201407,-0.3716588242739932,0.0090975036408216,-0.2828698293076823,sitting,wiktor
1672605253172530200,0.3974083257149159,-0.3721977663553646,0.009211180747143,-0.2831646131328994,sitting,wiktor
1672605253182530200,0.3966124904514209,-0.37278508556445,0.0093625446615464,-0.2835034333207366,sitting,wiktor
1672605253192530200,0.3958566234636009,-0.3733453749416154,0.00966389637987,-0.2838133523089505,sitting,wiktor
1672605253202530200,0.3951259189761912,-0.3738231710596697,0.010067576682478,-0.2841897388951593,sitting,wiktor
1672605253212530200,0.3943690544697046,-0.3741740380903321,0.0104327674978495,-0.2847671410833436,sitting,wiktor
1672605253222530200,0.3937223179036401,-0.3743699879680912,0.0108750003510532,-0.2853890468004199,sitting,wiktor
1672605253232530200,0.3931212633394244,-0.3744622742246037,0.0113206636386939,-0.2860801808849501,sitting,wiktor
1672605253242530200,0.392515895256522,-0.3744606827322681,0.0117193464275591,-0.2868981518916698,sitting,wiktor
1672605253252530200,0.3919388387414902,-0.3743711804315063,0.0120814390300168,-0.2877893307152768,sitting,wiktor
1672605253262530200,0.3915253340392021,-0.3742045332702391,0.0125371903124583,-0.2885501430264434,sitting,wiktor
1672605253272530200,0.391218064094185,-0.3739616487472442,0.0129864710820502,-0.2892625898925778,sitting,wiktor
1672605253282530200,0.3909978765570325,-0.3736120352021178,0.0133828440540882,-0.2899945085309947,sitting,wiktor
1672605253292530200,0.3907844776572562,-0.3731405969519615,0.0135874770519579,-0.2908795526400601,sitting,wiktor
1672605253302530200,0.3906419986456149,-0.3726008490249611,0.013745601151109,-0.2917552115809137,sitting,wiktor
1672605253312530200,0.390510976841305,-0.37202963549014,0.0138244673341001,-0.2926554436442542,sitting,wiktor
1672605253322530200,0.3904625586600696,-0.3714387944301535,0.013918337709916,-0.293465840762661,sitting,wiktor
1672605253332530200,0.3904002156257389,-0.3708655859476264,0.013889371830326,-0.2942746904344889,sitting,wiktor
1672605253342530200,0.3903596724181065,-0.3703102075247033,0.0137568379298136,-0.2950336786905698,sitting,wiktor
1672605253352530200,0.3903077849009496,-0.3697563751805531,0.0134454436213017,-0.2958106804205057,sitting,wiktor
1672605253362530200,0.3904408799481296,-0.3692535352940968,0.0132475216551163,-0.2962719251338417,sitting,wiktor
1672605253372530200,0.3906266600340067,-0.3688319362303464,0.012998095942819,-0.2965631419627116,sitting,wiktor
1672605253382530200,0.3908712835257428,-0.3684910456634825,0.0127258782681972,-0.2966763848820427,sitting,wiktor
1672605253392530200,0.3910416907575058,-0.3682522316907299,0.012367878085362,-0.2967635442130233,sitting,wiktor
1672605253402530200,0.3912998579971653,-0.3681403622980062,0.0123139292145983,-0.2965643718407597,sitting,wiktor
1672605253412530200,0.3914443533666671,-0.3681318441432916,0.012366949731956,-0.2963822733427273,sitting,wiktor
1672605253422530200,0.391606762234971,-0.3681424247571462,0.012645842550071,-0.2961431578043286,sitting,wiktor
1672605253432530200,0.391634410559567,-0.3681486612938612,0.0129362763133039,-0.2960868532178069,sitting,wiktor
1672605253442530200,0.3913795813574869,-0.3682848713195253,0.0131060997237453,-0.2962476895420697,sitting,wiktor
1672605253452530200,0.3909896257013922,-0.3686682527708491,0.0134205216217427,-0.2962727656502617,sitting,wiktor
1672605253462530200,0.3902114429090951,-0.3693268430680402,0.0135040841158848,-0.2964758011576264,sitting,wiktor
1672605253472530200,0.3891855513475415,-0.3701162816233526,0.0132890513512946,-0.2968503969781516,sitting,wiktor
1672605253482530200,0.3883866843163886,-0.370766732301966,0.0130523092692894,-0.2970962084647079,sitting,wiktor
1672605253492530200,0.3880264137269424,-0.3711311634476717,0.0128924819129646,-0.2971194593513392,sitting,wiktor
1672605253502530200,0.3880302101380886,-0.3712816796555468,0.0128601752189536,-0.2969281978889399,sitting,wiktor
1672605253512530200,0.3883326250710553,-0.3713370165297018,0.0130627354094659,-0.2964548783027309,sitting,wiktor
1672605253522530200,0.3887913917268273,-0.3713797872575695,0.0135668086374465,-0.2957771064251102,sitting,wiktor
1672605253532530200,0.3892609747648803,-0.3714567534044511,0.0143066679949124,-0.295027644986135,sitting,wiktor
1672605253542530200,0.3896046807924507,-0.3714969492098834,0.0150331695211783,-0.2944873286694984,sitting,wiktor
1672605253552530200,0.3898015390496615,-0.3714559324953834,0.0155783452785687,-0.2942505804877217,sitting,wiktor
1672605253562530200,0.3900416474669625,-0.3712761781319097,0.0159958256725461,-0.2941370389013535,sitting,wiktor
1672605253572530200,0.3900196736339051,-0.3709718365915024,0.0158298685634911,-0.2945589169294619,sitting,wiktor
1672605253582530200,0.3901973778672541,-0.370538985736722,0.0156837710943271,-0.294876217315207,sitting,wiktor
1672605253592530200,0.3902615811697761,-0.3700894845848075,0.015321071392074,-0.295374747479992,sitting,wiktor
1672605253602530200,0.3903673456318704,-0.3697149509678252,0.0150896128806288,-0.2957161228786191,sitting,wiktor
1672605253612530200,0.3904398333511267,-0.3694636940484008,0.0149533675773183,-0.295941571076413,sitting,wiktor
1672605253622530200,0.3906004280896364,-0.3693441397669085,0.0150830540620402,-0.2958724527531397,sitting,wiktor
1672605253632530200,0.3902871101755939,-0.3693656231425895,0.0147215019279674,-0.2962771024912813,sitting,wiktor
1672605253642530200,0.3903232998435965,-0.3694295426288183,0.0148174088972945,-0.2961449833650423,sitting,wiktor
1672605253652530200,0.3903645500110666,-0.3695068486917778,0.0148855165804613,-0.2959907959016634,sitting,wiktor
1672605253662530200,0.3905422306036508,-0.3695204567013783,0.0150286998875811,-0.2957321487598651,sitting,wiktor
1672605253672530200,0.3903615461612789,-0.3694844237355309,0.014667116184139,-0.2960337712871936,sitting,wiktor
1672605253682530200,0.3902429780992655,-0.3693803718199296,0.0143460102421633,-0.2963355438264251,sitting,wiktor
1672605253692530200,0.3902995463734205,-0.3692034899233499,0.0142144029579707,-0.2964878332288896,sitting,wiktor
1672605253702530200,0.3904061629417729,-0.3689644182713398,0.0141193090617383,-0.2966498057453206,sitting,wiktor
