,time,x,y,z,mag,lagX0,lagX1,lagX2,lagX0,lagX1,lagX2,lagY0,lagY1,lagY2
0,1683472927295758000,-127.80966186523438,-12.35638427734375,-389.4129028320313,410.0370700199971,-127.80966186523438,,,-127.80966186523438,,,-12.35638427734375,,
1,1683472927305758000,-127.03315438048355,-11.73860486160019,-389.1178118021656,409.4971167391269,-127.03315438048355,-127.80966186523438,,-127.03315438048355,-127.80966186523438,,-11.73860486160019,-12.35638427734375,
2,1683472927315758000,-126.27197427637769,-12.308466658373058,-388.9874301454039,409.15440930076744,-126.27197427637769,-127.03315438048355,-127.80966186523438,-126.27197427637769,-127.03315438048355,-127.80966186523438,-12.308466658373058,-11.73860486160019,-12.35638427734375
3,1683472927325758000,-125.64908095665528,-12.072466126503796,-389.0140210021622,408.98086082346003,-125.64908095665528,-126.27197427637769,-127.03315438048355,-125.64908095665528,-126.27197427637769,-127.03315438048355,-12.072466126503796,-12.308466658373058,-11.73860486160019
4,1683472927335758000,-125.05952675452811,-11.859685082189815,-388.8063707114442,408.59629375230537,-125.05952675452811,-125.64908095665528,-126.27197427637769,-125.05952675452811,-125.64908095665528,-126.27197427637769,-11.859685082189815,-12.072466126503796,-12.308466658373058
5,1683472927345758000,-124.68911220071772,-11.805574256842123,-388.71238420459315,408.39204683607176,-124.68911220071772,-125.05952675452811,-125.64908095665528,-124.68911220071772,-125.05952675452811,-125.64908095665528,-11.805574256842123,-11.859685082189815,-12.072466126503796
6,1683472927355758000,-123.79374649969499,-11.270195355074252,-388.83624032663823,408.22240355855956,-123.79374649969499,-124.68911220071772,-125.05952675452811,-123.79374649969499,-124.68911220071772,-125.05952675452811,-11.270195355074252,-11.805574256842123,-11.859685082189815
7,1683472927365758000,-122.9649195559335,-11.23718286124107,-388.0822458397512,407.252348373928,-122.9649195559335,-123.79374649969499,-124.68911220071772,-122.9649195559335,-123.79374649969499,-124.68911220071772,-11.23718286124107,-11.270195355074252,-11.805574256842123
8,1683472927375758000,-122.16984719184391,-11.111688520809034,-388.08255028986713,407.0098365201377,-122.16984719184391,-122.9649195559335,-123.79374649969499,-122.16984719184391,-122.9649195559335,-123.79374649969499,-11.111688520809034,-11.23718286124107,-11.270195355074252
9,1683472927385758000,-120.9877107071059,-10.578211680451052,-387.8388958354948,406.40981020073633,-120.9877107071059,-122.16984719184391,-122.9649195559335,-120.9877107071059,-122.16984719184391,-122.9649195559335,-10.578211680451052,-11.111688520809034,-11.23718286124107
10,1683472927395758000,-119.73567795057932,-10.300206340078722,-387.2868800764238,405.50444424724043,-119.73567795057932,-120.9877107071059,-122.16984719184391,-119.73567795057932,-120.9877107071059,-122.16984719184391,-10.300206340078722,-10.578211680451052,-11.111688520809034
11,1683472927405758000,-118.35059435910442,-9.790827646895941,-386.95488208751925,404.76759290058095,-118.35059435910442,-119.73567795057932,-120.9877107071059,-118.35059435910442,-119.73567795057932,-120.9877107071059,-9.790827646895941,-10.300206340078722,-10.578211680451052
12,1683472927415758000,-116.75635562987661,-9.55916293609995,-386.0245668305238,403.4084659160026,-116.75635562987661,-118.35059435910442,-119.73567795057932,-116.75635562987661,-118.35059435910442,-119.73567795057932,-9.55916293609995,-9.790827646895941,-10.300206340078722
13,1683472927425758000,-114.83046117253126,-9.598189476961949,-385.33621964704497,402.1966710779784,-114.83046117253126,-116.75635562987661,-118.35059435910442,-114.83046117253126,-116.75635562987661,-118.35059435910442,-9.598189476961949,-9.55916293609995,-9.790827646895941
14,1683472927435758000,-113.65908493993692,-8.883268658806125,-384.27131523611007,400.82632618721317,-113.65908493993692,-114.83046117253126,-116.75635562987661,-113.65908493993692,-114.83046117253126,-116.75635562987661,-8.883268658806125,-9.598189476961949,-9.55916293609995
15,1683472927445758000,-111.50677372521552,-8.256371849273478,-383.61864527063284,399.58127241150265,-111.50677372521552,-113.65908493993692,-114.83046117253126,-111.50677372521552,-113.65908493993692,-114.83046117253126,-8.256371849273478,-8.883268658806125,-9.598189476961949
16,1683472927455758000,-110.15478010884566,-7.755808917795127,-382.74427101880946,398.3558775147134,-110.15478010884566,-111.50677372521552,-113.65908493993692,-110.15478010884566,-111.50677372521552,-113.65908493993692,-7.755808917795127,-8.256371849273478,-8.883268658806125
17,1683472927465758000,-107.73660741266345,-6.9519875760619065,-381.587793704663,396.5662000378254,-107.73660741266345,-110.15478010884566,-111.50677372521552,-107.73660741266345,-110.15478010884566,-111.50677372521552,-6.9519875760619065,-7.755808917795127,-8.256371849273478
18,1683472927475758000,-105.89238333646776,-6.276721296566528,-379.63551783419524,394.17727037482734,-105.89238333646776,-107.73660741266345,-110.15478010884566,-105.89238333646776,-107.73660741266345,-110.15478010884566,-6.276721296566528,-6.9519875760619065,-7.755808917795127
19,1683472927485758000,-104.36317844543765,-4.673268307871392,-377.8464600388001,392.0222695406017,-104.36317844543765,-105.89238333646776,-107.73660741266345,-104.36317844543765,-105.89238333646776,-107.73660741266345,-4.673268307871392,-6.276721296566528,-6.9519875760619065
20,1683472927495758000,-101.47436675139083,-3.8166513621555547,-375.738269255434,389.2182689934852,-101.47436675139083,-104.36317844543765,-105.89238333646776,-101.47436675139083,-104.36317844543765,-105.89238333646776,-3.8166513621555547,-4.673268307871392,-6.276721296566528
21,1683472927505758000,-99.13105374147837,-2.5533586193668896,-372.5245358382027,385.4971014905344,-99.13105374147837,-101.47436675139083,-104.36317844543765,-99.13105374147837,-101.47436675139083,-104.36317844543765,-2.5533586193668896,-3.8166513621555547,-4.673268307871392
22,1683472927515758000,-96.82345491282254,-1.7893310618430562,-369.7529947767799,382.2240969291466,-96.82345491282254,-99.13105374147837,-101.47436675139083,-96.82345491282254,-99.13105374147837,-101.47436675139083,-1.7893310618430562,-2.5533586193668896,-3.8166513621555547
23,1683472927525758000,-94.62357855497257,-0.4873729063858693,-366.8710451581479,378.87758303485145,-94.62357855497257,-96.82345491282254,-99.13105374147837,-94.62357855497257,-96.82345491282254,-99.13105374147837,-0.4873729063858693,-1.7893310618430562,-2.5533586193668896
