time,q0,q1,q2,q3,activity,name
1674839742904909400,0.1688840962353992,0.2136499214136931,0.0123006383334004,0.4625014573123586,squats,kuba
1674839742914909400,0.1734230925931341,0.2126563625085059,0.0146151463080192,0.4612107600011971,squats,kuba
1674839742924909400,0.1780844997464312,0.2114701221629574,0.0167978325553698,0.4599041712488835,squats,kuba
1674839742934909400,0.1828486671238942,0.2101449023904111,0.0188974584017614,0.4585594163256797,squats,kuba
1674839742944909400,0.1877067797752187,0.2088083837368691,0.0209760387458893,0.4571151299815486,squats,kuba
1674839742954909400,0.1926268369643387,0.2075917172742215,0.0230726068127425,0.4555191537408239,squats,kuba
1674839742964909400,0.197539011826645,0.2065663686936768,0.0252454466324137,0.4537631744937966,squats,kuba
1674839742974909400,0.2023292892429824,0.2056951154784946,0.0275553638688293,0.4519101717374258,squats,kuba
1674839742984909400,0.206982027036136,0.2049416035728488,0.0299712444129103,0.4499875988320937,squats,kuba
1674839742994909400,0.2115621488609484,0.2041847894357556,0.0324440301453917,0.4480258679279268,squats,kuba
1674839743004909400,0.2160841074957973,0.203401860614579,0.0349501647149402,0.446030993673225,squats,kuba
1674839743014909400,0.2205744482556196,0.2025840386419057,0.0375026543219003,0.4439933382125944,squats,kuba
1674839743024909400,0.2250240316218489,0.2017076293768395,0.0400737771727843,0.4419302523798165,squats,kuba
1674839743034909400,0.2294339404808192,0.2006694100003297,0.0426186195435927,0.4398928177115794,squats,kuba
1674839743044909400,0.2337995889948382,0.1994699151893706,0.0451131368744398,0.4378866195465373,squats,kuba
1674839743054909400,0.238110826871858,0.1981620920030286,0.0475819158947831,0.4358917777022142,squats,kuba
1674839743064909400,0.2423640656654978,0.1968080532576288,0.0500847708604471,0.4338764724321257,squats,kuba
1674839743074909400,0.2466012561274162,0.1954233018462901,0.0526609049124348,0.4318053434140806,squats,kuba
1674839743084909400,0.2509015419229353,0.1940519677910395,0.0553061734458867,0.4296107496043634,squats,kuba
1674839743094909400,0.2553190325629423,0.1926780047154416,0.0579479869552716,0.4272724293368233,squats,kuba
1674839743104909400,0.2598233454064749,0.1913169992192707,0.060593324731539,0.4247950185531794,squats,kuba
1674839743114909400,0.2557695216937421,0.1911506240829799,0.0593325410220594,0.4274998633841345,squats,kuba
1674839743124909400,0.26266191741325,0.1893467428291112,0.0629547135206806,0.4235878528614428,squats,kuba
1674839743134909400,0.2585162094515327,0.1891058239705772,0.0616800855246295,0.4264243476084268,squats,kuba
1674839743144909400,0.2542476654530572,0.1888750037936261,0.0604609100244565,0.4292587220044507,squats,kuba
1674839743154909400,0.2609467414330194,0.1870298047774669,0.0641193655863392,0.4254997588544288,squats,kuba
1674839743164909400,0.256616008038647,0.186776463838538,0.0629211051642532,0.4284143996704523,squats,kuba
1674839743174909400,0.2522432833144812,0.1864332940862707,0.0617201980818292,0.4313262240461027,squats,kuba
1674839743184909400,0.2453678279353999,0.1863104139390901,0.0595264222166866,0.4356330293993086,squats,kuba
1674839743194909400,0.2496329708173806,0.184600906244062,0.0622647239753389,0.4335509368307546,squats,kuba
1674839743204909400,0.2562291302141729,0.1824983800126882,0.0661220850024468,0.4300086896876651,squats,kuba
1674839743214909400,0.251680316084001,0.1819931352993721,0.0653429100835793,0.4330195772725273,squats,kuba
1674839743224909400,0.2470737159218443,0.1813525080570178,0.0646177357093754,0.4360416787543373,squats,kuba
1674839743234909400,0.2399294410911945,0.1810531039302394,0.062922768913614,0.4403841994067602,squats,kuba
1674839743244909400,0.244010426345273,0.1792211602701446,0.0659889318439676,0.4384404616454944,squats,kuba
1674839743254909400,0.2366873923163895,0.1791581264193749,0.0644936391494212,0.4426850129154255,squats,kuba
1674839743264909400,0.2406720505985934,0.1773797313697451,0.0676026511489608,0.4407873647222837,squats,kuba
1674839743274909400,0.233212180667676,0.1771858584232315,0.066031345308818,0.4450950989771418,squats,kuba
1674839743284909400,0.2371775705572339,0.1750336893831332,0.0689121446382931,0.4434143515533211,squats,kuba
1674839743294909400,0.2296315830434556,0.1743886740897007,0.0671627453516456,0.4478899905954187,squats,kuba
1674839743304909400,0.2335417488394844,0.1718045779033055,0.0698899994031433,0.4464516380832516,squats,kuba
1674839743314909400,0.2398803996063942,0.1685786114336027,0.0734822140319027,0.4437408595521118,squats,kuba
