,time,q0,q1,q2,q3
0,1683467026560318000,0.4461108356682852,-0.0767564463364594,0.28185499321325164,0.004042053899604249
1,1683467026570318000,0.44266476435579905,-0.07628091173324164,0.2875016625200444,0.00018835351734871524
2,1683467026580318000,0.4386954209196228,-0.07621609814954132,0.2936390662029124,-0.0028722601758428734
3,1683467026590318000,0.433937060087898,-0.07575228881889003,0.30084412827950485,-0.0059472918364096615
4,1683467026600318000,0.428589950201555,-0.07472957085054087,0.308739866988526,-0.00992943270449783
5,1683467026610318000,0.4222789738614211,-0.07308534733142967,0.31775793802994734,-0.014423079762618883
6,1683467026620318000,0.4144284883578592,-0.07125448680235745,0.3283945314264269,-0.019284583975132247
7,1683467026630318000,0.4043917468508846,-0.06957048887862201,0.3410875814983876,-0.025087708265618708
8,1683467026640318000,0.3920085620781031,-0.0677653456896268,0.35564148331710943,-0.031861386726162386
9,1683467026650318000,0.3777668994190557,-0.06569728230576527,0.37101051663350776,-0.03996199509392517
10,1683467026660318000,0.36246533855612856,-0.0628809218284686,0.3860909394180101,-0.049257477987252
11,1683467026670318000,0.3466768788981236,-0.05936654921126437,0.4003195794529464,-0.05839324173375296
12,1683467026680318000,0.3309017638449861,-0.05510824247193227,0.4133752486874909,-0.06684229982630942
13,1683467026690318000,0.3157700551098016,-0.050426171945287104,0.4248459807050749,-0.07462102970571563
14,1683467026700318000,0.3020145559154189,-0.045164833900375304,0.43434084417391094,-0.08227248897674024
15,1683467026710318000,0.28991930610228267,-0.03948952842875023,0.44185291290282147,-0.09008336961331302
16,1683467026720318000,0.27939790422094457,-0.03361268488891375,0.4476446713799895,-0.09807664294728374
17,1683467026730318000,0.2700308763409778,-0.027858685986335518,0.4521053446926483,-0.10635011412431382
18,1683467026740318000,0.26088103836901655,-0.022726638484448877,0.45581279463764807,-0.11515029704921359
19,1683467026750318000,0.25144108885768085,-0.01838143241005827,0.4590675678269219,-0.12450047018766829
20,1683467026760318000,0.24172154178363398,-0.0144940299039531,0.4618642644540347,-0.13438050484306818
21,1683467026770318000,0.2318784457561946,-0.011023402208913183,0.46414434985230535,-0.144607513913371
22,1683467026780318000,0.22260199996481128,-0.007836100364979181,0.46558499667603154,-0.15507985040185165
23,1683467026790318000,0.2145695032361574,-0.0046266203514798284,0.46605555939616644,-0.1653411844064936
24,1683467026800318000,0.20807594630902648,-0.0014626925137575194,0.46559908437406483,-0.17512973233881748
25,1683467026810318000,0.20288298770209984,0.001926604784500222,0.46428743833951813,-0.1848079256050604
26,1683467026820318000,0.19783093330616677,0.00531448151490509,0.46249124695125754,-0.1948239060348051
27,1683467026830318000,0.19221950064389368,0.008491946024412866,0.4602952454992592,-0.20563540003499417
28,1683467026840318000,0.18559255736205962,0.011543045892386946,0.4580524119394681,-0.21670196337640024
29,1683467026850318000,0.1778591065278405,0.014311255527101326,0.45603560133027427,-0.22740807189455095
30,1683467026860318000,0.16952627017974312,0.016752661152864372,0.4542479083874567,-0.23731745348395045
31,1683467026870318000,0.16131837975098745,0.018315703985716907,0.4525781122620488,-0.24621976251742111
32,1683467026880318000,0.1539033625653573,0.01889823203033052,0.4511056789262097,-0.253694084437887
33,1683467026890318000,0.1476334926947819,0.01842679957437278,0.44994143239279855,-0.25955795315219005
