,time,x,y,z,mag,lagX0,lagX1,lagX2,lagX0,lagX1,lagX2,lagY0,lagY1,lagY2
0,1683466883786784500,20.04724016276999,-224.59615976594586,-373.37025798781315,436.1773450898616,20.04724016276999,,,20.04724016276999,,,-224.59615976594586,,
1,1683466883796784500,20.35784279089136,-223.77410785533655,-373.99515157211414,436.30455705733704,20.35784279089136,20.04724016276999,,20.35784279089136,20.04724016276999,,-223.77410785533655,-224.59615976594586,
2,1683466883806784500,21.29460322563611,-223.25271783282827,-374.2666460108411,436.3149762069667,21.29460322563611,20.35784279089136,20.04724016276999,21.29460322563611,20.35784279089136,20.04724016276999,-223.25271783282827,-223.77410785533655,-224.59615976594586
3,1683466883816784500,22.02417522491304,-223.00026926482963,-374.4985790503998,436.4210926356479,22.02417522491304,21.29460322563611,20.35784279089136,22.02417522491304,21.29460322563611,20.35784279089136,-223.00026926482963,-223.25271783282827,-223.77410785533655
4,1683466883826784500,22.378213440821167,-222.96114219856554,-374.9089885086705,436.77134181615713,22.378213440821167,22.02417522491304,21.29460322563611,22.378213440821167,22.02417522491304,21.29460322563611,-222.96114219856554,-223.00026926482963,-223.25271783282827
5,1683466883836784500,22.53785311836088,-222.9448758552434,-374.74406607426954,436.62969155930205,22.53785311836088,22.378213440821167,22.02417522491304,22.53785311836088,22.378213440821167,22.02417522491304,-222.9448758552434,-222.96114219856554,-223.00026926482963
6,1683466883846784500,22.598306251966203,-222.6965773298887,-374.71902767316857,436.48459159543035,22.598306251966203,22.53785311836088,22.378213440821167,22.598306251966203,22.53785311836088,22.378213440821167,-222.6965773298887,-222.9448758552434,-222.96114219856554
7,1683466883856784500,22.652896752382887,-222.69830855020393,-375.0946087347604,436.8107780999445,22.652896752382887,22.598306251966203,22.53785311836088,22.652896752382887,22.598306251966203,22.53785311836088,-222.69830855020393,-222.6965773298887,-222.9448758552434
8,1683466883866784500,22.595664716686354,-222.75868976043975,-375.1687732777603,436.9022846936329,22.595664716686354,22.652896752382887,22.598306251966203,22.595664716686354,22.652896752382887,22.598306251966203,-222.75868976043975,-222.69830855020393,-222.6965773298887
9,1683466883876784500,22.580803775498893,-222.85295937583024,-375.4344930230019,437.1777587585529,22.580803775498893,22.595664716686354,22.652896752382887,22.580803775498893,22.595664716686354,22.652896752382887,-222.85295937583024,-222.75868976043975,-222.69830855020393
10,1683466883886784500,22.57162932978444,-222.9805713011282,-375.486369716427,437.2868937793586,22.57162932978444,22.580803775498893,22.595664716686354,22.57162932978444,22.580803775498893,22.595664716686354,-222.9805713011282,-222.85295937583024,-222.75868976043975
11,1683466883896784500,22.601870149009443,-222.9982139505175,-374.85975059410424,436.7595225920409,22.601870149009443,22.57162932978444,22.580803775498893,22.601870149009443,22.57162932978444,22.580803775498893,-222.9982139505175,-222.9805713011282,-222.85295937583024
12,1683466883906784500,22.439916760569833,-223.4095245434026,-374.38008063419903,436.5498943953599,22.439916760569833,22.601870149009443,22.57162932978444,22.439916760569833,22.601870149009443,22.57162932978444,-223.4095245434026,-222.9982139505175,-222.9805713011282
13,1683466883916784500,22.24030001977768,-223.86304021514923,-374.05823570805836,436.496111575309,22.24030001977768,22.439916760569833,22.601870149009443,22.24030001977768,22.439916760569833,22.601870149009443,-223.86304021514923,-223.4095245434026,-222.9982139505175
14,1683466883926784500,21.867055133885,-224.18961949554696,-373.91530720264785,436.52240555352597,21.867055133885,22.24030001977768,22.439916760569833,21.867055133885,22.24030001977768,22.439916760569833,-224.18961949554696,-223.86304021514923,-223.4095245434026
15,1683466883936784500,21.149922302471833,-224.45806806865153,-373.4038236087083,436.1870688364287,21.149922302471833,21.867055133885,22.24030001977768,21.149922302471833,21.867055133885,22.24030001977768,-224.45806806865153,-224.18961949554696,-223.86304021514923
16,1683466883946784500,20.82247993345832,-224.69934850970284,-373.11577002976884,436.04902331752965,20.82247993345832,21.149922302471833,21.867055133885,20.82247993345832,21.149922302471833,21.867055133885,-224.69934850970284,-224.45806806865153,-224.18961949554696
17,1683466883956784500,20.33609991532424,-225.27422353253678,-373.06204196382106,436.2766552340031,20.33609991532424,20.82247993345832,21.149922302471833,20.33609991532424,20.82247993345832,21.149922302471833,-225.27422353253678,-224.69934850970284,-224.45806806865153
18,1683466883966784500,19.746382667094753,-226.03857146306987,-371.7020180012779,435.48334710264527,19.746382667094753,20.33609991532424,20.82247993345832,19.746382667094753,20.33609991532424,20.82247993345832,-226.03857146306987,-225.27422353253678,-224.69934850970284
19,1683466883976784500,18.931795649371573,-226.47079121028273,-371.18799226483355,435.2332222608003,18.931795649371573,19.746382667094753,20.33609991532424,18.931795649371573,19.746382667094753,20.33609991532424,-226.47079121028273,-226.03857146306987,-225.27422353253678
20,1683466883986784500,18.198362709240662,-227.06741437819673,-371.0286299225357,435.3768887985336,18.198362709240662,18.931795649371573,19.746382667094753,18.198362709240662,18.931795649371573,19.746382667094753,-227.06741437819673,-226.47079121028273,-226.03857146306987
21,1683466883996784500,17.821661144256385,-227.32840811814327,-370.4083529301643,434.9691536924279,17.821661144256385,18.198362709240662,18.931795649371573,17.821661144256385,18.198362709240662,18.931795649371573,-227.32840811814327,-227.06741437819673,-226.47079121028273
22,1683466884006784500,17.6339982984276,-227.51080096024828,-370.35554424167543,435.0118982282097,17.6339982984276,17.821661144256385,18.198362709240662,17.6339982984276,17.821661144256385,18.198362709240662,-227.51080096024828,-227.32840811814327,-227.06741437819673
23,1683466884016784500,17.547670122870947,-228.0209631933799,-370.1108815165029,435.06728789843606,17.547670122870947,17.6339982984276,17.821661144256385,17.547670122870947,17.6339982984276,17.821661144256385,-228.0209631933799,-227.51080096024828,-227.32840811814327
24,1683466884026784500,17.5370134400032,-228.08669420471492,-369.6780876819112,434.7332232827218,17.5370134400032,17.547670122870947,17.6339982984276,17.5370134400032,17.547670122870947,17.6339982984276,-228.08669420471492,-228.0209631933799,-227.51080096024828
25,1683466884036784500,17.594512855960073,-228.11115513540372,-369.5675000914482,434.65434899893654,17.594512855960073,17.5370134400032,17.547670122870947,17.594512855960073,17.5370134400032,17.547670122870947,-228.11115513540372,-228.08669420471492,-228.0209631933799
