time,x,y,z,mag,lagX0,lagX1,lagX2,lagX0.1,lagX1.1,lagX2.1,lagY0,lagY1,lagY2,activity,name
1670850297239987200,-14.673004150390623,-107.82009887695312,-366.4056396484375,382.221877368125,-14.673004150390623,,,-14.673004150390623,,,-107.82009887695312,,,downstairs,kasper
1670850297249987200,-14.295420960572336,-107.8152160644875,-366.2175302362117,382.02586211902286,-14.295420960572336,-14.673004150390623,,-14.295420960572336,-14.673004150390623,,-107.8152160644875,-107.82009887695312,,downstairs,kasper
1670850297259987200,-13.734471769936244,-108.25060385054309,-366.26984022629256,382.1785247867811,-13.734471769936244,-14.295420960572336,-14.673004150390623,-13.734471769936244,-14.295420960572336,-14.673004150390623,-108.25060385054309,-107.8152160644875,-107.82009887695312,downstairs,kasper
1670850297269987200,-14.069283685443468,-108.06622998137269,-366.3363900924297,382.20230966303865,-14.069283685443468,-13.734471769936244,-14.295420960572336,-14.069283685443468,-13.734471769936244,-14.295420960572336,-108.06622998137269,-108.25060385054309,-107.8152160644875,downstairs,kasper
1670850297279987200,-13.928158564275716,-107.9461655355626,-366.2205810399561,382.0521983081183,-13.928158564275716,-14.069283685443468,-13.734471769936244,-13.928158564275716,-14.069283685443468,-13.734471769936244,-107.9461655355626,-108.06622998137269,-108.25060385054309,downstairs,kasper
1670850297289987200,-14.176871437260774,-108.03463483932318,-365.81784843263785,381.7003592354858,-14.176871437260774,-13.928158564275716,-14.069283685443468,-14.176871437260774,-13.928158564275716,-14.069283685443468,-108.03463483932318,-107.9461655355626,-108.06622998137269,downstairs,kasper
1670850297299987200,-14.253092083984685,-108.4385415432958,-365.979455896529,381.9725514540425,-14.253092083984685,-14.176871437260774,-13.928158564275716,-14.253092083984685,-14.176871437260774,-13.928158564275716,-108.4385415432958,-108.03463483932318,-107.9461655355626,downstairs,kasper
1670850297309987200,-14.29355118680602,-108.488056554856,-365.70437824752827,381.72458172089296,-14.29355118680602,-14.253092083984685,-14.176871437260774,-14.29355118680602,-14.253092083984685,-14.176871437260774,-108.488056554856,-108.4385415432958,-108.03463483932318,downstairs,kasper
1670850297319987200,-14.128817347432456,-108.36131726917712,-366.3288728157028,382.2808412912838,-14.128817347432456,-14.29355118680602,-14.253092083984685,-14.128817347432456,-14.29355118680602,-14.253092083984685,-108.36131726917712,-108.488056554856,-108.4385415432958,downstairs,kasper
1670850297329987200,-14.24960928609398,-108.5658803644235,-365.9491812754004,381.9795871774361,-14.24960928609398,-14.128817347432456,-14.29355118680602,-14.24960928609398,-14.128817347432456,-14.29355118680602,-108.5658803644235,-108.36131726917712,-108.488056554856,downstairs,kasper
1670850297339987200,-13.976047010343803,-108.7202627882931,-365.7338762234916,381.8071419555311,-13.976047010343803,-14.24960928609398,-14.128817347432456,-13.976047010343803,-14.24960928609398,-14.128817347432456,-108.7202627882931,-108.5658803644235,-108.36131726917712,downstairs,kasper
1670850297349987200,-14.230407481191904,-108.8950789328426,-366.05063046918127,382.1697355622968,-14.230407481191904,-13.976047010343803,-14.24960928609398,-14.230407481191904,-13.976047010343803,-14.24960928609398,-108.8950789328426,-108.7202627882931,-108.5658803644235,downstairs,kasper
1670850297359987200,-14.190224477782357,-108.75711828744582,-365.58862164695086,381.6864073118621,-14.190224477782357,-14.230407481191904,-13.976047010343803,-14.190224477782357,-14.230407481191904,-13.976047010343803,-108.75711828744582,-108.8950789328426,-108.7202627882931,downstairs,kasper
1670850297369987200,-14.238004330083,-108.88949920064287,-366.7011862677152,382.7915931856652,-14.238004330083,-14.190224477782357,-14.230407481191904,-14.238004330083,-14.190224477782357,-14.230407481191904,-108.88949920064287,-108.75711828744582,-108.8950789328426,downstairs,kasper
1670850297379987200,-14.16566139709628,-109.03530475468482,-366.2638320146153,382.41150386435095,-14.16566139709628,-14.238004330083,-14.190224477782357,-14.16566139709628,-14.238004330083,-14.190224477782357,-109.03530475468482,-108.88949920064287,-108.75711828744582,downstairs,kasper
1670850297389987200,-14.386972881548353,-109.41066645742674,-366.2625294391265,382.5257107626881,-14.386972881548353,-14.16566139709628,-14.238004330083,-14.386972881548353,-14.16566139709628,-14.238004330083,-109.41066645742674,-109.03530475468482,-108.88949920064287,downstairs,kasper
1670850297399987200,-14.33301487590876,-109.12037429590082,-365.9150203355783,382.1079605413857,-14.33301487590876,-14.386972881548353,-14.16566139709628,-14.33301487590876,-14.386972881548353,-14.16566139709628,-109.12037429590082,-109.41066645742674,-109.03530475468482,downstairs,kasper
1670850297409987200,-14.42516086159011,-109.43317759015908,-365.7224566257196,382.0165191503024,-14.42516086159011,-14.33301487590876,-14.386972881548353,-14.42516086159011,-14.33301487590876,-14.386972881548353,-109.43317759015908,-109.12037429590082,-109.41066645742674,downstairs,kasper
1670850297419987200,-14.63577799879148,-109.40619851032176,-365.5977918535105,381.8974570199082,-14.63577799879148,-14.42516086159011,-14.33301487590876,-14.63577799879148,-14.42516086159011,-14.33301487590876,-109.40619851032176,-109.43317759015908,-109.12037429590082,downstairs,kasper
1670850297429987200,-14.670017936332018,-109.62829703525688,-365.7483497997163,382.1065667040001,-14.670017936332018,-14.63577799879148,-14.42516086159011,-14.670017936332018,-14.63577799879148,-14.42516086159011,-109.62829703525688,-109.40619851032176,-109.43317759015908,downstairs,kasper
