,time,x,y,z,mag,lagX0,lagX1,lagX2,lagY0,lagY1,lagY2,lagZ0,lagZ1,lagZ2
0,1683466883786784500,-1.2842042446136477,2.104655504226685,0.5300201773643494,2.5218399476907187,-1.2842042446136477,,,2.104655504226685,,,0.5300201773643494,,
1,1683466883796784500,-1.322546597344116,2.280126417523166,0.47167300452802763,2.677794130480165,-1.322546597344116,-1.2842042446136477,,2.280126417523166,2.104655504226685,,0.47167300452802763,0.5300201773643494,
2,1683466883806784500,-1.0870830289483162,1.9444372712182776,0.4100958188855669,2.265119068437165,-1.0870830289483162,-1.322546597344116,-1.2842042446136477,1.9444372712182776,2.280126417523166,2.104655504226685,0.4100958188855669,0.47167300452802763,0.5300201773643494
3,1683466883816784500,-0.7688789753202158,1.4032134974838077,0.38153904449864207,1.6449179434510226,-0.7688789753202158,-1.0870830289483162,-1.322546597344116,1.4032134974838077,1.9444372712182776,2.280126417523166,0.38153904449864207,0.4100958188855669,0.47167300452802763
4,1683466883826784500,-0.5641162291668732,1.1194656821775926,0.4471121463985657,1.3309169038824051,-0.5641162291668732,-0.7688789753202158,-1.0870830289483162,1.1194656821775926,1.4032134974838077,1.9444372712182776,0.4471121463985657,0.38153904449864207,0.4100958188855669
5,1683466883836784500,-0.43418766659699376,0.9377540684357246,0.5485044421996497,1.169939633402273,-0.43418766659699376,-0.5641162291668732,-0.7688789753202158,0.9377540684357246,1.1194656821775926,1.4032134974838077,0.5485044421996497,0.4471121463985657,0.38153904449864207
6,1683466883846784500,-0.31307674779357525,0.7943839133765528,0.5642776547484474,1.0234608558654583,-0.31307674779357525,-0.43418766659699376,-0.5641162291668732,0.7943839133765528,0.9377540684357246,1.1194656821775926,0.5642776547484474,0.5485044421996497,0.4471121463985657
7,1683466883856784500,-0.18526598176108594,0.6533473621802323,0.5011203593051481,0.843983337617448,-0.18526598176108594,-0.31307674779357525,-0.43418766659699376,0.6533473621802323,0.7943839133765528,0.9377540684357246,0.5011203593051481,0.5642776547484474,0.5485044421996497
8,1683466883866784500,-0.05681724709697433,0.4478110899726794,0.4372005513247736,0.6284164971966314,-0.05681724709697433,-0.18526598176108594,-0.31307674779357525,0.4478110899726794,0.6533473621802323,0.7943839133765528,0.4372005513247736,0.5011203593051481,0.5642776547484474
9,1683466883876784500,0.14700440496070927,0.29684791471967353,0.3540283876763588,0.4848351047851145,0.14700440496070927,-0.05681724709697433,-0.18526598176108594,0.29684791471967353,0.4478110899726794,0.6533473621802323,0.3540283876763588,0.4372005513247736,0.5011203593051481
10,1683466883886784500,0.4069192230529481,0.2545281451301877,0.3088744433155871,0.5707637448953311,0.4069192230529481,0.14700440496070927,-0.05681724709697433,0.2545281451301877,0.29684791471967353,0.4478110899726794,0.3088744433155871,0.3540283876763588,0.4372005513247736
11,1683466883896784500,0.6043024203634745,0.17884881897820393,0.39343333753170906,0.7429388308524407,0.6043024203634745,0.4069192230529481,0.14700440496070927,0.17884881897820393,0.2545281451301877,0.29684791471967353,0.39343333753170906,0.3088744433155871,0.3540283876763588
12,1683466883906784500,0.7127251040818501,0.07660178327968525,0.5107709574837234,0.8801885469596564,0.7127251040818501,0.6043024203634745,0.4069192230529481,0.07660178327968525,0.17884881897820393,0.2545281451301877,0.5107709574837234,0.39343333753170906,0.3088744433155871
13,1683466883916784500,0.7522784224719057,-0.016732431305373205,0.6358760991978989,0.9851605009871965,0.7522784224719057,0.7127251040818501,0.6043024203634745,-0.016732431305373205,0.07660178327968525,0.17884881897820393,0.6358760991978989,0.5107709574837234,0.39343333753170906
14,1683466883926784500,0.818077351731515,-0.10902494120480724,0.8028907158058901,1.1514210753447478,0.818077351731515,0.7522784224719057,0.7127251040818501,-0.10902494120480724,-0.016732431305373205,0.07660178327968525,0.8028907158058901,0.6358760991978989,0.5107709574837234
15,1683466883936784500,0.9544531248381762,-0.32562016118231923,0.963434599786897,1.3947098210553681,0.9544531248381762,0.818077351731515,0.7522784224719057,-0.32562016118231923,-0.10902494120480724,-0.016732431305373205,0.963434599786897,0.8028907158058901,0.6358760991978989
16,1683466883946784500,1.179661012429316,-0.5893547263808095,1.0411999162894112,1.6801893832048322,1.179661012429316,0.9544531248381762,0.818077351731515,-0.5893547263808095,-0.32562016118231923,-0.10902494120480724,1.0411999162894112,0.963434599786897,0.8028907158058901
17,1683466883956784500,1.4322664726325474,-0.8421851009216775,1.0282803370040867,1.9539763162103512,1.4322664726325474,1.179661012429316,0.9544531248381762,-0.8421851009216775,-0.5893547263808095,-0.32562016118231923,1.0282803370040867,1.0411999162894112,0.963434599786897
18,1683466883966784500,1.5739783295262466,-1.1298243069056249,0.990271210981781,2.1759016102738498,1.5739783295262466,1.4322664726325474,1.179661012429316,-1.1298243069056249,-0.8421851009216775,-0.5893547263808095,0.990271210981781,1.0282803370040867,1.0411999162894112
19,1683466883976784500,1.5310454081329412,-1.1722781255343664,0.8845060140443599,2.1214822493369994,1.5310454081329412,1.5739783295262466,1.4322664726325474,-1.1722781255343664,-1.1298243069056249,-0.8421851009216775,0.8845060140443599,0.990271210981781,1.0282803370040867
20,1683466883986784500,1.30754060785055,-0.9390737916880327,0.7272733601335633,1.7664791444490613,1.30754060785055,1.5310454081329412,1.5739783295262466,-0.9390737916880327,-1.1722781255343664,-1.1298243069056249,0.7272733601335633,0.8845060140443599,0.990271210981781
21,1683466883996784500,0.985611216759738,-0.4731019125159686,0.5961380696057668,1.2452451518725816,0.985611216759738,1.30754060785055,1.5310454081329412,-0.4731019125159686,-0.9390737916880327,-1.1722781255343664,0.5961380696057668,0.7272733601335633,0.8845060140443599
22,1683466884006784500,0.7345069375917604,0.033999743317604164,0.4712398163270174,0.8733403622918217,0.7345069375917604,0.985611216759738,1.30754060785055,0.033999743317604164,-0.4731019125159686,-0.9390737916880327,0.4712398163270174,0.5961380696057668,0.7272733601335633
