,time,x,y,z,mag,lagX0,lagX1,lagX2,lagX0,lagX1,lagX2,lagY0,lagY1,lagY2
0,1683467315725300000,4.736430910794431,-186.20935203704968,-382.42666027348866,425.37807542439816,4.736430910794431,,,4.736430910794431,,,-186.20935203704968,,
1,1683467315735300000,5.025987890511055,-186.0363325692887,-382.5743274112117,425.43847214873216,5.025987890511055,4.736430910794431,,5.025987890511055,4.736430910794431,,-186.0363325692887,-186.20935203704968,
2,1683467315745300000,5.149325041349709,-186.0850369795604,-382.8529393629342,425.71179184385346,5.149325041349709,5.025987890511055,4.736430910794431,5.149325041349709,5.025987890511055,4.736430910794431,-186.0850369795604,-186.0363325692887,-186.20935203704968
3,1683467315755300000,5.218493428496123,-185.80332041469782,-383.4910855182859,426.16372349460175,5.218493428496123,5.149325041349709,5.025987890511055,5.218493428496123,5.149325041349709,5.025987890511055,-185.80332041469782,-186.0850369795604,-186.0363325692887
4,1683467315765300000,5.502374715693301,-185.32784450310777,-382.7615179635353,425.30349835080096,5.502374715693301,5.218493428496123,5.149325041349709,5.502374715693301,5.218493428496123,5.149325041349709,-185.32784450310777,-185.80332041469782,-186.0850369795604
5,1683467315775300000,5.555977970543415,-185.2689474162107,-382.1960253105513,424.76964761044707,5.555977970543415,5.502374715693301,5.218493428496123,5.555977970543415,5.502374715693301,5.218493428496123,-185.2689474162107,-185.32784450310777,-185.80332041469782
6,1683467315785300000,5.556284543277973,-184.52824255391923,-383.00397284871354,425.1747732590235,5.556284543277973,5.555977970543415,5.502374715693301,5.556284543277973,5.555977970543415,5.502374715693301,-184.52824255391923,-185.2689474162107,-185.32784450310777
7,1683467315795300000,5.593228746277448,-184.42858783143706,-382.8721162263346,425.0132299128324,5.593228746277448,5.556284543277973,5.555977970543415,5.593228746277448,5.556284543277973,5.555977970543415,-184.42858783143706,-184.52824255391923,-185.2689474162107
8,1683467315805300000,5.649306309144763,-184.451313067739,-382.76269276849115,424.92526464023524,5.649306309144763,5.593228746277448,5.556284543277973,5.649306309144763,5.593228746277448,5.556284543277973,-184.451313067739,-184.42858783143706,-184.52824255391923
9,1683467315815300000,5.705155538997122,-184.39427971704606,-382.52016944920405,424.6827983654862,5.705155538997122,5.649306309144763,5.593228746277448,5.705155538997122,5.649306309144763,5.593228746277448,-184.39427971704606,-184.451313067739,-184.42858783143706
10,1683467315825300000,5.896738233704573,-184.42191068583134,-382.3934332651113,424.58326682417515,5.896738233704573,5.705155538997122,5.649306309144763,5.896738233704573,5.705155538997122,5.649306309144763,-184.42191068583134,-184.39427971704606,-184.451313067739
11,1683467315835300000,5.743286981874352,-184.55202437711083,-382.95202853914486,425.140789867653,5.743286981874352,5.896738233704573,5.705155538997122,5.743286981874352,5.896738233704573,5.705155538997122,-184.55202437711083,-184.42191068583134,-184.39427971704606
12,1683467315845300000,5.136773295786393,-184.31480363894374,-382.0180337655786,424.1887685953901,5.136773295786393,5.743286981874352,5.896738233704573,5.136773295786393,5.743286981874352,5.896738233704573,-184.31480363894374,-184.55202437711083,-184.42191068583134
13,1683467315855300000,4.917707686721212,-184.18306475940645,-381.9559102006923,424.072991984044,4.917707686721212,5.136773295786393,5.743286981874352,4.917707686721212,5.136773295786393,5.743286981874352,-184.18306475940645,-184.31480363894374,-184.55202437711083
14,1683467315865300000,4.791716681432802,-184.22258903019667,-382.7277036001228,424.78396622373515,4.791716681432802,4.917707686721212,5.136773295786393,4.791716681432802,4.917707686721212,5.136773295786393,-184.22258903019667,-184.18306475940645,-184.31480363894374
15,1683467315875300000,4.735711406602239,-184.16118534948387,-382.5414427243867,424.58888887194024,4.735711406602239,4.791716681432802,4.917707686721212,4.735711406602239,4.791716681432802,4.917707686721212,-184.16118534948387,-184.22258903019667,-184.18306475940645
16,1683467315885300000,4.9982903524474445,-183.2974511348331,-382.23245300331916,423.93936668810136,4.9982903524474445,4.735711406602239,4.791716681432802,4.9982903524474445,4.735711406602239,4.791716681432802,-183.2974511348331,-184.16118534948387,-184.22258903019667
17,1683467315895300000,5.024763234240421,-182.99313467830964,-382.0773019416789,423.6682667417835,5.024763234240421,4.9982903524474445,4.735711406602239,5.024763234240421,4.9982903524474445,4.735711406602239,-182.99313467830964,-183.2974511348331,-184.16118534948387
18,1683467315905300000,4.812581839409548,-182.26326268343004,-382.5993165935923,423.8222444915485,4.812581839409548,5.024763234240421,4.9982903524474445,4.812581839409548,5.024763234240421,4.9982903524474445,-182.26326268343004,-182.99313467830964,-183.2974511348331
19,1683467315915300000,4.233587979140156,-182.16637074777898,-382.3041787335422,423.5079632967042,4.233587979140156,4.812581839409548,5.024763234240421,4.233587979140156,4.812581839409548,5.024763234240421,-182.16637074777898,-182.26326268343004,-182.99313467830964
20,1683467315925300000,3.7535637445594463,-182.2881773427482,-382.509945413921,423.74158066006044,3.7535637445594463,4.233587979140156,4.812581839409548,3.7535637445594463,4.233587979140156,4.812581839409548,-182.2881773427482,-182.16637074777898,-182.26326268343004
21,1683467315935300000,2.818314260707029,-181.65578696802433,-382.01102279740917,423.0120440046205,2.818314260707029,3.7535637445594463,4.233587979140156,2.818314260707029,3.7535637445594463,4.233587979140156,-181.65578696802433,-182.2881773427482,-182.16637074777898
22,1683467315945300000,1.1182953846563701,-181.77367605305608,-380.81453643153196,421.9746805768935,1.1182953846563701,2.818314260707029,3.7535637445594463,1.1182953846563701,2.818314260707029,3.7535637445594463,-181.77367605305608,-181.65578696802433,-182.2881773427482
23,1683467315955300000,-0.3505758720268027,-181.6365698815049,-380.24761902365316,421.4026793874454,-0.3505758720268027,1.1182953846563701,2.818314260707029,-0.3505758720268027,1.1182953846563701,2.818314260707029,-181.6365698815049,-181.77367605305608,-181.65578696802433
24,1683467315965300000,-2.4264348689355364,-182.16214075182828,-379.6917949535943,421.13512352277667,-2.4264348689355364,-0.3505758720268027,1.1182953846563701,-2.4264348689355364,-0.3505758720268027,1.1182953846563701,-182.16214075182828,-181.6365698815049,-181.77367605305608
25,1683467315975300000,-5.245571698783571,-181.8050058254298,-378.1440632980512,419.61113995363877,-5.245571698783571,-2.4264348689355364,-0.3505758720268027,-5.245571698783571,-2.4264348689355364,-0.3505758720268027,-181.8050058254298,-182.16214075182828,-181.6365698815049
26,1683467315985300000,-7.702343310987588,-181.60898774509747,-376.0214261592885,417.6520842198019,-7.702343310987588,-5.245571698783571,-2.4264348689355364,-7.702343310987588,-5.245571698783571,-2.4264348689355364,-181.60898774509747,-181.8050058254298,-182.16214075182828
