name,activity,raw_p0,raw_r0,raw_p1,raw_r1,mod1_p0,mod1_r0,mod1_p1,mod1_r1,mod2_p0,mod2_r0,mod2_p1,mod2_r1
InterpolationAccelerometerKubaDownstairs3Apple.csv,downstairs,0.20967741935483872,1.0,1.0,0.6573426573426573,1.0,1.0,1.0,1.0,0.8666666666666667,1.0,1.0,0.986013986013986
InterpolationAccelerometerKubaDownstairs2Apple.csv,downstairs,0.24489795918367346,0.9789473684210527,0.8571428571428571,0.7153846153846154,1.0,0.9848484848484849,0.8571428571428571,1.0,0.9285714285714286,0.9923076923076923,0.9285714285714286,0.9923076923076923
InterpolationAccelerometerKubaSquatsApple.csv,squats,0.12295081967213115,1.0,1.0,0.5541666666666667,0.8823529411764706,1.0,1.0,0.9916666666666667,0.7894736842105263,1.0,1.0,0.9833333333333333
InterpolationAccelerometerKubaSittingApple.csv,sitting,0.08085106382978724,1.0,1.0,0.6697247706422018,0.95,1.0,1.0,0.9984709480122325,0.8636363636363636,1.0,1.0,0.9954128440366973
InterpolationAccelerometerKubaSquats2Apple.csv,squats,0.08743169398907104,1.0,1.0,0.32388663967611336,0.6666666666666666,1.0,1.0,0.9676113360323887,0.6153846153846154,1.0,1.0,0.9595141700404858
InterpolationAccelerometerKubaSquats3Apple.csv,squats,0.16037735849056603,0.9748427672955975,0.8095238095238095,0.6352459016393442,1.0,0.9682539682539683,0.6190476190476191,1.0,1.0,0.976,0.7142857142857143,1.0
InterpolationAccelerometerKubaStanding2Apple.csv,standing,0.15,0.9878787878787879,0.8823529411764706,0.657258064516129,1.0,0.9841269841269841,0.7647058823529411,1.0,1.0,0.992,0.8823529411764706,1.0
InterpolationAccelerometerKubaStanding3Apple.csv,standing,0.19047619047619047,0.9662921348314607,0.7272727272727273,0.7166666666666667,1.0,0.963855421686747,0.5909090909090909,1.0,1.0,0.97165991902834,0.6818181818181818,1.0
InterpolationAccelerometerKubaWalking2Apple.csv,walking,0.04032258064516129,0.9987389659520807,0.9375,0.6892950391644909,1.0,0.9973958333333334,0.8125,1.0,0.9333333333333333,0.9982608695652174,0.875,0.999129677980853
InterpolationAccelerometerKubaDownstairsApple.csv,downstairs,0.32098765432098764,0.8933333333333333,0.7647058823529411,0.5491803278688525,1.0,0.8840579710144928,0.5294117647058824,1.0,1.0,0.8970588235294118,0.5882352941176471,1.0
InterpolationAccelerometerKubaSitting2Apple.csv,sitting,0.04504504504504504,0.9776119402985075,0.7142857142857143,0.4517241379310345,1.0,0.9880749574105622,0.6666666666666666,1.0,1.0,0.9914529914529915,0.7619047619047619,1.0
InterpolationAccelerometerKubaUpstairsApple.csv,upstairs,0.17142857142857143,0.9857142857142858,0.9230769230769231,0.5433070866141733,1.0,0.9921875,0.9230769230769231,1.0,0.9285714285714286,1.0,1.0,0.9921259842519685
InterpolationAccelerometerKubaWalkingApple.csv,walking,0.0546218487394958,0.9977728285077951,0.9285714285714286,0.6656760772659732,0.9285714285714286,0.9985141158989599,0.9285714285714286,0.9985141158989599,0.875,1.0,1.0,0.9970282317979198
InterpolationAccelerometerKubaStandingApple.csv,standing,0.1320754716981132,0.9933774834437086,0.9333333333333333,0.6198347107438017,1.0,0.9958847736625515,0.9333333333333333,1.0,0.9375,1.0,1.0,0.9958677685950413
InterpolationAccelerometerKubaUpstairs2Apple.csv,upstairs,0.19117647058823528,0.9901960784313726,0.9285714285714286,0.6474358974358975,1.0,0.9936305732484076,0.9285714285714286,1.0,0.9333333333333333,1.0,1.0,0.9935897435897436
InterpolationAccelerometerKubaLying3Apple.csv,lying,0.08374384236453201,0.9598540145985401,0.6071428571428571,0.5857461024498887,1.0,0.9676724137931034,0.4642857142857143,1.0,1.0,0.9718614718614719,0.5357142857142857,1.0
InterpolationAccelerometerKubaLying2Apple.csv,lying,0.1415929203539823,0.9886363636363636,0.9411764705882353,0.47282608695652173,1.0,0.9945945945945946,0.9411764705882353,1.0,0.9444444444444444,1.0,1.0,0.9945652173913043
InterpolationAccelerometerKubaLyingApple.csv,lying,0.11267605633802817,0.9846153846153847,0.8421052631578947,0.6037735849056604,1.0,0.9875776397515528,0.7894736842105263,1.0,1.0,0.99375,0.8947368421052632,1.0
InterpolationAccelerometerKasperDownstairsApple.csv,downstairs,0.0547945205479452,0.9411764705882353,0.8,0.18823529411764706,1.0,0.9883720930232558,0.8,1.0,1.0,1.0,1.0,1.0
InterpolationAccelerometerKasperSittingApple.csv,sitting,0.167420814479638,0.90234375,0.5967741935483871,0.5566265060240964,1.0,0.896328293736501,0.22580645161290322,1.0,1.0,0.9002169197396963,0.25806451612903225,1.0
InterpolationAccelerometerKasperStandingApple.csv,standing,0.09340659340659341,0.9806763285024155,0.8095238095238095,0.5516304347826086,1.0,0.9813333333333333,0.6666666666666666,1.0,1.0,0.9865951742627346,0.7619047619047619,1.0
InterpolationAccelerometerKasperUpstairsApple.csv,upstairs,0.19318181818181818,0.9826086956521739,0.8947368421052632,0.6141304347826086,1.0,0.9735449735449735,0.7368421052631579,1.0,0.9375,0.9786096256684492,0.7894736842105263,0.9945652173913043
InterpolationAccelerometerKasperWalkingApple.csv,walking,0.07303370786516854,1.0,1.0,0.6180555555555556,1.0,1.0,1.0,1.0,0.8666666666666667,1.0,1.0,0.9953703703703703
InterpolationAccelerometerUserOrientationDownstairs2Apple.csv,downstairs,0.27450980392156865,0.9512195121951219,0.875,0.5131578947368421,0.8571428571428571,0.9487179487179487,0.75,0.9736842105263158,0.8125,0.9605263157894737,0.8125,0.9605263157894737
