name,activity,raw_p0,raw_r0,raw_p1,raw_r1,mod1_p0,mod1_r0,mod1_p1,mod1_r1,mod2_p0,mod2_r0,mod2_p1,mod2_r1
InterpolationAccelerometerKubaUpstairs2Apple.csv,downstairs,0.17105263157894737,1.0,1.0,0.5594405594405595,1.0,1.0,1.0,1.0,0.8666666666666667,1.0,1.0,0.986013986013986
InterpolationAccelerometerKubaUpstairs2Apple.csv,downstairs,0.2222222222222222,1.0,1.0,0.6230769230769231,1.0,1.0,1.0,1.0,0.875,1.0,1.0,0.9846153846153847
InterpolationAccelerometerKubaUpstairs2Apple.csv,squats,0.11290322580645161,0.9923664122137404,0.9333333333333333,0.5416666666666666,1.0,0.995850622406639,0.9333333333333333,1.0,0.9375,1.0,1.0,0.9958333333333333
InterpolationAccelerometerKubaUpstairs2Apple.csv,sitting,0.06462585034013606,1.0,1.0,0.5795107033639144,0.95,1.0,1.0,0.9984709480122325,0.8636363636363636,1.0,1.0,0.9954128440366973
InterpolationAccelerometerKubaUpstairs2Apple.csv,squats,0.09090909090909091,0.9607843137254902,0.625,0.5951417004048583,1.0,0.96484375,0.4375,1.0,0.8888888888888888,0.968503937007874,0.5,0.9959514170040485
InterpolationAccelerometerKubaUpstairs2Apple.csv,squats,0.14285714285714285,0.9848484848484849,0.9047619047619048,0.5327868852459017,1.0,0.9721115537848606,0.6666666666666666,1.0,1.0,0.9799196787148594,0.7619047619047619,1.0
InterpolationAccelerometerKubaUpstairs2Apple.csv,standing,0.1415929203539823,0.993421052631579,0.9411764705882353,0.6088709677419355,1.0,0.9959839357429718,0.9411764705882353,1.0,0.9444444444444444,1.0,1.0,0.9959677419354839
InterpolationAccelerometerKubaUpstairs2Apple.csv,standing,0.12837837837837837,0.9736842105263158,0.8636363636363636,0.4625,0.8095238095238095,0.979253112033195,0.7727272727272727,0.9833333333333333,0.782608695652174,0.9832635983263598,0.8181818181818182,0.9791666666666666
InterpolationAccelerometerKubaUpstairs2Apple.csv,walking,0.027633851468048358,1.0,1.0,0.5100087032201914,0.7272727272727273,1.0,1.0,0.9947780678851175,0.6666666666666666,1.0,1.0,0.9930374238468234
InterpolationAccelerometerKubaUpstairs2Apple.csv,downstairs,0.31645569620253167,0.8831168831168831,0.7352941176470589,0.5573770491803278,1.0,0.8840579710144928,0.5294117647058824,1.0,1.0,0.8970588235294118,0.5882352941176471,1.0
InterpolationAccelerometerKubaUpstairs2Apple.csv,sitting,0.047021943573667714,0.9787234042553191,0.7142857142857143,0.47586206896551725,1.0,0.9880749574105622,0.6666666666666666,1.0,1.0,0.9914529914529915,0.7619047619047619,1.0
InterpolationAccelerometerKubaUpstairs2Apple.csv,upstairs,0.2,1.0,1.0,0.5905511811023622,0.8125,1.0,1.0,0.9763779527559056,0.7222222222222222,1.0,1.0,0.9606299212598425
InterpolationAccelerometerKubaUpstairs2Apple.csv,walking,0.046762589928057555,0.9975550122249389,0.9285714285714286,0.6062407132243685,1.0,0.9985163204747775,0.9285714285714286,1.0,0.9333333333333333,1.0,1.0,0.9985141158989599
InterpolationAccelerometerKubaUpstairs2Apple.csv,standing,0.1,0.9914529914529915,0.9333333333333333,0.4793388429752066,0.875,0.995850622406639,0.9333333333333333,0.9917355371900827,0.8333333333333334,1.0,1.0,0.987603305785124
InterpolationAccelerometerKubaUpstairs2Apple.csv,upstairs,0.13978494623655913,0.987012987012987,0.9285714285714286,0.48717948717948717,1.0,0.9936305732484076,0.9285714285714286,1.0,0.9333333333333333,1.0,1.0,0.9935897435897436
InterpolationAccelerometerKubaUpstairs2Apple.csv,lying,0.08888888888888889,0.9806763285024155,0.8571428571428571,0.4521158129175947,0.9411764705882353,0.9739130434782609,0.5714285714285714,0.9977728285077951,0.8947368421052632,0.9759825327510917,0.6071428571428571,0.9955456570155902
InterpolationAccelerometerKubaUpstairs2Apple.csv,lying,0.16091954022988506,0.9736842105263158,0.8235294117647058,0.6032608695652174,1.0,0.983957219251337,0.8235294117647058,1.0,1.0,0.9945945945945946,0.9411764705882353,1.0
InterpolationAccelerometerKubaUpstairs2Apple.csv,lying,0.09424083769633508,0.9931506849315068,0.9473684210526315,0.4559748427672956,0.75,0.9968051118210862,0.9473684210526315,0.9811320754716981,0.7307692307692307,1.0,1.0,0.9779874213836478
