time,seconds_elapsed,z,y,x
1671570470054154800,0.24015478515625,-5.922545297652483,-7.80609285288751,0.39844340122547
1671570470064201700,0.25020166015625,-5.930647355565428,-7.799051117682456,0.4154720217093825
1671570470074248700,0.260248779296875,-5.94218874027729,-7.789374357798695,0.43176834586337204
1671570470084295700,0.270295654296875,-5.954396479943394,-7.77927674215436,0.44543413885068145
1671570470094342700,0.2803427734375,-5.96486760507524,-7.77067842515707,0.4552834057571366
1671570470104390700,0.290390625,-5.971382101535797,-7.765345247435569,0.4608554702684283
1671570470114438000,0.30043798828125,-5.973493394601345,-7.763602787682413,0.46285413327235725
1671570470124484900,0.31048486328125,-5.972293955683708,-7.764527501311898,0.46280269534606483
1671570470134531800,0.32053173828125,-5.969218201500177,-7.766759205886721,0.465047843924351
1671570470144578800,0.330578857421875,-5.966089840346575,-7.768706248301267,0.47259106237813825
1671570470154626800,0.340626708984375,-5.9638885309100145,-7.769638560715317,0.48490741351787
1671570470164673800,0.350673828125,-5.961954347977042,-7.770171060156822,0.49992597282100465
1671570470174720800,0.360720703125,-5.958943475723267,-7.771486818930506,0.5151454615237191
1671570470184767700,0.370767822265625,-5.954318154010176,-7.774149900659919,0.5282746999489143
1671570470194814700,0.380814697265625,-5.947849834778904,-7.778408142626285,0.5383561681760475
1671570470204861700,0.39086181640625,-5.939440902873874,-7.784324673193693,0.5456341232897713
1671570470214909700,0.40090966796875,-5.929088435685634,-7.791837533041835,0.5509533455511555
1671570470224956700,0.410956787109375,-5.917723576584458,-7.800223084071278,0.5544782317416742
1671570470235003600,0.421003662109375,-5.90681055290401,-7.808385347738861,0.5559450894238427
1671570470245050600,0.431050537109375,-5.898152614673972,-7.814865357407927,0.5568284115970135
1671570470255097600,0.44109765625,-5.892815929821134,-7.818808542075753,0.5579737091746181
1671570470265145900,0.451145751953125,-5.892177631917596,-7.8192013407856225,0.5592106670910493
1671570470275192800,0.46119287109375,-5.896811136937141,-7.8156065311640495,0.5606162230400368
1671570470285239800,0.47123974609375,-5.906022617396712,-7.80851744968593,0.5624366799328476
1671570470295286500,0.48128662109375,-5.918571717846393,-7.798799188748002,0.565341790257208
1671570470305333800,0.491333740234375,-5.932727084448933,-7.787819529572129,0.5683391819749027
1671570470315381800,0.5013818359375,-5.947301553246379,-7.77645993116796,0.5715362244505435
1671570470325428700,0.5114287109375,-5.962711303824186,-7.764343961438536,0.5756974357832223
1671570470335475700,0.521475830078125,-5.980209551113844,-7.750451045164465,0.5813612336985766
1671570470345522700,0.531522705078125,-6.000570202097296,-7.734213027068972,0.5877814394718036
1671570470355570000,0.54156982421875,-6.024631461164355,-7.7150266805619,0.5937631807625293
1671570470365617000,0.551616943359375,-6.052849839910865,-7.692705543160438,0.5963840673180296
1671570470375664600,0.56166455078125,-6.083879768946766,-7.66825148538351,0.5955814456982538
1671570470385711600,0.571711669921875,-6.115540397101641,-7.643144516655802,0.5940435686064883
1671570470395758600,0.581758544921875,-6.1469298070997,-7.617911291199922,0.5941964941458776
1671570470405805800,0.591805908203125,-6.176268714308739,-7.59389387127459,0.59737885050904
1671570470415852800,0.601852783203125,-6.2005608595222235,-7.573619729530811,0.6030869990227744
1671570470425900800,0.61190087890625,-6.215175075808167,-7.561279887917637,0.6074818729808553
1671570470435947800,0.62194775390625,-6.218741828379034,-7.558411054483056,0.6066807126658037
1671570470445994800,0.631994873046875,-6.212112181106209,-7.564523399883508,0.5983602992944419
1671570470456041700,0.642041748046875,-6.198581083881854,-7.576739322856068,0.5839440897986292
1671570470466088700,0.652088623046875,-6.18290420680046,-7.590671402096748,0.5690286986090243
1671570470476135700,0.6621357421875,-6.168047998452186,-7.60355368002355,0.5581549840256571
1671570470486183700,0.67218359375,-6.154472477564215,-7.615094480213522,0.5506158572250976
1671570470496231000,0.68223095703125,-6.141946757990121,-7.625574957695603,0.5454054291004314
1671570470506278000,0.69227783203125,-6.131386785531044,-7.634263291063904,0.542678086495772
1671570470516324900,0.702324951171875,-6.124268477958441,-7.640029599505662,0.5419015491653233
1671570470526371800,0.712371826171875,-6.122848674288392,-7.6410986900419,0.542879125493206
1671570470536419600,0.722419677734375,-6.126747435292601,-7.6378908339113,0.5440304874854162
1671570470546466800,0.732466796875,-6.136152392497658,-7.630300817173719,0.5445475336294621
1671570470556513800,0.742513671875,-6.151167006278038,-7.618257912680506,0.5437718000166117
1671570470566560800,0.752560791015625,-6.17037205748558,-7.602782695651054,0.5427534898195415
1671570470576607700,0.762607666015625,-6.191220199725032,-7.585901118955015,0.5415440044319256
1671570470586654700,0.77265478515625,-6.21138445135355,-7.569490082380175,0.540287099706009
1671570470596702700,0.78270263671875,-6.2281011928766965,-7.5557731071949,0.5398426438741386
1671570470606749700,0.792749755859375,-6.239779940232634,-7.546117390099168,0.540041052523069
1671570470616796700,0.802796630859375,-6.246747441157698,-7.5404498658567665,0.5386635170921683
1671570470626843600,0.81284375,-6.251342952254414,-7.536946241649985,0.534356211819686
1671570470636890600,0.822890625,-6.25551000880599,-7.533999082282185,0.5270929062858224
1671570470646939000,0.83293896484375,-6.259987446480989,-7.530918067401647,0.5178871614472941
1671570470656985900,0.84298583984375,-6.265383752566575,-7.527077758586406,0.5083657747883349
1671570470667032800,0.85303271484375,-6.270756093254685,-7.523162046447396,0.5000338901748881
1671570470677079600,0.86307958984375,-6.275275616505741,-7.519867096555233,0.4928492393678054
1671570470687126500,0.87312646484375,-6.278340264773369,-7.51770845721662,0.48671249017845836
1671570470697173800,0.883173828125,-6.279691094860434,-7.516746918708086,0.4841385845698416
