time,seconds_elapsed,z,y,x
1672829357090329600,9.18632958984375,1.007110595703125,0.0303955078125,-0.0347137451171875
1672829357100377900,9.1963779296875,1.0124664306640625,0.031524658203125,-0.0219268798828125
1672829357110425600,9.206425537109375,1.004486083984375,0.0338134765625,-0.015167236328125
1672829357120475000,9.216474853515624,1.0115814208984375,0.0482940673828125,-0.021759033203125
1672829357130522600,9.226522705078125,1.0103302001953125,0.063720703125,-0.0321807861328125
1672829357140570600,9.236570556640626,1.0026702880859375,0.0658416748046875,-0.0370025634765625
1672829357150619600,9.24661962890625,1.010711669921875,0.042510986328125,-0.0336456298828125
1672829357160667600,9.256667724609375,1.0086212158203125,0.019134521484375,-0.007904052734375
1672829357170716000,9.2667158203125,1.013641357421875,0.0222625732421875,0.0105438232421875
1672829357180763600,9.276763671875,1.012603759765625,0.01824951171875,0.001373291015625
1672829357190813000,9.28681298828125,1.0099639892578125,0.0103759765625,0.0069122314453125
1672829357200860700,9.296860595703125,1.0069732666015625,0.009521484375,0.0042724609375
1672829357210908700,9.30690869140625,1.008392333984375,0.011932373046875,0.002471923828125
1672829357220957700,9.316957763671875,1.008392333984375,0.01812744140625,0.0044097900390625
1672829357231005700,9.327005615234375,1.0105743408203125,0.02337646484375,0.001220703125
1672829357241053700,9.3370537109375,1.009613037109375,0.0243682861328125,-0.00201416015625
1672829357251101700,9.347101806640625,1.0090789794921875,0.020843505859375,0.00213623046875
1672829357261150700,9.357150634765626,1.0029296875,0.0107574462890625,0.0040283203125
1672829357271198700,9.36719873046875,1.0121917724609375,0.0149078369140625,0.005218505859375
1672829357281246700,9.377246826171875,1.0117340087890625,0.0101165771484375,0.007843017578125
1672829357291294700,9.387294677734374,1.0081024169921875,0.01690673828125,0.005706787109375
1672829357301343700,9.39734375,1.0155029296875,0.017974853515625,0.0028839111328125
1672829357311391700,9.407391845703126,1.0093231201171875,0.0225830078125,-0.002471923828125
1672829357321439700,9.417439697265625,1.0085296630859375,0.02142333984375,0.00238037109375
1672829357331488500,9.427488525390626,1.0119781494140625,0.01953125,-0.0002899169921875
1672829357341536800,9.437536865234375,1.0141448974609375,0.0110015869140625,0.0135650634765625
1672829357351584800,9.447584716796875,0.9996490478515625,0.0124359130859375,-0.003570556640625
1672829357361632800,9.4576328125,1.0136871337890625,0.013214111328125,0.0081329345703125
1672829357371681800,9.467681884765625,1.0060882568359375,0.0169677734375,0.0005950927734375
1672829357381729800,9.477729736328126,1.0112457275390625,0.021575927734375,0.0029449462890625
1672829357391777800,9.48777783203125,1.010772705078125,0.0225830078125,0.001678466796875
1672829357401826600,9.49782666015625,1.0103302001953125,0.0196685791015625,0.002471923828125
1672829357411874800,9.507874755859374,1.0087738037109375,0.0154876708984375,0.0023193359375
1672829357421922600,9.517922607421875,1.0106658935546875,0.011474609375,0.0041961669921875
1672829357431970800,9.527970703125,1.0103302001953125,0.0110626220703125,0.00531005859375
1672829357442019600,9.53801953125,1.0096282958984375,0.0146026611328125,0.003753662109375
1672829357452067600,9.548067626953125,1.0105743408203125,0.01959228515625,0.001708984375
1672829357462115800,9.55811572265625,1.009552001953125,0.0230560302734375,0.001068115234375
1672829357472164600,9.56816455078125,1.008636474609375,0.0235748291015625,0.00115966796875
1672829357482212900,9.578212890625,1.0092926025390625,0.020263671875,0.0027008056640625
1672829357492260600,9.588260498046875,1.00848388671875,0.016082763671875,0.0032958984375
1672829357502308600,9.59830859375,1.009552001953125,0.01153564453125,0.00421142578125
1672829357512357600,9.608357666015625,1.010467529296875,0.0109100341796875,0.00494384765625
1672829357522405600,9.618405517578125,1.0102996826171875,0.014678955078125,0.0041961669921875
1672829357532454000,9.628453857421874,1.0078887939453125,0.01934814453125,0.001678466796875
1672829357542502700,9.638502685546875,1.0095367431640625,0.0221405029296875,0.0009765625
1672829357552551000,9.648551025390624,1.0092620849609375,0.02117919921875,0.0019989013671875
1672829357562598700,9.6585986328125,1.0092620849609375,0.0183258056640625,0.002838134765625
1672829357572646700,9.668646728515625,1.0093841552734375,0.01470947265625,0.004058837890625
1672829357582695700,9.67869580078125,1.0087738037109375,0.01312255859375,0.0042877197265625
1672829357592743700,9.68874365234375,1.0102691650390625,0.0145111083984375,0.003875732421875
1672829357602791700,9.698791748046874,1.0097198486328125,0.017333984375,0.00323486328125
1672829357612840700,9.7088408203125,1.0096435546875,0.020599365234375,0.0026092529296875
1672829357622888700,9.718888671875,1.0105743408203125,0.0215911865234375,0.0022125244140625
1672829357632936700,9.728936767578125,1.0094451904296875,0.020660400390625,0.0023193359375
1672829357642984700,9.738984619140625,1.0097198486328125,0.0163726806640625,0.003631591796875
1672829357653033700,9.74903369140625,1.0097808837890625,0.012969970703125,0.0040283203125
1672829357663081700,9.759081787109375,1.0083465576171875,0.0130767822265625,0.003753662109375
1672829357673129700,9.769129638671876,1.0105133056640625,0.0146942138671875,0.003753662109375
1672829357683178800,9.7791787109375,1.009429931640625,0.018310546875,0.0028228759765625
1672829357693226800,9.789226806640626,1.010101318359375,0.0209503173828125,0.0022125244140625
1672829357703274800,9.799274658203124,1.0079803466796875,0.0210418701171875,0.0018768310546875
1672829357713322800,9.80932275390625,1.0098114013671875,0.017974853515625,0.0019989013671875
1672829357723371800,9.819371826171874,1.01043701171875,0.01519775390625,0.003570556640625
1672829357733419800,9.829419677734375,1.008880615234375,0.0140228271484375,0.00408935546875
1672829357743467500,9.839467529296876,1.0108642578125,0.013092041015625,0.004608154296875
1672829357753516800,9.849516845703125,1.0097198486328125,0.0156402587890625,0.0023651123046875
1672829357763564500,9.859564453125,1.0101470947265625,0.01971435546875,0.0016937255859375
1672829357773612800,9.86961279296875,1.0088348388671875,0.0211029052734375,0.002410888671875
1672829357783660500,9.87966064453125,1.0092926025390625,0.0210113525390625,0.0029449462890625
1672829357793709800,9.889709716796874,1.0098724365234375,0.018096923828125,0.0032196044921875
1672829357803757600,9.899757568359375,1.00836181640625,0.01568603515625,0.0026397705078125
1672829357813805600,9.9098056640625,1.0106353759765625,0.013458251953125,0.003936767578125
1672829357823854600,9.9198544921875,1.009735107421875,0.0145721435546875,0.0034027099609375
1672829357833902600,9.929902587890625,1.0091705322265625,0.01727294921875,0.0035552978515625
1672829357843950800,9.939950927734374,1.0089263916015625,0.0187530517578125,0.0028839111328125
1672829357853998600,9.94999853515625,1.0086822509765625,0.020355224609375,0.00244140625
1672829357864047600,9.960047607421876,1.0096893310546875,0.0195465087890625,0.0020599365234375
1672829357874095600,9.970095703125,1.0094146728515625,0.017669677734375,0.002716064453125
1672829357884143600,9.9801435546875,1.0088958740234375,0.0140533447265625,0.0045166015625
1672829357894192600,9.990192626953124,1.0092315673828125,0.014251708984375,0.0038604736328125
1672829357904240600,10.00024072265625,1.010833740234375,0.0161590576171875,0.0036468505859375
1672829357914288600,10.01028857421875,1.010650634765625,0.0193634033203125,0.003143310546875
1672829357924336600,10.020336669921875,1.0092620849609375,0.019317626953125,0.002197265625
1672829357934385700,10.0303857421875,1.0096282958984375,0.018829345703125,0.002532958984375
1672829357944433700,10.04043359375,1.00958251953125,0.017364501953125,0.0025787353515625
1672829357954481700,10.050481689453125,1.0100555419921875,0.015472412109375,0.003082275390625
1672829357964529700,10.06052978515625,1.0102691650390625,0.0135345458984375,0.0045318603515625
1672829357974578700,10.07057861328125,1.0085906982421875,0.0154571533203125,0.001922607421875
1672829357984626400,10.08062646484375,1.009918212890625,0.0179595947265625,0.0021514892578125
1672829357994674700,10.0906748046875,1.009674072265625,0.0191192626953125,0.0013885498046875
1672829358004723500,10.100723388671875,1.0095672607421875,0.0202789306640625,0.0017852783203125
1672829358014771700,10.110771728515624,1.009033203125,0.0196685791015625,0.00299072265625
1672829358024819700,10.12081982421875,1.008819580078125,0.017547607421875,0.0030364990234375
1672829358034867500,10.130867431640626,1.00994873046875,0.0151214599609375,0.003814697265625
1672829358044916700,10.140916748046875,1.0095672607421875,0.0140533447265625,0.00299072265625
1672829358054964500,10.150964599609376,1.009429931640625,0.0155792236328125,0.0041961669921875
1672829358065012700,10.1610126953125,1.0099945068359375,0.017059326171875,0.0035247802734375
1672829358075061500,10.1710615234375,1.0083160400390625,0.0186920166015625,0.001983642578125
1672829358085109800,10.18110986328125,1.0099945068359375,0.0191650390625,0.002166748046875
1672829358095157500,10.191157470703125,1.0095977783203125,0.01849365234375,0.002410888671875
1672829358105205500,10.20120556640625,1.0093231201171875,0.0167388916015625,0.0035400390625
1672829358115254500,10.211254638671875,1.0110931396484375,0.0152435302734375,0.00421142578125
1672829358125302500,10.221302490234375,1.00860595703125,0.0154571533203125,0.0028533935546875
1672829358135350800,10.231350830078124,1.009552001953125,0.0167999267578125,0.003387451171875
1672829358145399600,10.241399658203125,1.010040283203125,0.01861572265625,0.0030059814453125
1672829358155447800,10.25144775390625,1.00830078125,0.0205078125,0.00262451171875
1672829358165495600,10.26149560546875,1.005615234375,0.0200653076171875,0.003204345703125
1672829358175543600,10.27154345703125,1.020111083984375,0.0153350830078125,0.0041656494140625
1672829358185592600,10.281592529296875,1.0027008056640625,0.0148162841796875,0.00244140625
1672829358195640600,10.291640625,1.0164794921875,0.01458740234375,0.0041656494140625
1672829358205688800,10.301688720703124,1.0075225830078125,0.016326904296875,0.0038299560546875
1672829358215737600,10.311737548828125,1.000946044921875,0.0180511474609375,-0.0001983642578125
1672829358225785900,10.321785888671876,1.0040740966796875,0.0115509033203125,0.0231170654296875
1672829358235833600,10.33183349609375,1.01995849609375,0.02752685546875,-0.0013427734375
1672829358245881600,10.341881591796875,1.0149078369140625,0.023406982421875,-0.017242431640625
1672829358255930600,10.3519306640625,1.0037384033203125,0.0130767822265625,0.010498046875
1672829358265978600,10.361978515625,1.0147857666015625,0.0144500732421875,-0.00469970703125
1672829358276026600,10.372026611328126,1.0069580078125,0.0157318115234375,0.0049591064453125
1672829358286075600,10.38207568359375,1.0054779052734375,0.01873779296875,-0.006591796875
1672829358296123600,10.39212353515625,1.009674072265625,0.0221405029296875,0.00555419921875
1672829358306171600,10.402171630859375,1.00567626953125,0.021575927734375,0.00701904296875
1672829358316219600,10.4122197265625,1.01727294921875,0.0184173583984375,0.0078125
1672829358326268700,10.4222685546875,0.99951171875,0.0164031982421875,-0.001251220703125
1672829358336316700,10.432316650390625,1.017822265625,0.014434814453125,0.0054931640625
1672829358346364700,10.44236474609375,1.01214599609375,0.0163726806640625,0.0060577392578125
1672829358356413700,10.45241357421875,1.01104736328125,0.0206451416015625,0.0022125244140625
1672829358366461700,10.462461669921876,1.015380859375,0.0205230712890625,0.005523681640625
1672829358376509700,10.472509765625,0.9946441650390625,0.020233154296875,0.0025482177734375
1672829358386557700,10.4825576171875,0.9637908935546875,0.002410888671875,0.000885009765625
1672829358396606700,10.492606689453124,1.03070068359375,0.001068115234375,0.0223236083984375
1672829358406654700,10.50265478515625,0.973907470703125,-0.04339599609375,-0.00506591796875
1672829358416702700,10.51270263671875,1.0354766845703125,-0.0609283447265625,0.031341552734375
1672829358426751500,10.52275146484375,1.0283660888671875,-0.101806640625,0.1092071533203125
1672829358436799500,10.532799560546875,1.01739501953125,0.1909332275390625,-0.024566650390625
1672829358446847700,10.54284765625,1.0076751708984375,0.1409759521484375,-0.1291961669921875
1672829358456895500,10.5528955078125,1.0101165771484375,0.00042724609375,0.0145416259765625
1672829358466944800,10.56294482421875,0.9976348876953125,0.0024566650390625,0.0119476318359375
1672829358476992500,10.572992431640625,1.02392578125,0.03399658203125,-0.0074462890625
1672829358487040800,10.583040771484375,1.0154266357421875,0.02044677734375,-0.00341796875
1672829358497089500,10.593089599609375,1.0152130126953125,0.0166778564453125,0.0001220703125
1672829358507137500,10.603137451171875,1.0089111328125,0.016448974609375,0.0015411376953125
1672829358517185800,10.613185791015624,1.01397705078125,0.0198974609375,0.00115966796875
1672829358527233500,10.623233642578125,1.008056640625,0.0209197998046875,0.0010223388671875
1672829358537282800,10.63328271484375,1.011444091796875,0.017791748046875,0.0006103515625
1672829358547330600,10.64333056640625,1.0098114013671875,0.0147247314453125,0.0025634765625
1672829358557378600,10.653378662109375,1.00836181640625,0.0164337158203125,0.0022430419921875
1672829358567427600,10.663427490234374,1.009979248046875,0.01312255859375,0.0020599365234375
1672829358577475600,10.6734755859375,1.007781982421875,0.0144195556640625,0.0027008056640625
1672829358587523600,10.683523681640626,1.0096435546875,0.015472412109375,0.004150390625
1672829358597571600,10.693571533203125,1.0050811767578125,0.0118255615234375,0.003570556640625
1672829358607620600,10.70362060546875,1.0127410888671875,0.015167236328125,0.0021514892578125
1672829358617668600,10.713668701171875,1.00860595703125,0.01995849609375,-0.000518798828125
1672829358627716600,10.723716552734375,1.011688232421875,0.0128631591796875,0.002288818359375
1672829358637765600,10.733765625,1.007293701171875,0.014068603515625,-0.0000152587890625
1672829358647813600,10.743813720703125,1.009552001953125,0.013885498046875,0.0009765625
1672829358657861600,10.753861572265626,1.0137786865234375,0.015960693359375,-0.0020599365234375
1672829358667909600,10.76390966796875,1.003204345703125,0.016387939453125,-0.0004425048828125
1672829358677958700,10.773958740234375,1.012115478515625,0.025604248046875,0.0018768310546875
1672829358688006700,10.784006591796874,1.016998291015625,0.0235137939453125,0.0067291259765625
1672829358698054700,10.7940546875,1.004180908203125,0.012939453125,0.004425048828125
1672829358708103700,10.804103759765624,1.0061187744140625,0.0121612548828125,0.0033416748046875
1672829358718151700,10.814151611328125,1.0087890625,0.0029296875,0.0079193115234375
1672829358728199700,10.82419970703125,1.000640869140625,0.00128173828125,0.0053863525390625
1672829358738247700,10.83424755859375,1.015960693359375,0.0101776123046875,0.0045623779296875
1672829358748296000,10.8442958984375,0.99462890625,0.0182952880859375,-0.0014801025390625
1672829358758344200,10.85434423828125,1.01776123046875,0.0224761962890625,0.002105712890625
1672829358768392200,10.86439208984375,1.0247344970703125,0.0202789306640625,0.0041351318359375
1672829358778440200,10.874440185546876,1.0054168701171875,0.020294189453125,0.0023345947265625
1672829358788489200,10.8844892578125,1.0063629150390625,0.004852294921875,0.0048370361328125
1672829358798537200,10.894537109375,1.0004730224609375,0.0008697509765625,0.0090484619140625
1672829358808585200,10.904585205078124,1.00970458984375,0.0257720947265625,0.0100555419921875
1672829358818634000,10.914634033203125,1.019012451171875,-0.0054473876953125,0.0052490234375
1672829358828682200,10.92468212890625,1.0138397216796875,0.0207977294921875,0.003509521484375
1672829358838730000,10.93472998046875,1.0098876953125,0.021728515625,-0.001129150390625
1672829358848779300,10.944779296875,1.0131683349609375,0.0209197998046875,0.0009307861328125
1672829358858827000,10.954826904296874,1.014923095703125,0.012847900390625,0.0041961669921875
1672829358868875000,10.964875,1.007049560546875,0.00518798828125,0.005157470703125
1672829358878923300,10.97492333984375,1.0111846923828125,0.001007080078125,0.0128021240234375
1672829358888972000,10.984971923828125,1.0078582763671875,0.0052490234375,0.025146484375
1672829358899020300,10.995020263671876,1.0083770751953125,0.021820068359375,0.0149078369140625
1672829358909068000,11.005068115234375,1.012359619140625,0.01873779296875,0.007781982421875
1672829358919116300,11.0151162109375,1.0084381103515625,0.034423828125,0.001739501953125
1672829358929165000,11.0251650390625,1.0037841796875,-0.0028228759765625,0.0050201416015625
1672829358939213000,11.035213134765625,1.01220703125,-0.007904052734375,0.004669189453125
1672829358949261300,11.04526123046875,1.018341064453125,0.0011749267578125,0.008514404296875
1672829358959310000,11.05531005859375,1.0097808837890625,-0.0055084228515625,0.0016021728515625
1672829358969358000,11.065358154296876,1.011810302734375,0.001922607421875,-0.01556396484375
1672829358979406000,11.075406005859374,1.0092926025390625,0.0108184814453125,-0.0220184326171875
1672829358989455000,11.085455078125,1.0089111328125,0.0172119140625,0.0006256103515625
1672829358999503000,11.095503173828124,1.0084686279296875,0.013671875,0.0048065185546875
1672829359009551000,11.105551025390625,1.0081787109375,0.0087432861328125,0.0005950927734375
1672829359019599000,11.11559912109375,1.010650634765625,0.000030517578125,0.0050811767578125
1672829359029648100,11.125648193359375,1.0107574462890625,-0.0034637451171875,0.0063934326171875
1672829359039696100,11.135696044921875,1.0097503662109375,-0.003082275390625,0.00872802734375
1672829359049744100,11.145744140625,1.007354736328125,0.0037384033203125,0.006011962890625
1672829359059792100,11.155792236328125,1.00958251953125,0.0117340087890625,0.0014190673828125
1672829359069841200,11.165841064453126,1.01727294921875,0.01470947265625,0.0023193359375
1672829359079889200,11.17588916015625,1.01287841796875,0.0109710693359375,0.003326416015625
1672829359089937200,11.185937255859375,1.0120849609375,0.003692626953125,0.0062103271484375
1672829359099986200,11.195986083984375,1.01397705078125,0.001190185546875,0.008392333984375
1672829359110034200,11.2060341796875,1.017303466796875,-0.00067138671875,0.0066070556640625
1672829359120082200,11.216082275390624,1.0141448974609375,0.0006103515625,0.0059356689453125
1672829359130130200,11.226130126953125,1.0149078369140625,0.00286865234375,0.009429931640625
1672829359140179200,11.23617919921875,1.0101165771484375,0.0023956298828125,0.0095672607421875
1672829359150227000,11.24622705078125,1.006927490234375,0.0041046142578125,0.0203704833984375
1672829359160275200,11.256275146484375,1.0036773681640625,-0.002288818359375,0.0489654541015625
1672829359170324000,11.266323974609374,1.01177978515625,-0.0102081298828125,0.0325775146484375
1672829359180372200,11.276372314453125,1.02703857421875,0.0009002685546875,0.01708984375
1672829359190420200,11.286420166015626,1.033111572265625,-0.0019378662109375,-0.0112762451171875
1672829359200468000,11.296468017578125,1.019989013671875,-0.0022430419921875,-0.0290374755859375
1672829359210517200,11.306517333984376,1.008880615234375,-0.0034332275390625,-0.027587890625
1672829359220565000,11.31656494140625,1.011444091796875,-0.009033203125,-0.0064544677734375
1672829359230613200,11.32661328125,1.0138702392578125,-0.0094451904296875,0.0044097900390625
1672829359240662000,11.336662109375,1.0093231201171875,-0.015533447265625,0.0031585693359375
1672829359250710300,11.346710205078125,1.0071258544921875,-0.020172119140625,0.0031280517578125
1672829359260758300,11.35675830078125,0.9963836669921875,-0.0244293212890625,0.0052032470703125
1672829359270806000,11.366805908203125,0.9960479736328125,-0.02911376953125,0.0101776123046875
1672829359280855300,11.376855224609375,0.9968109130859375,-0.02777099609375,0.005035400390625
1672829359290903000,11.386903076171874,1.00518798828125,-0.019195556640625,-0.002227783203125
1672829359300951300,11.396951416015625,1.0169677734375,-0.0184478759765625,0.00830078125
1672829359311000000,11.407,1.02886962890625,-0.014923095703125,0.01171875
1672829359321048300,11.41704833984375,1.0323638916015625,-0.015350341796875,0.001861572265625
1672829359331096000,11.427095947265625,1.0561676025390625,-0.015655517578125,0.00958251953125
1672829359341144000,11.43714404296875,1.063507080078125,-0.01898193359375,0.0133819580078125
1672829359351193000,11.447193115234375,1.0554046630859375,-0.0224456787109375,0.0140838623046875
1672829359361241000,11.457240966796874,1.060394287109375,-0.025421142578125,0.0111846923828125
1672829359371289300,11.467289306640625,1.0489501953125,-0.0292205810546875,0.0028839111328125
1672829359381337000,11.477337158203126,1.029052734375,-0.0508880615234375,0.0138092041015625
1672829359391386000,11.48738623046875,1.025787353515625,-0.102996826171875,0.0464324951171875
1672829359401434000,11.49743408203125,1.024017333984375,-0.0853729248046875,0.0292205810546875
1672829359411482000,11.507482177734374,1.0438995361328125,-0.0229949951171875,-0.0030364990234375
1672829359421531100,11.51753125,1.0412139892578125,-0.0506744384765625,0.006927490234375
1672829359431579100,11.5275791015625,1.027618408203125,-0.134735107421875,0.026458740234375
1672829359441627100,11.537627197265625,1.043548583984375,-0.1130523681640625,0.0236358642578125
1672829359451675100,11.547675048828125,1.0581817626953125,-0.0701751708984375,0.0133514404296875
1672829359461724200,11.55772412109375,1.0465087890625,-0.13665771484375,0.0274200439453125
1672829359471772200,11.567772216796875,1.0414581298828125,-0.2126007080078125,0.036285400390625
1672829359481820200,11.577820068359374,1.03961181640625,-0.1552581787109375,0.0123443603515625
1672829359491869200,11.587869140625,1.03155517578125,-0.1456451416015625,-0.0106353759765625
1672829359501917200,11.597917236328126,1.0097198486328125,-0.1825408935546875,-0.0007781982421875
